,,,,,,,,,,,,,,,,,TRAIL 12M,AÑO DE INICIO,TICKER,Nombre,,,,,,,,,,RATING,UPSIDE,PRECIO ACTUAL,PRECIO COMPRA,MEDIANA MAXIMA,PRECIO MAXIMO,BANDA MAXIMA,YIELD MAXIMO,YIELD OVERVALUED,YIELD MEDIO,YOC MAXIMO,G/P MAXIMAS,G/P MAXIMAS CON DIV,RATING MAXIMO,,,,COTIZACIÓN,,,SI,,,MAXIMO,MINIMO,ANCHO,DIVISION,MARCAS
,,,,,,,,,,,,,,,,,NO,2016,BATS LN,British American Tobacco,,,,,,,,,,44%,58%,$4.572,00,$   2.509,13,$  3.565,39,$      5.643,00,$  7.233,62,10.34%,3.30%,6.48%,10.18%,101.68%,101.68%,111%,,,,,,,NO,,,10.17%,3.14%,7.03%,0.10%,70
,,,,,,,,,,,,,,,,,,2022,5/26/2022,3.564,50,,,,,,,,,,6.11%,3.564,50,217.80,6.590,32,2.285,99,3.248,31,30%,85%,3.30%,9.53%,6.48%,28.26%,28.26%,0,6.71%,-36.83%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2022,5/27/2022,3.550,50,,,,,,,,,,6.13%,3.550,50,217.80,6.590,32,2.285,99,3.248,31,29%,86%,3.30%,9.53%,6.50%,28.77%,28.77%,0,6.71%,-37.08%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2022,5/30/2022,3.456,00,,,,,,,,,,6.30%,3.456,00,217.80,6.590,32,2.285,99,3.248,31,27%,91%,3.30%,9.53%,6.68%,32.29%,32.29%,0,6.71%,-38.76%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2022,5/31/2022,3.502,00,,,,,,,,,,6.22%,3.502,00,217.80,6.590,32,2.285,99,3.248,31,28%,88%,3.30%,9.53%,6.59%,30.55%,30.55%,0,6.71%,-37.94%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2022,6/1/2022,3.536,50,,,,,,,,,,6.16%,3.536,50,217.80,6.590,32,2.285,99,3.248,31,29%,86%,3.30%,9.53%,6.53%,29.28%,29.28%,0,6.71%,-37.33%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2022,6/2/2022,,,,,,,,,,,6.16%,3.536,50,217.80,6.590,32,2.285,99,3.248,31,29%,86%,3.30%,9.53%,6.53%,29.28%,29.28%,0,6.71%,-37.33%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2022,6/3/2022,,,,,,,,,,,6.16%,3.536,50,217.80,6.590,32,2.285,99,3.248,31,29%,86%,3.30%,9.53%,6.53%,29.28%,29.28%,0,6.71%,-37.33%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2022,6/6/2022,3.532,50,,,,,,,,,,6.17%,3.532,50,217.80,6.590,32,2.285,99,3.248,31,29%,87%,3.30%,9.53%,6.54%,29.43%,29.43%,0,6.71%,-37.40%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2022,6/7/2022,3.566,00,,,,,,,,,,6.11%,3.566,00,217.80,6.590,32,2.285,99,3.248,31,30%,85%,3.30%,9.53%,6.47%,28.21%,28.21%,0,6.71%,-36.81%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2022,6/8/2022,3.566,50,,,,,,,,,,6.11%,3.566,50,217.80,6.590,32,2.285,99,3.248,31,30%,85%,3.30%,9.53%,6.47%,28.19%,28.19%,0,6.71%,-36.80%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2022,6/9/2022,3.496,00,,,,,,,,,,6.23%,3.496,00,217.80,6.590,32,2.285,99,3.248,31,28%,89%,3.30%,9.53%,6.60%,30.78%,30.78%,0,6.71%,-38.05%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2022,6/10/2022,3.493,00,,,,,,,,,,6.24%,3.493,00,217.80,6.590,32,2.285,99,3.248,31,28%,89%,3.30%,9.53%,6.61%,30.89%,30.89%,0,6.71%,-38.10%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2022,6/13/2022,3.470,50,,,,,,,,,,6.28%,3.470,50,217.80,6.590,32,2.285,99,3.248,31,28%,90%,3.30%,9.53%,6.65%,31.74%,31.74%,0,6.71%,-38.50%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2022,6/14/2022,3.504,50,,,,,,,,,,6.21%,3.504,50,217.80,6.590,32,2.285,99,3.248,31,28%,88%,3.30%,9.53%,6.59%,30.46%,30.46%,0,6.71%,-37.90%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2022,6/15/2022,3.563,50,,,,,,,,,,6.11%,3.563,50,217.80,6.590,32,2.285,99,3.248,31,30%,85%,3.30%,9.53%,6.48%,28.30%,28.30%,0,6.71%,-36.85%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2022,6/16/2022,3.440,00,,,,,,,,,,6.33%,3.440,00,217.80,6.590,32,2.285,99,3.248,31,27%,92%,3.30%,9.53%,6.71%,32.91%,32.91%,0,6.71%,-39.04%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2022,6/17/2022,3.435,00,,,,,,,,,,6.34%,3.435,00,217.80,6.590,32,2.285,99,3.248,31,27%,92%,3.30%,9.53%,6.72%,33.10%,33.10%,0,6.71%,-39.13%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2022,6/20/2022,3.515,50,,,,,,,,,,6.20%,3.515,50,217.80,6.590,32,2.285,99,3.248,31,29%,87%,3.30%,9.53%,6.57%,30.05%,30.05%,0,6.71%,-37.70%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2022,6/21/2022,3.497,50,,,,,,,,,,6.23%,3.497,50,217.80,6.590,32,2.285,99,3.248,31,28%,88%,3.30%,9.53%,6.60%,30.72%,30.72%,0,6.71%,-38.02%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2022,6/22/2022,3.479,00,,,,,,,,,,6.26%,3.479,00,217.80,6.590,32,2.285,99,3.248,31,28%,89%,3.30%,9.53%,6.64%,31.42%,31.42%,0,6.71%,-38.35%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2022,6/23/2022,3.453,00,,,,,,,,,,6.31%,3.453,00,217.80,6.590,32,2.285,99,3.248,31,27%,91%,3.30%,9.53%,6.69%,32.41%,32.41%,0,6.71%,-38.81%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2022,6/24/2022,3.530,50,,,,,,,,,,6.17%,3.530,50,217.80,6.590,32,2.285,99,3.248,31,29%,87%,3.30%,9.53%,6.54%,29.50%,29.50%,0,6.71%,-37.44%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2022,6/27/2022,3.571,50,,,,,,,,,,6.10%,3.571,50,217.80,6.590,32,2.285,99,3.248,31,30%,85%,3.30%,9.53%,6.46%,28.01%,28.01%,0,6.71%,-36.71%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2022,6/28/2022,3.628,00,,,,,,,,,,6.00%,3.628,00,217.80,6.590,32,2.285,99,3.248,31,31%,82%,3.30%,9.53%,6.36%,26.02%,26.02%,0,6.71%,-35.71%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2022,6/29/2022,3.626,50,,,,,,,,,,6.01%,3.626,50,217.80,6.590,32,2.285,99,3.248,31,31%,82%,3.30%,9.53%,6.37%,26.07%,26.07%,0,6.71%,-35.73%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2022,6/30/2022,3.519,50,,,,,,,,,,6.19%,3.519,50,217.80,6.590,32,2.285,99,3.248,31,29%,87%,3.30%,9.53%,6.56%,29.90%,29.90%,0,6.71%,-37.63%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2022,7/1/2022,3.535,50,,,,,,,,,,6.16%,3.535,50,217.80,6.590,32,2.285,99,3.248,31,29%,86%,3.30%,9.53%,6.53%,29.32%,29.32%,0,6.71%,-37.35%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2022,7/4/2022,3.560,50,,,,,,,,,,6.12%,3.560,50,217.80,6.590,32,2.285,99,3.248,31,30%,85%,3.30%,9.53%,6.48%,28.41%,28.41%,0,6.71%,-36.90%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2022,7/5/2022,3.426,00,,,,,,,,,,6.36%,3.426,00,217.80,6.590,32,2.285,99,3.248,31,26%,92%,3.30%,9.53%,6.74%,33.45%,33.45%,0,6.71%,-39.29%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2022,7/6/2022,3.488,50,,,,,,,,,,6.24%,3.488,50,217.80,6.590,32,2.285,99,3.248,31,28%,89%,3.30%,9.53%,6.62%,31.06%,31.06%,0,6.71%,-38.18%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2022,7/7/2022,3.379,50,,,,,,,,,,6.44%,3.379,50,217.80,6.590,32,2.285,99,3.248,31,25%,95%,3.30%,9.53%,6.83%,35.29%,35.29%,0,6.71%,-40.11%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2022,7/8/2022,3.383,00,,,,,,,,,,6.44%,3.383,00,217.80,6.590,32,2.285,99,3.248,31,25%,95%,3.30%,9.53%,6.82%,35.15%,35.15%,0,6.71%,-40.05%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2022,7/11/2022,3.389,00,,,,,,,,,,6.43%,3.389,00,217.80,6.590,32,2.285,99,3.248,31,26%,94%,3.30%,9.53%,6.81%,34.91%,34.91%,0,6.71%,-39.94%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2022,7/12/2022,3.429,50,,,,,,,,,,6.35%,3.429,50,217.80,6.590,32,2.285,99,3.248,31,27%,92%,3.30%,9.53%,6.73%,33.31%,33.31%,0,6.71%,-39.23%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2022,7/13/2022,3.390,00,,,,,,,,,,6.42%,3.390,00,217.80,6.590,32,2.285,99,3.248,31,26%,94%,3.30%,9.53%,6.81%,34.87%,34.87%,0,6.71%,-39.93%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2022,7/14/2022,3.365,50,,,,,,,,,,6.47%,3.365,50,217.80,6.590,32,2.285,99,3.248,31,25%,96%,3.30%,9.53%,6.86%,35.85%,35.85%,0,6.71%,-40.36%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2022,7/15/2022,3.471,50,,,,,,,,,,6.27%,3.471,50,217.80,6.590,32,2.285,99,3.248,31,28%,90%,3.30%,9.53%,6.65%,31.70%,31.70%,0,6.71%,-38.48%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2022,7/18/2022,3.484,50,,,,,,,,,,6.25%,3.484,50,217.80,6.590,32,2.285,99,3.248,31,28%,89%,3.30%,9.53%,6.63%,31.21%,31.21%,0,6.71%,-38.25%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2022,7/19/2022,3.528,50,,,,,,,,,,6.17%,3.528,50,217.80,6.590,32,2.285,99,3.248,31,29%,87%,3.30%,9.53%,6.54%,29.57%,29.57%,0,6.71%,-37.47%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2022,7/20/2022,3.463,50,,,,,,,,,,6.29%,3.463,50,217.80,6.590,32,2.285,99,3.248,31,27%,90%,3.30%,9.53%,6.67%,32.01%,32.01%,0,6.71%,-38.62%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2022,7/21/2022,3.450,00,,,,,,,,,,6.31%,3.450,00,217.80,6.590,32,2.285,99,3.248,31,27%,91%,3.30%,9.53%,6.69%,32.52%,32.52%,0,6.71%,-38.86%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2022,7/22/2022,3.420,50,,,,,,,,,,6.37%,3.420,50,217.80,6.590,32,2.285,99,3.248,31,26%,93%,3.30%,9.53%,6.75%,33.66%,33.66%,0,6.71%,-39.39%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2022,7/25/2022,3.466,50,,,,,,,,,,6.28%,3.466,50,217.80,6.590,32,2.285,99,3.248,31,27%,90%,3.30%,9.53%,6.66%,31.89%,31.89%,0,6.71%,-38.57%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2022,7/26/2022,3.471,00,,,,,,,,,,6.27%,3.471,00,217.80,6.590,32,2.285,99,3.248,31,28%,90%,3.30%,9.53%,6.65%,31.72%,31.72%,0,6.71%,-38.49%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2022,7/27/2022,3.449,00,,,,,,,,,,6.31%,3.449,00,217.80,6.590,32,2.285,99,3.248,31,27%,91%,3.30%,9.53%,6.69%,32.56%,32.56%,0,6.71%,-38.88%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2022,7/28/2022,3.372,50,,,,,,,,,,6.46%,3.372,50,217.80,6.590,32,2.285,99,3.248,31,25%,95%,3.30%,9.53%,6.85%,35.57%,35.57%,0,6.71%,-40.24%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2022,7/29/2022,3.220,50,,,,,,,,,,6.76%,3.220,50,217.80,6.590,32,2.285,99,3.248,31,22%,105%,3.30%,9.53%,7.17%,41.97%,41.97%,0,6.71%,-42.93%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2022,8/1/2022,3.230,00,,,,,,,,,,6.74%,3.230,00,217.80,6.590,32,2.285,99,3.248,31,22%,104%,3.30%,9.53%,7.15%,41.55%,41.55%,0,6.71%,-42.76%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2022,8/2/2022,3.265,50,,,,,,,,,,6.67%,3.265,50,217.80,6.590,32,2.285,99,3.248,31,23%,102%,3.30%,9.53%,7.07%,40.01%,40.01%,0,6.71%,-42.13%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2022,8/3/2022,3.280,00,,,,,,,,,,6.64%,3.280,00,217.80,6.590,32,2.285,99,3.248,31,23%,101%,3.30%,9.53%,7.04%,39.39%,39.39%,0,6.71%,-41.87%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2022,8/4/2022,3.219,50,,,,,,,,,,6.77%,3.219,50,217.80,6.590,32,2.285,99,3.248,31,22%,105%,3.30%,9.53%,7.17%,42.01%,42.01%,0,6.71%,-42.95%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2022,8/5/2022,3.257,00,,,,,,,,,,6.69%,3.257,00,217.80,6.590,32,2.285,99,3.248,31,23%,102%,3.30%,9.53%,7.09%,40.37%,40.37%,0,6.71%,-42.28%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2022,8/8/2022,3.270,00,,,,,,,,,,6.66%,3.270,00,217.80,6.590,32,2.285,99,3.248,31,23%,102%,3.30%,9.53%,7.06%,39.82%,39.82%,0,6.71%,-42.05%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2022,8/9/2022,3.309,50,,,,,,,,,,6.58%,3.309,50,217.80,6.590,32,2.285,99,3.248,31,24%,99%,3.30%,9.53%,6.98%,38.15%,38.15%,0,6.71%,-41.35%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2022,8/10/2022,3.279,50,,,,,,,,,,6.64%,3.279,50,217.80,6.590,32,2.285,99,3.248,31,23%,101%,3.30%,9.53%,7.04%,39.41%,39.41%,0,6.71%,-41.88%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2022,8/11/2022,3.318,50,,,,,,,,,,6.56%,3.318,50,217.80,6.590,32,2.285,99,3.248,31,24%,99%,3.30%,9.53%,6.96%,37.77%,37.77%,0,6.71%,-41.19%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2022,8/12/2022,3.324,00,,,,,,,,,,6.55%,3.324,00,217.80,6.590,32,2.285,99,3.248,31,24%,98%,3.30%,9.53%,6.95%,37.55%,37.55%,0,6.71%,-41.10%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2022,8/15/2022,3.361,00,,,,,,,,,,6.48%,3.361,00,217.80,6.590,32,2.285,99,3.248,31,25%,96%,3.30%,9.53%,6.87%,36.03%,36.03%,0,6.71%,-40.44%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2022,8/16/2022,3.406,50,,,,,,,,,,6.39%,3.406,50,217.80,6.590,32,2.285,99,3.248,31,26%,93%,3.30%,9.53%,6.78%,34.21%,34.21%,0,6.71%,-39.63%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2022,8/17/2022,3.440,50,,,,,,,,,,6.33%,3.440,50,217.80,6.590,32,2.285,99,3.248,31,27%,92%,3.30%,9.53%,6.71%,32.89%,32.89%,0,6.71%,-39.03%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2022,8/18/2022,3.437,50,,,,,,,,,,6.34%,3.437,50,217.80,6.590,32,2.285,99,3.248,31,27%,92%,3.30%,9.53%,6.72%,33.00%,33.00%,0,6.71%,-39.08%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2022,8/19/2022,3.465,50,,,,,,,,,,6.28%,3.465,50,217.80,6.590,32,2.285,99,3.248,31,27%,90%,3.30%,9.53%,6.66%,31.93%,31.93%,0,6.71%,-38.59%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2022,8/22/2022,3.509,00,,,,,,,,,,6.21%,3.509,00,217.80,6.590,32,2.285,99,3.248,31,28%,88%,3.30%,9.53%,6.58%,30.29%,30.29%,0,6.71%,-37.82%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2022,8/23/2022,3.423,50,,,,,,,,,,6.36%,3.423,50,217.80,6.590,32,2.285,99,3.248,31,26%,93%,3.30%,9.53%,6.74%,33.55%,33.55%,0,6.71%,-39.33%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2022,8/24/2022,3.452,00,,,,,,,,,,6.31%,3.452,00,217.80,6.590,32,2.285,99,3.248,31,27%,91%,3.30%,9.53%,6.69%,32.44%,32.44%,0,6.71%,-38.83%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2022,8/25/2022,3.446,00,,,,,,,,,,6.32%,3.446,00,217.80,6.590,32,2.285,99,3.248,31,27%,91%,3.30%,9.53%,6.70%,32.68%,32.68%,0,6.71%,-38.93%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2022,8/26/2022,3.462,50,,,,,,,,,,6.29%,3.462,50,217.80,6.590,32,2.285,99,3.248,31,27%,90%,3.30%,9.53%,6.67%,32.04%,32.04%,0,6.71%,-38.64%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2022,8/29/2022,,,,,,,,,,,6.29%,3.462,50,217.80,6.590,32,2.285,99,3.248,31,27%,90%,3.30%,9.53%,6.67%,32.04%,32.04%,0,6.71%,-38.64%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2022,8/30/2022,3.456,50,,,,,,,,,,6.30%,3.456,50,217.80,6.590,32,2.285,99,3.248,31,27%,91%,3.30%,9.53%,6.68%,32.27%,32.27%,0,6.71%,-38.75%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2022,8/31/2022,3.451,50,,,,,,,,,,6.31%,3.451,50,217.80,6.590,32,2.285,99,3.248,31,27%,91%,3.30%,9.53%,6.69%,32.46%,32.46%,0,6.71%,-38.84%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2022,9/1/2022,3.445,50,,,,,,,,,,6.32%,3.445,50,217.80,6.590,32,2.285,99,3.248,31,27%,91%,3.30%,9.53%,6.70%,32.69%,32.69%,0,6.71%,-38.94%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2022,9/2/2022,3.460,50,,,,,,,,,,6.29%,3.460,50,217.80,6.590,32,2.285,99,3.248,31,27%,90%,3.30%,9.53%,6.67%,32.12%,32.12%,0,6.71%,-38.68%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2022,9/5/2022,3.471,50,,,,,,,,,,6.27%,3.471,50,217.80,6.590,32,2.285,99,3.248,31,28%,90%,3.30%,9.53%,6.65%,31.70%,31.70%,0,6.71%,-38.48%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2022,9/6/2022,3.479,50,,,,,,,,,,6.26%,3.479,50,217.80,6.590,32,2.285,99,3.248,31,28%,89%,3.30%,9.53%,6.64%,31.40%,31.40%,0,6.71%,-38.34%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2022,9/7/2022,3.466,00,,,,,,,,,,6.28%,3.466,00,217.80,6.590,32,2.285,99,3.248,31,27%,90%,3.30%,9.53%,6.66%,31.91%,31.91%,0,6.71%,-38.58%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2022,9/8/2022,3.476,00,,,,,,,,,,6.27%,3.476,00,217.80,6.590,32,2.285,99,3.248,31,28%,90%,3.30%,9.53%,6.64%,31.53%,31.53%,0,6.71%,-38.40%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2022,9/9/2022,3.489,00,,,,,,,,,,6.24%,3.489,00,217.80,6.590,32,2.285,99,3.248,31,28%,89%,3.30%,9.53%,6.62%,31.04%,31.04%,0,6.71%,-38.17%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2022,9/12/2022,3.509,00,,,,,,,,,,6.21%,3.509,00,217.80,6.590,32,2.285,99,3.248,31,28%,88%,3.30%,9.53%,6.58%,30.29%,30.29%,0,6.71%,-37.82%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2022,9/13/2022,3.495,00,,,,,,,,,,6.23%,3.495,00,217.80,6.590,32,2.285,99,3.248,31,28%,89%,3.30%,9.53%,6.61%,30.82%,30.82%,0,6.71%,-38.06%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2022,9/14/2022,3.405,50,,,,,,,,,,6.40%,3.405,50,217.80,6.590,32,2.285,99,3.248,31,26%,94%,3.30%,9.53%,6.78%,34.25%,34.25%,0,6.71%,-39.65%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2022,9/15/2022,3.435,00,,,,,,,,,,6.34%,3.435,00,217.80,6.590,32,2.285,99,3.248,31,27%,92%,3.30%,9.53%,6.72%,33.10%,33.10%,0,6.71%,-39.13%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2022,9/16/2022,3.450,50,,,,,,,,,,6.31%,3.450,50,217.80,6.590,32,2.285,99,3.248,31,27%,91%,3.30%,9.53%,6.69%,32.50%,32.50%,0,6.71%,-38.85%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2022,9/19/2022,,,,,,,,,,,6.31%,3.450,50,217.80,6.590,32,2.285,99,3.248,31,27%,91%,3.30%,9.53%,6.69%,32.50%,32.50%,0,6.71%,-38.85%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2022,9/20/2022,3.481,50,,,,,,,,,,6.26%,3.481,50,217.80,6.590,32,2.285,99,3.248,31,28%,89%,3.30%,9.53%,6.63%,31.32%,31.32%,0,6.71%,-38.30%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2022,9/21/2022,3.455,00,,,,,,,,,,6.30%,3.455,00,217.80,6.590,32,2.285,99,3.248,31,27%,91%,3.30%,9.53%,6.68%,32.33%,32.33%,0,6.71%,-38.77%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2022,9/22/2022,3.463,50,,,,,,,,,,6.29%,3.463,50,217.80,6.590,32,2.285,99,3.248,31,27%,90%,3.30%,9.53%,6.67%,32.01%,32.01%,0,6.71%,-38.62%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2022,9/23/2022,3.386,50,,,,,,,,,,6.43%,3.386,50,217.80,6.590,32,2.285,99,3.248,31,26%,95%,3.30%,9.53%,6.82%,35.01%,35.01%,0,6.71%,-39.99%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2022,9/26/2022,3.400,00,,,,,,,,,,6.41%,3.400,00,217.80,6.590,32,2.285,99,3.248,31,26%,94%,3.30%,9.53%,6.79%,34.47%,34.47%,0,6.71%,-39.75%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2022,9/27/2022,3.374,50,,,,,,,,,,6.45%,3.374,50,217.80,6.590,32,2.285,99,3.248,31,25%,95%,3.30%,9.53%,6.84%,35.49%,35.49%,0,6.71%,-40.20%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2022,9/28/2022,3.392,00,,,,,,,,,,6.42%,3.392,00,217.80,6.590,32,2.285,99,3.248,31,26%,94%,3.30%,9.53%,6.81%,34.79%,34.79%,0,6.71%,-39.89%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2022,9/29/2022,3.269,50,,,,,,,,,,6.66%,3.269,50,217.80,6.590,32,2.285,99,3.248,31,23%,102%,3.30%,9.53%,7.06%,39.84%,39.84%,0,6.71%,-42.06%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2022,9/30/2022,3.226,50,,,,,,,,,,6.75%,3.226,50,217.80,6.590,32,2.285,99,3.248,31,22%,104%,3.30%,9.53%,7.16%,41.70%,41.70%,0,6.71%,-42.82%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2022,10/3/2022,3.244,00,,,,,,,,,,6.71%,3.244,00,217.80,6.590,32,2.285,99,3.248,31,22%,103%,3.30%,9.53%,7.12%,40.94%,40.94%,0,6.71%,-42.51%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2022,10/4/2022,3.258,50,,,,,,,,,,6.68%,3.258,50,217.80,6.590,32,2.285,99,3.248,31,23%,102%,3.30%,9.53%,7.09%,40.31%,40.31%,0,6.71%,-42.26%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2022,10/5/2022,3.281,50,,,,,,,,,,6.64%,3.281,50,217.80,6.590,32,2.285,99,3.248,31,23%,101%,3.30%,9.53%,7.04%,39.33%,39.33%,0,6.71%,-41.85%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2022,10/6/2022,3.266,00,,,,,,,,,,6.67%,3.266,00,217.80,6.590,32,2.285,99,3.248,31,23%,102%,3.30%,9.53%,7.07%,39.99%,39.99%,0,6.71%,-42.12%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2022,10/7/2022,3.313,50,,,,,,,,,,6.57%,3.313,50,217.80,6.590,32,2.285,99,3.248,31,24%,99%,3.30%,9.53%,6.97%,37.98%,37.98%,0,6.71%,-41.28%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2022,10/10/2022,3.319,00,,,,,,,,,,6.56%,3.319,00,217.80,6.590,32,2.285,99,3.248,31,24%,99%,3.30%,9.53%,6.96%,37.75%,37.75%,0,6.71%,-41.18%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2022,10/11/2022,3.279,00,,,,,,,,,,6.64%,3.279,00,217.80,6.590,32,2.285,99,3.248,31,23%,101%,3.30%,9.53%,7.04%,39.43%,39.43%,0,6.71%,-41.89%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2022,10/12/2022,3.320,00,,,,,,,,,,6.56%,3.320,00,217.80,6.590,32,2.285,99,3.248,31,24%,99%,3.30%,9.53%,6.95%,37.71%,37.71%,0,6.71%,-41.17%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2022,10/13/2022,3.273,00,,,,,,,,,,6.65%,3.273,00,217.80,6.590,32,2.285,99,3.248,31,23%,101%,3.30%,9.53%,7.05%,39.69%,39.69%,0,6.71%,-42.00%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2022,10/14/2022,3.281,50,,,,,,,,,,6.64%,3.281,50,217.80,6.590,32,2.285,99,3.248,31,23%,101%,3.30%,9.53%,7.04%,39.33%,39.33%,0,6.71%,-41.85%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2022,10/17/2022,3.277,00,,,,,,,,,,6.65%,3.277,00,217.80,6.590,32,2.285,99,3.248,31,23%,101%,3.30%,9.53%,7.05%,39.52%,39.52%,0,6.71%,-41.93%,,,,,,,,,,,,
