,,,,,,,,,,,,,,,,,TRAIL 12M,AÑO DE INICIO,TICKER,Nombre,,,,,,,,,,RATING,UPSIDE,PRECIO ACTUAL,PRECIO COMPRA,MEDIANA MAXIMA,PRECIO MAXIMO,BANDA MAXIMA,YIELD MAXIMO,YIELD OVERVALUED,YIELD MEDIO,YOC MAXIMO,G/P MAXIMAS,G/P MAXIMAS CON DIV,RATING MAXIMO,,,,COTIZACIÓN,,,SI,,,MAXIMO,MINIMO,ANCHO,DIVISION,MARCAS
,,,,,,,,,,,,,,,,,NO,2016,BNZL LN,Bunzl PLC,,,,,,,,,,27%,47%,$2.758,00,$  2.278,88,$  3.449,84,$       3.714,00,$   4.063,17,4.04%,1.82%,2.27%,4.98%,115.97%,115.97%,130%,,,,,,,NO,,,3.62%,1.64%,1.98%,0.03%,66
,,,,,,,,,,,,,,,,,,2024,7/25/2024,3.230,00,,,,,,,,,,2.17%,3.230,00,70.20,3.849,32,2.158,93,3.268,27,63%,19%,1.82%,3.25%,1.97%,-14.61%,-14.61%,0,2.15%,-2.30%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2024,7/26/2024,3.250,00,,,,,,,,,,2.16%,3.250,00,70.20,3.849,32,2.158,93,3.268,27,65%,18%,1.82%,3.25%,1.96%,-15.14%,-15.14%,0,2.15%,-1.69%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2024,7/29/2024,3.248,00,,,,,,,,,,2.16%,3.248,00,70.20,3.849,32,2.158,93,3.268,27,64%,19%,1.82%,3.25%,1.96%,-15.09%,-15.09%,0,2.15%,-1.75%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2024,7/30/2024,3.258,00,,,,,,,,,,2.15%,3.258,00,70.20,3.849,32,2.158,93,3.268,27,65%,18%,1.82%,3.25%,1.95%,-15.35%,-15.35%,0,2.15%,-1.45%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2024,7/31/2024,3.258,00,,,,,,,,,,2.15%,3.258,00,70.20,3.849,32,2.158,93,3.268,27,65%,18%,1.82%,3.25%,1.95%,-15.35%,-15.35%,0,2.15%,-1.45%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2024,8/1/2024,3.230,00,,,,,,,,,,2.17%,3.230,00,70.20,3.849,32,2.158,93,3.268,27,63%,19%,1.82%,3.25%,1.97%,-14.61%,-14.61%,0,2.15%,-2.30%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2024,8/2/2024,3.166,00,,,,,,,,,,2.22%,3.166,00,70.20,3.849,32,2.158,93,3.268,27,60%,22%,1.82%,3.25%,2.01%,-12.89%,-12.89%,0,2.15%,-4.23%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2024,8/5/2024,3.156,00,,,,,,,,,,2.22%,3.156,00,70.20,3.849,32,2.158,93,3.268,27,59%,22%,1.82%,3.25%,2.02%,-12.61%,-12.61%,0,2.15%,-4.54%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2024,8/6/2024,3.150,00,,,,,,,,,,2.23%,3.150,00,70.20,3.849,32,2.158,93,3.268,27,59%,22%,1.82%,3.25%,2.02%,-12.44%,-12.44%,0,2.15%,-4.72%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2024,8/7/2024,3.190,00,,,,,,,,,,2.20%,3.190,00,70.20,3.849,32,2.158,93,3.268,27,61%,21%,1.82%,3.25%,1.99%,-13.54%,-13.54%,0,2.15%,-3.51%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2024,8/8/2024,3.178,00,,,,,,,,,,2.21%,3.178,00,70.20,3.849,32,2.158,93,3.268,27,60%,21%,1.82%,3.25%,2.00%,-13.22%,-13.22%,0,2.15%,-3.87%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2024,8/9/2024,3.186,00,,,,,,,,,,2.20%,3.186,00,70.20,3.849,32,2.158,93,3.268,27,61%,21%,1.82%,3.25%,2.00%,-13.43%,-13.43%,0,2.15%,-3.63%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2024,8/12/2024,3.202,00,,,,,,,,,,2.19%,3.202,00,70.20,3.849,32,2.158,93,3.268,27,62%,20%,1.82%,3.25%,1.99%,-13.87%,-13.87%,0,2.15%,-3.15%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2024,8/13/2024,3.210,00,,,,,,,,,,2.19%,3.210,00,70.20,3.849,32,2.158,93,3.268,27,62%,20%,1.82%,3.25%,1.98%,-14.08%,-14.08%,0,2.15%,-2.90%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2024,8/14/2024,3.216,00,,,,,,,,,,2.18%,3.216,00,70.20,3.849,32,2.158,93,3.268,27,63%,20%,1.82%,3.25%,1.98%,-14.24%,-14.24%,0,2.15%,-2.72%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2024,8/15/2024,3.246,00,,,,,,,,,,2.16%,3.246,00,70.20,3.849,32,2.158,93,3.268,27,64%,19%,1.82%,3.25%,1.96%,-15.03%,-15.03%,0,2.15%,-1.81%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2024,8/16/2024,3.228,00,,,,,,,,,,2.17%,3.228,00,70.20,3.849,32,2.158,93,3.268,27,63%,19%,1.82%,3.25%,1.97%,-14.56%,-14.56%,0,2.15%,-2.36%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2024,8/19/2024,3.224,00,,,,,,,,,,2.18%,3.224,00,70.20,3.849,32,2.158,93,3.268,27,63%,19%,1.82%,3.25%,1.97%,-14.45%,-14.45%,0,2.15%,-2.48%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2024,8/20/2024,3.198,00,,,,,,,,,,2.20%,3.198,00,70.20,3.849,32,2.158,93,3.268,27,61%,20%,1.82%,3.25%,1.99%,-13.76%,-13.76%,0,2.15%,-3.27%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2024,8/21/2024,3.200,00,,,,,,,,,,2.19%,3.200,00,70.20,3.849,32,2.158,93,3.268,27,62%,20%,1.82%,3.25%,1.99%,-13.81%,-13.81%,0,2.15%,-3.21%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2024,8/22/2024,3.184,00,,,,,,,,,,2.20%,3.184,00,70.20,3.849,32,2.158,93,3.268,27,61%,21%,1.82%,3.25%,2.00%,-13.38%,-13.38%,0,2.15%,-3.69%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2024,8/23/2024,3.214,00,,,,,,,,,,2.18%,3.214,00,70.20,3.849,32,2.158,93,3.268,27,62%,20%,1.82%,3.25%,1.98%,-14.19%,-14.19%,0,2.15%,-2.78%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2024,8/26/2024,,,,,,,,,,,2.18%,3.214,00,70.20,3.849,32,2.158,93,3.268,27,62%,20%,1.82%,3.25%,1.98%,-14.19%,-14.19%,0,2.15%,-2.78%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2024,8/27/2024,3.470,00,,,,,,,,,,2.02%,3.470,00,70.20,3.849,32,2.158,93,3.268,27,78%,11%,1.82%,3.25%,1.83%,-20.52%,-20.52%,0,2.15%,0.00%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2024,8/28/2024,3.462,00,,,,,,,,,,2.03%,3.462,00,70.20,3.849,32,2.158,93,3.268,27,77%,11%,1.82%,3.25%,1.84%,-20.34%,-20.34%,0,2.15%,-0.23%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2024,8/29/2024,3.556,00,,,,,,,,,,1.97%,3.556,00,70.20,3.849,32,2.158,93,3.268,27,83%,8%,1.82%,3.25%,1.79%,-22.44%,-22.44%,0,2.15%,0.00%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2024,8/30/2024,3.540,00,,,,,,,,,,1.98%,3.540,00,70.20,3.849,32,2.158,93,3.268,27,82%,9%,1.82%,3.25%,1.80%,-22.09%,-22.09%,0,2.15%,-0.45%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2024,9/2/2024,3.552,00,,,,,,,,,,1.98%,3.552,00,70.20,3.849,32,2.158,93,3.268,27,82%,8%,1.82%,3.25%,1.79%,-22.35%,-22.35%,0,2.15%,-0.11%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2024,9/3/2024,3.576,00,,,,,,,,,,1.96%,3.576,00,70.20,3.849,32,2.158,93,3.268,27,84%,8%,1.82%,3.25%,1.78%,-22.87%,-22.87%,0,2.15%,0.00%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2024,9/4/2024,3.618,00,,,,,,,,,,1.94%,3.618,00,70.20,3.849,32,2.158,93,3.268,27,86%,6%,1.82%,3.25%,1.76%,-23.77%,-23.77%,0,2.15%,0.00%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2024,9/5/2024,3.586,00,,,,,,,,,,1.96%,3.586,00,70.20,3.849,32,2.158,93,3.268,27,84%,7%,1.82%,3.25%,1.77%,-23.09%,-23.09%,0,2.15%,-0.88%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2024,9/6/2024,3.610,00,,,,,,,,,,1.94%,3.610,00,70.20,3.849,32,2.158,93,3.268,27,86%,7%,1.82%,3.25%,1.76%,-23.60%,-23.60%,0,2.15%,-0.22%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2024,9/9/2024,3.648,00,,,,,,,,,,1.92%,3.648,00,70.20,3.849,32,2.158,93,3.268,27,88%,6%,1.82%,3.25%,1.74%,-24.40%,-24.40%,0,2.15%,0.00%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2024,9/10/2024,3.638,00,,,,,,,,,,1.93%,3.638,00,70.20,3.849,32,2.158,93,3.268,27,87%,6%,1.82%,3.25%,1.75%,-24.19%,-24.19%,0,2.15%,-0.27%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2024,9/11/2024,3.614,00,,,,,,,,,,1.94%,3.614,00,70.20,3.849,32,2.158,93,3.268,27,86%,7%,1.82%,3.25%,1.76%,-23.69%,-23.69%,0,2.15%,-0.93%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2024,9/12/2024,3.648,00,,,,,,,,,,1.92%,3.648,00,70.20,3.849,32,2.158,93,3.268,27,88%,6%,1.82%,3.25%,1.74%,-24.40%,-24.40%,0,2.15%,0.00%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2024,9/13/2024,3.664,00,,,,,,,,,,1.92%,3.664,00,70.20,3.849,32,2.158,93,3.268,27,89%,5%,1.82%,3.25%,1.74%,-24.73%,-24.73%,0,2.15%,0.00%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2024,9/16/2024,3.672,00,,,,,,,,,,1.91%,3.672,00,70.20,3.849,32,2.158,93,3.268,27,90%,5%,1.82%,3.25%,1.73%,-24.89%,-24.89%,0,2.15%,0.00%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2024,9/17/2024,3.714,00,,,,,,,,,,1.89%,3.714,00,70.20,3.849,32,2.158,93,3.268,27,92%,4%,1.82%,3.25%,1.71%,-25.74%,-25.74%,0,2.15%,0.00%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2024,9/18/2024,3.668,00,,,,,,,,,,1.91%,3.668,00,70.20,3.849,32,2.158,93,3.268,27,89%,5%,1.82%,3.25%,1.73%,-24.81%,-24.81%,0,2.15%,-1.24%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2024,9/19/2024,3.608,00,,,,,,,,,,1.95%,3.608,00,70.20,3.849,32,2.158,93,3.268,27,86%,7%,1.82%,3.25%,1.76%,-23.56%,-23.56%,0,2.15%,-2.85%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2024,9/20/2024,3.576,00,,,,,,,,,,1.96%,3.576,00,70.20,3.849,32,2.158,93,3.268,27,84%,8%,1.82%,3.25%,1.78%,-22.87%,-22.87%,0,2.15%,-3.72%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2024,9/23/2024,3.598,00,,,,,,,,,,1.95%,3.598,00,70.20,3.849,32,2.158,93,3.268,27,85%,7%,1.82%,3.25%,1.77%,-23.35%,-23.35%,0,2.15%,-3.12%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2024,9/24/2024,3.582,00,,,,,,,,,,1.96%,3.582,00,70.20,3.849,32,2.158,93,3.268,27,84%,7%,1.82%,3.25%,1.78%,-23.00%,-23.00%,0,2.15%,-3.55%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2024,9/25/2024,3.580,00,,,,,,,,,,1.96%,3.580,00,70.20,3.849,32,2.158,93,3.268,27,84%,8%,1.82%,3.25%,1.78%,-22.96%,-22.96%,0,2.15%,-3.61%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2024,9/26/2024,3.556,00,,,,,,,,,,1.97%,3.556,00,70.20,3.849,32,2.158,93,3.268,27,83%,8%,1.82%,3.25%,1.79%,-22.44%,-22.44%,0,2.15%,-4.25%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2024,9/27/2024,3.556,00,,,,,,,,,,1.97%,3.556,00,70.20,3.849,32,2.158,93,3.268,27,83%,8%,1.82%,3.25%,1.79%,-22.44%,-22.44%,0,2.15%,-4.25%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2024,9/30/2024,3.534,00,,,,,,,,,,1.99%,3.534,00,70.20,3.849,32,2.158,93,3.268,27,81%,9%,1.82%,3.25%,1.80%,-21.96%,-21.96%,0,2.15%,-4.85%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2024,10/1/2024,3.528,00,,,,,,,,,,1.99%,3.528,00,70.20,3.849,32,2.158,93,3.268,27,81%,9%,1.82%,3.25%,1.80%,-21.83%,-21.83%,0,2.15%,-5.01%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2024,10/2/2024,3.524,00,,,,,,,,,,1.99%,3.524,00,70.20,3.849,32,2.158,93,3.268,27,81%,9%,1.82%,3.25%,1.80%,-21.74%,-21.74%,0,2.15%,-5.12%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2024,10/3/2024,3.492,00,,,,,,,,,,2.01%,3.492,00,70.20,3.849,32,2.158,93,3.268,27,79%,10%,1.82%,3.25%,1.82%,-21.02%,-21.02%,0,2.15%,-5.98%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2024,10/4/2024,3.484,00,,,,,,,,,,2.01%,3.484,00,70.20,3.849,32,2.158,93,3.268,27,78%,10%,1.82%,3.25%,1.83%,-20.84%,-20.84%,0,2.15%,-6.19%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2024,10/7/2024,3.484,00,,,,,,,,,,2.01%,3.484,00,70.20,3.849,32,2.158,93,3.268,27,78%,10%,1.82%,3.25%,1.83%,-20.84%,-20.84%,0,2.15%,-6.19%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2024,10/8/2024,3.456,00,,,,,,,,,,2.03%,3.456,00,70.20,3.849,32,2.158,93,3.268,27,77%,11%,1.82%,3.25%,1.84%,-20.20%,-20.20%,0,2.15%,-6.95%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2024,10/9/2024,3.470,00,,,,,,,,,,2.02%,3.470,00,70.20,3.849,32,2.158,93,3.268,27,78%,11%,1.82%,3.25%,1.83%,-20.52%,-20.52%,0,2.15%,-6.57%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2024,10/10/2024,3.434,00,,,,,,,,,,2.04%,3.434,00,70.20,3.849,32,2.158,93,3.268,27,75%,12%,1.82%,3.25%,1.85%,-19.69%,-19.69%,0,2.15%,-7.54%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2024,10/11/2024,3.466,00,,,,,,,,,,2.03%,3.466,00,70.20,3.849,32,2.158,93,3.268,27,77%,11%,1.82%,3.25%,1.83%,-20.43%,-20.43%,0,2.15%,-6.68%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2024,10/14/2024,3.550,00,,,,,,,,,,1.98%,3.550,00,70.20,3.849,32,2.158,93,3.268,27,82%,8%,1.82%,3.25%,1.79%,-22.31%,-22.31%,0,2.15%,-4.42%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2024,10/15/2024,3.582,00,,,,,,,,,,1.96%,3.582,00,70.20,3.849,32,2.158,93,3.268,27,84%,7%,1.82%,3.25%,1.78%,-23.00%,-23.00%,0,2.15%,-3.55%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2024,10/16/2024,3.634,00,,,,,,,,,,1.93%,3.634,00,70.20,3.849,32,2.158,93,3.268,27,87%,6%,1.82%,3.25%,1.75%,-24.11%,-24.11%,0,2.15%,-2.15%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2024,10/17/2024,3.610,00,,,,,,,,,,1.94%,3.610,00,70.20,3.849,32,2.158,93,3.268,27,86%,7%,1.82%,3.25%,1.76%,-23.60%,-23.60%,0,2.15%,-2.80%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2024,10/18/2024,3.576,00,,,,,,,,,,1.96%,3.576,00,70.20,3.849,32,2.158,93,3.268,27,84%,8%,1.82%,3.25%,1.78%,-22.87%,-22.87%,0,2.15%,-3.72%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2024,10/21/2024,3.556,00,,,,,,,,,,1.97%,3.556,00,70.20,3.849,32,2.158,93,3.268,27,83%,8%,1.82%,3.25%,1.79%,-22.44%,-22.44%,0,2.15%,-4.25%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2024,10/22/2024,3.538,00,,,,,,,,,,1.98%,3.538,00,70.20,3.849,32,2.158,93,3.268,27,82%,9%,1.82%,3.25%,1.80%,-22.05%,-22.05%,0,2.15%,-4.74%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2024,10/23/2024,3.546,00,,,,,,,,,,1.98%,3.546,00,70.20,3.849,32,2.158,93,3.268,27,82%,9%,1.82%,3.25%,1.79%,-22.22%,-22.22%,0,2.15%,-4.52%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2024,10/24/2024,3.500,00,,,,,,,,,,2.01%,3.500,00,70.20,3.849,32,2.158,93,3.268,27,79%,10%,1.82%,3.25%,1.82%,-21.20%,-21.20%,0,2.15%,-5.76%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2024,10/25/2024,3.472,00,,,,,,,,,,2.02%,3.472,00,70.20,3.849,32,2.158,93,3.268,27,78%,11%,1.82%,3.25%,1.83%,-20.56%,-20.56%,0,2.15%,-6.52%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2024,10/28/2024,3.512,00,,,,,,,,,,2.00%,3.512,00,70.20,3.849,32,2.158,93,3.268,27,80%,10%,1.82%,3.25%,1.81%,-21.47%,-21.47%,0,2.15%,-5.44%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2024,10/29/2024,3.448,00,,,,,,,,,,2.04%,3.448,00,70.20,3.849,32,2.158,93,3.268,27,76%,12%,1.82%,3.25%,1.84%,-20.01%,-20.01%,0,2.15%,-7.16%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2024,10/30/2024,3.432,00,,,,,,,,,,2.05%,3.432,00,70.20,3.849,32,2.158,93,3.268,27,75%,12%,1.82%,3.25%,1.85%,-19.64%,-19.64%,0,2.15%,-7.59%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2024,10/31/2024,3.412,00,,,,,,,,,,2.06%,3.412,00,70.20,3.849,32,2.158,93,3.268,27,74%,13%,1.82%,3.25%,1.86%,-19.17%,-19.17%,0,2.15%,-8.13%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2024,11/1/2024,3.426,00,,,,,,,,,,2.05%,3.426,00,70.20,3.849,32,2.158,93,3.268,27,75%,12%,1.82%,3.25%,1.86%,-19.50%,-19.50%,0,2.15%,-7.75%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2024,11/4/2024,3.448,00,,,,,,,,,,2.04%,3.448,00,70.20,3.849,32,2.158,93,3.268,27,76%,12%,1.82%,3.25%,1.84%,-20.01%,-20.01%,0,2.15%,-7.16%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2024,11/5/2024,3.458,00,,,,,,,,,,2.03%,3.458,00,70.20,3.849,32,2.158,93,3.268,27,77%,11%,1.82%,3.25%,1.84%,-20.24%,-20.24%,0,2.15%,-6.89%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2024,11/6/2024,3.512,00,,,,,,,,,,2.00%,3.512,00,70.20,3.849,32,2.158,93,3.268,27,80%,10%,1.82%,3.25%,1.81%,-21.47%,-21.47%,0,2.15%,-5.44%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2024,11/7/2024,3.466,00,,,,,,,,,,2.03%,3.466,00,70.20,3.849,32,2.158,93,3.268,27,77%,11%,1.82%,3.25%,1.83%,-20.43%,-20.43%,0,2.15%,-6.68%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2024,11/8/2024,3.476,00,,,,,,,,,,2.02%,3.476,00,70.20,3.849,32,2.158,93,3.268,27,78%,11%,1.82%,3.25%,1.83%,-20.66%,-20.66%,0,2.15%,-6.41%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2024,11/11/2024,3.476,00,,,,,,,,,,2.02%,3.476,00,70.20,3.849,32,2.158,93,3.268,27,78%,11%,1.82%,3.25%,1.83%,-20.66%,-20.66%,0,2.15%,-6.41%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2024,11/12/2024,3.462,00,,,,,,,,,,2.03%,3.462,00,70.20,3.849,32,2.158,93,3.268,27,77%,11%,1.82%,3.25%,1.84%,-20.34%,-20.34%,0,2.15%,-6.79%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2024,11/13/2024,3.456,00,,,,,,,,,,2.03%,3.456,00,70.20,3.849,32,2.158,93,3.268,27,77%,11%,1.82%,3.25%,1.84%,-20.20%,-20.20%,0,2.15%,-6.95%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2024,11/14/2024,3.436,00,,,,,,,,,,2.04%,3.436,00,70.20,3.849,32,2.158,93,3.268,27,76%,12%,1.82%,3.25%,1.85%,-19.73%,-19.73%,0,2.15%,-7.49%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2024,11/15/2024,3.424,00,,,,,,,,,,2.05%,3.424,00,70.20,3.849,32,2.158,93,3.268,27,75%,12%,1.82%,3.25%,1.86%,-19.45%,-19.45%,0,2.15%,-7.81%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2024,11/18/2024,3.432,00,,,,,,,,,,2.05%,3.432,00,70.20,3.849,32,2.158,93,3.268,27,75%,12%,1.82%,3.25%,1.85%,-19.64%,-19.64%,0,2.15%,-7.59%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2024,11/19/2024,3.440,00,,,,,,,,,,2.04%,3.440,00,70.20,3.849,32,2.158,93,3.268,27,76%,12%,1.82%,3.25%,1.85%,-19.83%,-19.83%,0,2.15%,-7.38%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2024,11/20/2024,3.400,00,,,,,,,,,,2.06%,3.400,00,70.20,3.849,32,2.158,93,3.268,27,73%,13%,1.82%,3.25%,1.87%,-18.88%,-18.88%,0,2.15%,-8.45%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2024,11/21/2024,3.468,00,,,,,,,,,,2.02%,3.468,00,70.20,3.849,32,2.158,93,3.268,27,77%,11%,1.82%,3.25%,1.83%,-20.47%,-20.47%,0,2.15%,-6.62%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2024,11/22/2024,3.496,00,,,,,,,,,,2.01%,3.496,00,70.20,3.849,32,2.158,93,3.268,27,79%,10%,1.82%,3.25%,1.82%,-21.11%,-21.11%,0,2.15%,-5.87%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2024,11/25/2024,3.546,00,,,,,,,,,,1.98%,3.546,00,70.20,3.849,32,2.158,93,3.268,27,82%,9%,1.82%,3.25%,1.79%,-22.22%,-22.22%,0,2.15%,-4.52%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2024,11/26/2024,3.520,00,,,,,,,,,,1.99%,3.520,00,70.20,3.849,32,2.158,93,3.268,27,81%,9%,1.82%,3.25%,1.81%,-21.65%,-21.65%,0,2.15%,-5.22%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2024,11/27/2024,3.532,00,,,,,,,,,,1.99%,3.532,00,70.20,3.849,32,2.158,93,3.268,27,81%,9%,1.82%,3.25%,1.80%,-21.91%,-21.91%,0,2.15%,-4.90%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2024,11/28/2024,3.536,00,,,,,,,,,,1.99%,3.536,00,70.20,3.849,32,2.158,93,3.268,27,81%,9%,1.82%,3.25%,1.80%,-22.00%,-22.00%,0,2.15%,-4.79%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2024,11/29/2024,3.558,00,,,,,,,,,,1.97%,3.558,00,70.20,3.849,32,2.158,93,3.268,27,83%,8%,1.82%,3.25%,1.79%,-22.48%,-22.48%,0,2.15%,-4.20%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2024,12/2/2024,3.598,00,,,,,,,,,,1.95%,3.598,00,70.20,3.849,32,2.158,93,3.268,27,85%,7%,1.82%,3.25%,1.77%,-23.35%,-23.35%,0,2.15%,-3.12%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2024,12/3/2024,3.600,00,,,,,,,,,,1.95%,3.600,00,70.20,3.849,32,2.158,93,3.268,27,85%,7%,1.82%,3.25%,1.77%,-23.39%,-23.39%,0,2.15%,-3.07%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2024,12/4/2024,3.610,00,,,,,,,,,,1.94%,3.610,00,70.20,3.849,32,2.158,93,3.268,27,86%,7%,1.82%,3.25%,1.76%,-23.60%,-23.60%,0,2.15%,-2.80%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2024,12/5/2024,3.612,00,,,,,,,,,,1.94%,3.612,00,70.20,3.849,32,2.158,93,3.268,27,86%,7%,1.82%,3.25%,1.76%,-23.64%,-23.64%,0,2.15%,-2.75%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2024,12/6/2024,3.588,00,,,,,,,,,,1.96%,3.588,00,70.20,3.849,32,2.158,93,3.268,27,85%,7%,1.82%,3.25%,1.77%,-23.13%,-23.13%,0,2.15%,-3.39%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2024,12/9/2024,3.592,00,,,,,,,,,,1.95%,3.592,00,70.20,3.849,32,2.158,93,3.268,27,85%,7%,1.82%,3.25%,1.77%,-23.22%,-23.22%,0,2.15%,-3.28%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2024,12/10/2024,3.540,00,,,,,,,,,,1.98%,3.540,00,70.20,3.849,32,2.158,93,3.268,27,82%,9%,1.82%,3.25%,1.80%,-22.09%,-22.09%,0,2.15%,-4.68%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2024,12/11/2024,3.588,00,,,,,,,,,,1.96%,3.588,00,70.20,3.849,32,2.158,93,3.268,27,85%,7%,1.82%,3.25%,1.77%,-23.13%,-23.13%,0,2.15%,-3.39%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2024,12/12/2024,3.534,00,,,,,,,,,,1.99%,3.534,00,70.20,3.849,32,2.158,93,3.268,27,81%,9%,1.82%,3.25%,1.80%,-21.96%,-21.96%,0,2.15%,-4.85%,,,,,,,,,,,,
