,,,,,,,,,,,,,,,,,TRAIL 12M,AÑO DE INICIO,TICKER,Nombre,,,,,,,,,,RATING,UPSIDE,PRECIO ACTUAL,PRECIO COMPRA,MEDIANA MAXIMA,PRECIO MAXIMO,BANDA MAXIMA,YIELD MAXIMO,YIELD OVERVALUED,YIELD MEDIO,YOC MAXIMO,G/P MAXIMAS,G/P MAXIMAS CON DIV,RATING MAXIMO,,,,COTIZACIÓN,,,SI,,,MAXIMO,MINIMO,ANCHO,DIVISION,MARCAS
,,,,,,,,,,,,,,,,,NO,2016,SXS LN,Spectris PLC,,,,,,,,,,103%,-1%,$ 4.142,00,$  2.527,70,$  3.275,57,$       4.166,00,$  4.088,30,4.01%,1.87%,2.39%,5.31%,187.24%,202.75%,126%,,,,,,,NO,,,3.83%,1.74%,2.08%,0.03%,69
,,,,,,,,,,,,,,,,,CONFIANZA,EXTRA,YOC,FECHA COMPRA,,,,,,,,,,PRECIO MEDIANA,UPSIDE MEDIANA,YIELD ACTUAL,PRECIO VENTA,MEDIANA MINIMA,PRECIO MINIMO,BANDA MINIMA,YIELD MINIMO,YIELD UNDERVALUED,MEDIANA YIELD,YOC MINIMO,G/P MINIMAS,G/P MINIMAS CON DIV,RATING MINIMO,,,,3Y CAGR,0.00%,,Spectris PLC - Max. DrawDown (%),,,,,,,
,,,,,,,,,,,,,,,,,90%,NO,3.03%,11/10/2017,,,,,,,,,,$  3.275,57,-21%,1.85%,$  4.088,30,$   2.146,65,$       1.442,00,$   1.656,53,1.70%,3.03%,2.34%,1.84%,-0.58%,-0.58%,-40%,,,,5Y CAGR,1.96%,,Spectris PLC - Returns (%),,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10Y CAGR,4.32%,,Spectris PLC - Yield On Cost (YOC),,,,,,,
,,,,,,,,,,,,,,,,,,YEAR,Date,Close,RSM POSITIVO,RSM NEGATIVO,Date,Close,Date,Close,RSD,MA(RSD),MRS = (( RSD(today) /ma(RSD(today). n)) - 1 ) * 100,YIELD,PRICE,DPS,CHANEL O,CHANEL U,CHANEL M,RATING,UPSIDE,OVERVALUED,UNDERVALUED,YOC,PRECIO,DIVIDENDOS,DIVIDENDOS DESDE COMPRA,MEDIANA YIELD,MAX. DRAWDOWN,,AÑO,DIVIDENDOS,% YoY,Spectris PLC - Rating: 103% - Upside: -1%,,,Nº,INTERVALOS,FRECUENCIA,F. ACUMULADA,% TOTAL
,,,,,,,,,,,,,,,,,,2023,5/10/2023,3.804,00,,,,,,,,,,2.01%,3.804,00,76.60,4.088,30,2.527,70,3.275,57,82%,7%,1.87%,3.03%,2.01%,8.89%,8.89%,0,2.34%,-6.83%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2023,5/11/2023,3.819,00,,,,,,,,,,2.01%,3.819,00,76.60,4.088,30,2.527,70,3.275,57,83%,7%,1.87%,3.03%,2.01%,8.46%,8.46%,0,2.34%,-6.47%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2023,5/12/2023,3.817,00,,,,,,,,,,2.01%,3.817,00,76.60,4.088,30,2.527,70,3.275,57,83%,7%,1.87%,3.03%,2.01%,8.51%,8.51%,0,2.34%,-6.51%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2023,5/15/2023,3.817,00,,,,,,,,,,2.01%,3.817,00,76.60,4.088,30,2.527,70,3.275,57,83%,7%,1.87%,3.03%,2.01%,8.51%,8.51%,0,2.34%,-6.51%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2023,5/16/2023,3.813,00,,,,,,,,,,2.01%,3.813,00,76.60,4.088,30,2.527,70,3.275,57,82%,7%,1.87%,3.03%,2.01%,8.63%,8.63%,0,2.34%,-6.61%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2023,5/17/2023,3.823,00,,,,,,,,,,2.00%,3.823,00,76.60,4.088,30,2.527,70,3.275,57,83%,7%,1.87%,3.03%,2.00%,8.34%,8.34%,0,2.34%,-6.37%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2023,5/18/2023,3.811,00,,,,,,,,,,2.01%,3.811,00,76.60,4.088,30,2.527,70,3.275,57,82%,7%,1.87%,3.03%,2.01%,8.69%,8.69%,0,2.34%,-6.66%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2023,5/19/2023,3.840,00,,,,,,,,,,1.99%,3.840,00,76.60,4.088,30,2.527,70,3.275,57,84%,6%,1.87%,3.03%,1.99%,7.86%,7.86%,0,2.34%,-5.95%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2023,5/22/2023,3.814,00,,,,,,,,,,2.01%,3.814,00,76.60,4.088,30,2.527,70,3.275,57,82%,7%,1.87%,3.03%,2.01%,8.60%,8.60%,0,2.34%,-6.59%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2023,5/23/2023,3.715,00,,,,,,,,,,2.06%,3.715,00,76.60,4.088,30,2.527,70,3.275,57,76%,10%,1.87%,3.03%,2.06%,11.49%,11.49%,0,2.34%,-9.01%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2023,5/24/2023,3.629,00,,,,,,,,,,2.11%,3.629,00,76.60,4.088,30,2.527,70,3.275,57,71%,13%,1.87%,3.03%,2.11%,14.14%,14.14%,0,2.34%,-11.12%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2023,5/25/2023,3.655,00,,,,,,,,,,2.10%,3.655,00,76.60,4.088,30,2.527,70,3.275,57,72%,12%,1.87%,3.03%,2.10%,13.32%,13.32%,0,2.34%,-10.48%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2023,5/26/2023,3.701,00,,,,,,,,,,2.07%,3.701,00,76.60,4.088,30,2.527,70,3.275,57,75%,10%,1.87%,3.03%,2.07%,11.92%,11.92%,0,2.34%,-9.36%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2023,5/29/2023,,,,,,,,,,,2.07%,3.701,00,76.60,4.088,30,2.527,70,3.275,57,75%,10%,1.87%,3.03%,2.07%,11.92%,11.92%,0,2.34%,-9.36%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2023,5/30/2023,3.698,00,,,,,,,,,,2.07%,3.698,00,76.60,4.088,30,2.527,70,3.275,57,75%,11%,1.87%,3.03%,2.07%,12.01%,12.01%,0,2.34%,-9.43%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2023,5/31/2023,3.680,00,,,,,,,,,,2.08%,3.680,00,76.60,4.088,30,2.527,70,3.275,57,74%,11%,1.87%,3.03%,2.08%,12.55%,12.55%,0,2.34%,-9.87%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2023,6/1/2023,3.695,00,,,,,,,,,,2.07%,3.695,00,76.60,4.088,30,2.527,70,3.275,57,75%,11%,1.87%,3.03%,2.07%,12.10%,12.10%,0,2.34%,-9.50%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2023,6/2/2023,3.695,00,,,,,,,,,,2.07%,3.695,00,76.60,4.088,30,2.527,70,3.275,57,75%,11%,1.87%,3.03%,2.07%,12.10%,12.10%,0,2.34%,-9.50%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2023,6/5/2023,3.676,00,,,,,,,,,,2.08%,3.676,00,76.60,4.088,30,2.527,70,3.275,57,74%,11%,1.87%,3.03%,2.08%,12.68%,12.68%,0,2.34%,-9.97%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2023,6/6/2023,3.655,00,,,,,,,,,,2.10%,3.655,00,76.60,4.088,30,2.527,70,3.275,57,72%,12%,1.87%,3.03%,2.10%,13.32%,13.32%,0,2.34%,-10.48%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2023,6/7/2023,3.650,00,,,,,,,,,,2.10%,3.650,00,76.60,4.088,30,2.527,70,3.275,57,72%,12%,1.87%,3.03%,2.10%,13.48%,13.48%,0,2.34%,-10.60%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2023,6/8/2023,3.627,00,,,,,,,,,,2.11%,3.627,00,76.60,4.088,30,2.527,70,3.275,57,70%,13%,1.87%,3.03%,2.11%,14.20%,14.20%,0,2.34%,-11.17%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2023,6/9/2023,3.584,00,,,,,,,,,,2.14%,3.584,00,76.60,4.088,30,2.527,70,3.275,57,68%,14%,1.87%,3.03%,2.14%,15.57%,15.57%,0,2.34%,-12.22%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2023,6/12/2023,3.662,00,,,,,,,,,,2.09%,3.662,00,76.60,4.088,30,2.527,70,3.275,57,73%,12%,1.87%,3.03%,2.09%,13.11%,13.11%,0,2.34%,-10.31%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2023,6/13/2023,3.696,00,,,,,,,,,,2.07%,3.696,00,76.60,4.088,30,2.527,70,3.275,57,75%,11%,1.87%,3.03%,2.07%,12.07%,12.07%,0,2.34%,-9.48%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2023,6/14/2023,3.670,00,,,,,,,,,,2.09%,3.670,00,76.60,4.088,30,2.527,70,3.275,57,73%,11%,1.87%,3.03%,2.09%,12.86%,12.86%,0,2.34%,-10.12%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2023,6/15/2023,3.676,00,,,,,,,,,,2.08%,3.676,00,76.60,4.088,30,2.527,70,3.275,57,74%,11%,1.87%,3.03%,2.08%,12.68%,12.68%,0,2.34%,-9.97%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2023,6/16/2023,3.705,00,,,,,,,,,,2.07%,3.705,00,76.60,4.088,30,2.527,70,3.275,57,75%,10%,1.87%,3.03%,2.07%,11.79%,11.79%,0,2.34%,-9.26%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2023,6/19/2023,3.667,00,,,,,,,,,,2.09%,3.667,00,76.60,4.088,30,2.527,70,3.275,57,73%,11%,1.87%,3.03%,2.09%,12.95%,12.95%,0,2.34%,-10.19%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2023,6/20/2023,3.648,00,,,,,,,,,,2.10%,3.648,00,76.60,4.088,30,2.527,70,3.275,57,72%,12%,1.87%,3.03%,2.10%,13.54%,13.54%,0,2.34%,-10.65%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2023,6/21/2023,3.590,00,,,,,,,,,,2.13%,3.590,00,76.60,4.088,30,2.527,70,3.275,57,68%,14%,1.87%,3.03%,2.13%,15.38%,15.38%,0,2.34%,-12.07%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2023,6/22/2023,3.524,00,,,,,,,,,,2.17%,3.524,00,76.60,4.088,30,2.527,70,3.275,57,64%,16%,1.87%,3.03%,2.17%,17.54%,17.54%,0,2.34%,-13.69%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2023,6/23/2023,3.519,00,,,,,,,,,,2.18%,3.519,00,76.60,4.088,30,2.527,70,3.275,57,64%,16%,1.87%,3.03%,2.18%,17.70%,17.70%,0,2.34%,-13.81%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2023,6/26/2023,3.519,00,,,,,,,,,,2.18%,3.519,00,76.60,4.088,30,2.527,70,3.275,57,64%,16%,1.87%,3.03%,2.18%,17.70%,17.70%,0,2.34%,-13.81%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2023,6/27/2023,3.495,00,,,,,,,,,,2.19%,3.495,00,76.60,4.088,30,2.527,70,3.275,57,62%,17%,1.87%,3.03%,2.19%,18.51%,18.51%,0,2.34%,-14.40%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2023,6/28/2023,3.556,00,,,,,,,,,,2.15%,3.556,00,76.60,4.088,30,2.527,70,3.275,57,66%,15%,1.87%,3.03%,2.15%,16.48%,16.48%,0,2.34%,-12.91%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2023,6/29/2023,3.531,00,,,,,,,,,,2.17%,3.531,00,76.60,4.088,30,2.527,70,3.275,57,64%,16%,1.87%,3.03%,2.17%,17.30%,17.30%,0,2.34%,-13.52%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2023,6/30/2023,3.595,00,,,,,,,,,,2.13%,3.595,00,76.60,4.088,30,2.527,70,3.275,57,68%,14%,1.87%,3.03%,2.13%,15.22%,15.22%,0,2.34%,-11.95%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2023,7/3/2023,3.540,00,,,,,,,,,,2.16%,3.540,00,76.60,4.088,30,2.527,70,3.275,57,65%,15%,1.87%,3.03%,2.16%,17.01%,17.01%,0,2.34%,-13.30%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2023,7/4/2023,3.529,00,,,,,,,,,,2.17%,3.529,00,76.60,4.088,30,2.527,70,3.275,57,64%,16%,1.87%,3.03%,2.17%,17.37%,17.37%,0,2.34%,-13.57%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2023,7/5/2023,3.464,00,,,,,,,,,,2.21%,3.464,00,76.60,4.088,30,2.527,70,3.275,57,60%,18%,1.87%,3.03%,2.21%,19.57%,19.57%,0,2.34%,-15.16%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2023,7/6/2023,3.426,00,,,,,,,,,,2.24%,3.426,00,76.60,4.088,30,2.527,70,3.275,57,58%,19%,1.87%,3.03%,2.24%,20.90%,20.90%,0,2.34%,-16.09%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2023,7/7/2023,3.446,00,,,,,,,,,,2.22%,3.446,00,76.60,4.088,30,2.527,70,3.275,57,59%,19%,1.87%,3.03%,2.22%,20.20%,20.20%,0,2.34%,-15.60%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2023,7/10/2023,3.461,00,,,,,,,,,,2.21%,3.461,00,76.60,4.088,30,2.527,70,3.275,57,60%,18%,1.87%,3.03%,2.21%,19.68%,19.68%,0,2.34%,-15.23%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2023,7/11/2023,3.501,00,,,,,,,,,,2.19%,3.501,00,76.60,4.088,30,2.527,70,3.275,57,62%,17%,1.87%,3.03%,2.19%,18.31%,18.31%,0,2.34%,-14.25%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2023,7/12/2023,3.596,00,,,,,,,,,,2.13%,3.596,00,76.60,4.088,30,2.527,70,3.275,57,68%,14%,1.87%,3.03%,2.13%,15.18%,15.18%,0,2.34%,-11.93%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2023,7/13/2023,3.625,00,,,,,,,,,,2.11%,3.625,00,76.60,4.088,30,2.527,70,3.275,57,70%,13%,1.87%,3.03%,2.11%,14.26%,14.26%,0,2.34%,-11.22%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2023,7/14/2023,3.649,00,,,,,,,,,,2.10%,3.649,00,76.60,4.088,30,2.527,70,3.275,57,72%,12%,1.87%,3.03%,2.10%,13.51%,13.51%,0,2.34%,-10.63%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2023,7/17/2023,3.614,00,,,,,,,,,,2.12%,3.614,00,76.60,4.088,30,2.527,70,3.275,57,70%,13%,1.87%,3.03%,2.12%,14.61%,14.61%,0,2.34%,-11.49%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2023,7/18/2023,3.587,00,,,,,,,,,,2.14%,3.587,00,76.60,4.088,30,2.527,70,3.275,57,68%,14%,1.87%,3.03%,2.14%,15.47%,15.47%,0,2.34%,-12.15%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2023,7/19/2023,3.635,00,,,,,,,,,,2.11%,3.635,00,76.60,4.088,30,2.527,70,3.275,57,71%,12%,1.87%,3.03%,2.11%,13.95%,13.95%,0,2.34%,-10.97%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2023,7/20/2023,3.640,00,,,,,,,,,,2.10%,3.640,00,76.60,4.088,30,2.527,70,3.275,57,71%,12%,1.87%,3.03%,2.10%,13.79%,13.79%,0,2.34%,-10.85%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2023,7/21/2023,3.633,00,,,,,,,,,,2.11%,3.633,00,76.60,4.088,30,2.527,70,3.275,57,71%,13%,1.87%,3.03%,2.11%,14.01%,14.01%,0,2.34%,-11.02%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2023,7/24/2023,3.611,00,,,,,,,,,,2.12%,3.611,00,76.60,4.088,30,2.527,70,3.275,57,69%,13%,1.87%,3.03%,2.12%,14.71%,14.71%,0,2.34%,-11.56%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2023,7/25/2023,3.637,00,,,,,,,,,,2.11%,3.637,00,76.60,4.088,30,2.527,70,3.275,57,71%,12%,1.87%,3.03%,2.11%,13.89%,13.89%,0,2.34%,-10.92%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2023,7/26/2023,3.542,00,,,,,,,,,,2.16%,3.542,00,76.60,4.088,30,2.527,70,3.275,57,65%,15%,1.87%,3.03%,2.16%,16.94%,16.94%,0,2.34%,-13.25%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2023,7/27/2023,3.590,00,,,,,,,,,,2.13%,3.590,00,76.60,4.088,30,2.527,70,3.275,57,68%,14%,1.87%,3.03%,2.13%,15.38%,15.38%,0,2.34%,-12.07%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2023,7/28/2023,3.508,00,,,,,,,,,,2.18%,3.508,00,76.60,4.088,30,2.527,70,3.275,57,63%,17%,1.87%,3.03%,2.18%,18.07%,18.07%,0,2.34%,-14.08%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2023,7/31/2023,3.511,00,,,,,,,,,,2.18%,3.511,00,76.60,4.088,30,2.527,70,3.275,57,63%,16%,1.87%,3.03%,2.18%,17.97%,17.97%,0,2.34%,-14.01%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2023,8/1/2023,3.450,00,,,,,,,,,,2.22%,3.450,00,76.60,4.088,30,2.527,70,3.275,57,59%,19%,1.87%,3.03%,2.22%,20.06%,20.06%,0,2.34%,-15.50%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2023,8/2/2023,3.435,00,,,,,,,,,,2.23%,3.435,00,76.60,4.088,30,2.527,70,3.275,57,58%,19%,1.87%,3.03%,2.23%,20.58%,20.58%,0,2.34%,-15.87%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2023,8/3/2023,3.384,00,,,,,,,,,,2.26%,3.384,00,76.60,4.088,30,2.527,70,3.275,57,55%,21%,1.87%,3.03%,2.26%,22.40%,22.40%,0,2.34%,-17.12%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2023,8/4/2023,3.334,00,,,,,,,,,,2.30%,3.334,00,76.60,4.088,30,2.527,70,3.275,57,52%,23%,1.87%,3.03%,2.30%,24.24%,24.24%,0,2.34%,-18.34%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2023,8/7/2023,3.408,00,,,,,,,,,,2.25%,3.408,00,76.60,4.088,30,2.527,70,3.275,57,56%,20%,1.87%,3.03%,2.25%,21.54%,21.54%,0,2.34%,-16.53%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2023,8/8/2023,3.404,00,,,,,,,,,,2.25%,3.404,00,76.60,4.088,30,2.527,70,3.275,57,56%,20%,1.87%,3.03%,2.25%,21.68%,21.68%,0,2.34%,-16.63%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2023,8/9/2023,3.389,00,,,,,,,,,,2.26%,3.389,00,76.60,4.088,30,2.527,70,3.275,57,55%,21%,1.87%,3.03%,2.26%,22.22%,22.22%,0,2.34%,-17.00%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2023,8/10/2023,3.385,00,,,,,,,,,,2.26%,3.385,00,76.60,4.088,30,2.527,70,3.275,57,55%,21%,1.87%,3.03%,2.26%,22.36%,22.36%,0,2.34%,-17.10%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2023,8/11/2023,3.371,00,,,,,,,,,,2.27%,3.371,00,76.60,4.088,30,2.527,70,3.275,57,54%,21%,1.87%,3.03%,2.27%,22.87%,22.87%,0,2.34%,-17.44%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2023,8/14/2023,3.381,00,,,,,,,,,,2.27%,3.381,00,76.60,4.088,30,2.527,70,3.275,57,55%,21%,1.87%,3.03%,2.27%,22.51%,22.51%,0,2.34%,-17.19%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2023,8/15/2023,3.384,00,,,,,,,,,,2.26%,3.384,00,76.60,4.088,30,2.527,70,3.275,57,55%,21%,1.87%,3.03%,2.26%,22.40%,22.40%,0,2.34%,-17.12%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2023,8/16/2023,3.347,00,,,,,,,,,,2.29%,3.347,00,76.60,4.088,30,2.527,70,3.275,57,52%,22%,1.87%,3.03%,2.29%,23.75%,23.75%,0,2.34%,-18.03%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2023,8/17/2023,3.295,00,,,,,,,,,,2.32%,3.295,00,76.60,4.088,30,2.527,70,3.275,57,49%,24%,1.87%,3.03%,2.32%,25.71%,25.71%,0,2.34%,-19.30%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2023,8/18/2023,3.265,00,,,,,,,,,,2.35%,3.265,00,76.60,4.088,30,2.527,70,3.275,57,47%,25%,1.87%,3.03%,2.35%,26.86%,26.86%,0,2.34%,-20.03%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2023,8/21/2023,3.249,00,,,,,,,,,,2.36%,3.249,00,76.60,4.088,30,2.527,70,3.275,57,46%,26%,1.87%,3.03%,2.36%,27.49%,27.49%,0,2.34%,-20.43%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2023,8/22/2023,3.287,00,,,,,,,,,,2.33%,3.287,00,76.60,4.088,30,2.527,70,3.275,57,49%,24%,1.87%,3.03%,2.33%,26.01%,26.01%,0,2.34%,-19.50%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2023,8/23/2023,3.280,00,,,,,,,,,,2.34%,3.280,00,76.60,4.088,30,2.527,70,3.275,57,48%,25%,1.87%,3.03%,2.34%,26.28%,26.28%,0,2.34%,-19.67%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2023,8/24/2023,3.260,00,,,,,,,,,,2.35%,3.260,00,76.60,4.088,30,2.527,70,3.275,57,47%,25%,1.87%,3.03%,2.35%,27.06%,27.06%,0,2.34%,-20.16%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2023,8/25/2023,3.266,00,,,,,,,,,,2.35%,3.266,00,76.60,4.088,30,2.527,70,3.275,57,47%,25%,1.87%,3.03%,2.35%,26.82%,26.82%,0,2.34%,-20.01%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2023,8/28/2023,,,,,,,,,,,2.35%,3.266,00,76.60,4.088,30,2.527,70,3.275,57,47%,25%,1.87%,3.03%,2.35%,26.82%,26.82%,0,2.34%,-20.01%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2023,8/29/2023,3.330,00,,,,,,,,,,2.30%,3.330,00,76.60,4.088,30,2.527,70,3.275,57,51%,23%,1.87%,3.03%,2.30%,24.38%,24.38%,0,2.34%,-18.44%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2023,8/30/2023,3.337,00,,,,,,,,,,2.30%,3.337,00,76.60,4.088,30,2.527,70,3.275,57,52%,23%,1.87%,3.03%,2.30%,24.12%,24.12%,0,2.34%,-18.27%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2023,8/31/2023,3.325,00,,,,,,,,,,2.30%,3.325,00,76.60,4.088,30,2.527,70,3.275,57,51%,23%,1.87%,3.03%,2.30%,24.57%,24.57%,0,2.34%,-18.56%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2023,9/1/2023,3.313,00,,,,,,,,,,2.31%,3.313,00,76.60,4.088,30,2.527,70,3.275,57,50%,23%,1.87%,3.03%,2.31%,25.02%,25.02%,0,2.34%,-18.86%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2023,9/4/2023,3.279,00,,,,,,,,,,2.34%,3.279,00,76.60,4.088,30,2.527,70,3.275,57,48%,25%,1.87%,3.03%,2.34%,26.32%,26.32%,0,2.34%,-19.69%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2023,9/5/2023,3.261,00,,,,,,,,,,2.35%,3.261,00,76.60,4.088,30,2.527,70,3.275,57,47%,25%,1.87%,3.03%,2.35%,27.02%,27.02%,0,2.34%,-20.13%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2023,9/6/2023,3.324,00,,,,,,,,,,2.30%,3.324,00,76.60,4.088,30,2.527,70,3.275,57,51%,23%,1.87%,3.03%,2.30%,24.61%,24.61%,0,2.34%,-18.59%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2023,9/7/2023,3.300,00,,,,,,,,,,2.32%,3.300,00,76.60,4.088,30,2.527,70,3.275,57,49%,24%,1.87%,3.03%,2.32%,25.52%,25.52%,0,2.34%,-19.18%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2023,9/8/2023,3.324,00,,,,,,,,,,2.30%,3.324,00,76.60,4.088,30,2.527,70,3.275,57,51%,23%,1.87%,3.03%,2.30%,24.61%,24.61%,0,2.34%,-18.59%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2023,9/11/2023,3.320,00,,,,,,,,,,2.31%,3.320,00,76.60,4.088,30,2.527,70,3.275,57,51%,23%,1.87%,3.03%,2.31%,24.76%,24.76%,0,2.34%,-18.69%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2023,9/12/2023,3.323,00,,,,,,,,,,2.31%,3.323,00,76.60,4.088,30,2.527,70,3.275,57,51%,23%,1.87%,3.03%,2.31%,24.65%,24.65%,0,2.34%,-18.61%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2023,9/13/2023,3.290,00,,,,,,,,,,2.33%,3.290,00,76.60,4.088,30,2.527,70,3.275,57,49%,24%,1.87%,3.03%,2.33%,25.90%,25.90%,0,2.34%,-19.42%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2023,9/14/2023,3.356,00,,,,,,,,,,2.28%,3.356,00,76.60,4.088,30,2.527,70,3.275,57,53%,22%,1.87%,3.03%,2.28%,23.42%,23.42%,0,2.34%,-17.81%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2023,9/15/2023,3.374,00,,,,,,,,,,2.27%,3.374,00,76.60,4.088,30,2.527,70,3.275,57,54%,21%,1.87%,3.03%,2.27%,22.76%,22.76%,0,2.34%,-17.36%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2023,9/18/2023,3.342,00,,,,,,,,,,2.29%,3.342,00,76.60,4.088,30,2.527,70,3.275,57,52%,22%,1.87%,3.03%,2.29%,23.94%,23.94%,0,2.34%,-18.15%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2023,9/19/2023,3.333,00,,,,,,,,,,2.30%,3.333,00,76.60,4.088,30,2.527,70,3.275,57,52%,23%,1.87%,3.03%,2.30%,24.27%,24.27%,0,2.34%,-18.37%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2023,9/20/2023,3.366,00,,,,,,,,,,2.28%,3.366,00,76.60,4.088,30,2.527,70,3.275,57,54%,21%,1.87%,3.03%,2.28%,23.05%,23.05%,0,2.34%,-17.56%,,,,,,,,,,,,
