,,,,,,,,,,,,,,,,,TRAIL 12M,AÑO DE INICIO,TICKER,Nombre,,,,,,,,,,RATING,UPSIDE,PRECIO ACTUAL,PRECIO COMPRA,MEDIANA MAXIMA,PRECIO MAXIMO,BANDA MAXIMA,YIELD MAXIMO,YIELD OVERVALUED,YIELD MEDIO,YOC MAXIMO,G/P MAXIMAS,G/P MAXIMAS CON DIV,RATING MAXIMO,,,,COTIZACIÓN,,,SI,,,MAXIMO,MINIMO,ANCHO,DIVISION,MARCAS
,,,,,,,,,,,,,,,,,NO,2016,BA/ LN,BAE Systems PLC,,,,,,,,,,103%,-2%,$  1.971,00,$        581.79,$       796.76,$       2.331,00,$   1.925,00,5.84%,1.46%,3.38%,7.08%,396.47%,396.47%,130%,,,,,,,NO,,,5.22%,1.24%,3.97%,0.05%,79
,,,,,,,,,,,,,,,,,CONFIANZA,EXTRA,YOC,FECHA COMPRA,,,,,,,,,,PRECIO MEDIANA,UPSIDE MEDIANA,YIELD ACTUAL,PRECIO VENTA,MEDIANA MINIMA,PRECIO MINIMO,BANDA MINIMA,YIELD MINIMO,YIELD UNDERVALUED,MEDIANA YIELD,YOC MINIMO,G/P MINIMAS,G/P MINIMAS CON DIV,RATING MINIMO,,,,3Y CAGR,0.00%,,BAE Systems PLC - Max. DrawDown (%),,,,,,,
,,,,,,,,,,,,,,,,,,2016,4/21/2016,498.60,,,6/13/2016,,6/13/2016,,,,,4.23%,498.60,21.10,1.445,46,436.86,598.28,6%,190%,1.46%,4.83%,5.64%,295.31%,312.80%,87.2,3.53%,-5.30%,,,,,,99%,,76,5.04%,9,2662,0.33%
,,,,,,,,,,,,,,,,,,2016,4/22/2016,489.40,,,6/20/2016,,6/20/2016,,,,,4.31%,489.40,21.10,1.445,46,436.86,598.28,5%,195%,1.46%,4.83%,5.74%,302.74%,320.56%,87.2,3.53%,-7.05%,,,,,,100%,,77,5.09%,7,2669,0.26%
,,,,,,,,,,,,,,,,,,2016,4/25/2016,489.90,,,6/27/2016,,6/27/2016,,,,,4.31%,489.90,21.10,1.445,46,436.86,598.28,5%,195%,1.46%,4.83%,5.74%,302.33%,320.13%,87.2,3.53%,-6.95%,,,,,,,,78,5.14%,3,2672,0.11%
,,,,,,,,,,,,,,,,,,2016,4/26/2016,484.30,,,7/4/2016,,7/5/2016,,,,,4.36%,484.30,21.10,1.445,46,436.86,598.28,5%,198%,1.46%,4.83%,5.80%,306.98%,324.98%,87.2,3.53%,-8.02%,,,,,,,,79,5.19%,0,2672,0.00%
,,,,,,,,,,,,,,,,,,2016,4/27/2016,488.10,,,7/11/2016,,7/11/2016,,,,,4.32%,488.10,21.10,1.445,46,436.86,598.28,5%,196%,1.46%,4.83%,5.76%,303.81%,321.68%,87.2,3.53%,-7.29%,,,,,,,,80,,,,
,,,,,,,,,,,,,,,,,,2016,4/28/2016,484.00,,,7/18/2016,,7/18/2016,,,,,4.36%,484.00,21.10,1.445,46,436.86,598.28,5%,199%,1.46%,4.83%,5.81%,307.23%,325.25%,87.2,3.53%,-8.07%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2016,4/29/2016,477.30,,,7/25/2016,,7/25/2016,,,,,4.42%,477.30,21.10,1.445,46,436.86,598.28,4%,203%,1.46%,4.83%,5.89%,312.95%,331.22%,87.2,3.53%,-9.34%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2016,5/3/2016,476.20,,,8/1/2016,,8/1/2016,,,,,4.43%,476.20,21.10,1.445,46,436.86,598.28,4%,204%,1.46%,4.83%,5.90%,313.90%,332.21%,87.2,3.53%,-9.55%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2016,5/4/2016,478.50,,,8/8/2016,,8/8/2016,,,,,4.41%,478.50,21.10,1.445,46,436.86,598.28,4%,202%,1.46%,4.83%,5.87%,311.91%,330.14%,87.2,3.53%,-9.12%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2016,5/5/2016,480.60,,,8/15/2016,,8/15/2016,,,,,4.39%,480.60,21.10,1.445,46,436.86,598.28,4%,201%,1.46%,4.83%,5.85%,310.11%,328.26%,87.2,3.53%,-8.72%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2016,5/6/2016,489.00,,,8/22/2016,,8/22/2016,,,,,4.31%,489.00,21.10,1.445,46,436.86,598.28,5%,196%,1.46%,4.83%,5.75%,303.07%,320.90%,87.2,3.53%,-7.12%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2016,5/9/2016,491.10,,,8/30/2016,,8/29/2016,,,,,4.30%,491.10,21.10,1.445,46,436.86,598.28,5%,194%,1.46%,4.83%,5.72%,301.34%,319.10%,87.2,3.53%,-6.72%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2016,5/10/2016,490.90,,,9/5/2016,,9/6/2016,,,,,4.30%,490.90,21.10,1.445,46,436.86,598.28,5%,194%,1.46%,4.83%,5.72%,301.51%,319.27%,87.2,3.53%,-6.76%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2016,5/11/2016,490.40,,,9/12/2016,,9/12/2016,,,,,4.30%,490.40,21.10,1.445,46,436.86,598.28,5%,195%,1.46%,4.83%,5.73%,301.92%,319.70%,87.2,3.53%,-6.86%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2016,5/12/2016,487.80,,,9/19/2016,,9/19/2016,,,,,4.33%,487.80,21.10,1.445,46,436.86,598.28,5%,196%,1.46%,4.83%,5.76%,304.06%,321.94%,87.2,3.53%,-7.35%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2016,5/13/2016,487.80,,,9/26/2016,,9/26/2016,,,,,4.33%,487.80,21.10,1.445,46,436.86,598.28,5%,196%,1.46%,4.83%,5.76%,304.06%,321.94%,87.2,3.53%,-7.35%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2016,5/16/2016,490.10,,,10/3/2016,,10/3/2016,,,,,4.31%,490.10,21.10,1.445,46,436.86,598.28,5%,195%,1.46%,4.83%,5.73%,302.16%,319.96%,87.2,3.53%,-6.91%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2016,5/17/2016,486.30,,,10/10/2016,,10/10/2016,,,,,4.34%,486.30,21.10,1.445,46,436.86,598.28,5%,197%,1.46%,4.83%,5.78%,305.31%,323.24%,87.2,3.53%,-7.64%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2016,5/18/2016,481.70,,,10/17/2016,,10/17/2016,,,,,4.38%,481.70,21.10,1.445,46,436.86,598.28,4%,200%,1.46%,4.83%,5.83%,309.18%,327.28%,87.2,3.53%,-8.51%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2016,5/19/2016,477.90,,,10/24/2016,,10/24/2016,,,,,4.42%,477.90,21.10,1.445,46,436.86,598.28,4%,202%,1.46%,4.83%,5.88%,312.43%,330.68%,87.2,3.53%,-9.23%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2016,5/20/2016,483.50,,,10/31/2016,,10/31/2016,,,,,4.36%,483.50,21.10,1.445,46,436.86,598.28,5%,199%,1.46%,4.83%,5.81%,307.65%,325.69%,87.2,3.53%,-8.17%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2016,5/23/2016,479.70,,,11/7/2016,,11/7/2016,,,,,4.40%,479.70,21.10,1.445,46,436.86,598.28,4%,201%,1.46%,4.83%,5.86%,310.88%,329.06%,87.2,3.53%,-8.89%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2016,5/24/2016,482.90,,,11/14/2016,,11/14/2016,,,,,4.37%,482.90,21.10,1.445,46,436.86,598.28,5%,199%,1.46%,4.83%,5.82%,308.16%,326.22%,87.2,3.53%,-8.28%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2016,5/25/2016,481.20,,,11/21/2016,,11/21/2016,,,,,4.38%,481.20,21.10,1.445,46,436.86,598.28,4%,200%,1.46%,4.83%,5.84%,309.60%,327.72%,87.2,3.53%,-8.60%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2016,5/26/2016,482.30,,,11/28/2016,,11/28/2016,,,,,4.37%,482.30,21.10,1.445,46,436.86,598.28,5%,200%,1.46%,4.83%,5.83%,308.67%,326.75%,87.2,3.53%,-8.40%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2016,5/27/2016,483.00,,,12/5/2016,,12/5/2016,,,,,4.37%,483.00,21.10,1.445,46,436.86,598.28,5%,199%,1.46%,4.83%,5.82%,308.07%,326.13%,87.2,3.53%,-8.26%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2016,5/31/2016,483.60,,,12/12/2016,,12/12/2016,,,,,4.36%,483.60,21.10,1.445,46,436.86,598.28,5%,199%,1.46%,4.83%,5.81%,307.57%,325.60%,87.2,3.53%,-8.15%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2016,6/1/2016,488.00,,,12/19/2016,,12/19/2016,,,,,4.32%,488.00,21.10,1.445,46,436.86,598.28,5%,196%,1.46%,4.83%,5.76%,303.89%,321.76%,87.2,3.53%,-7.31%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2016,6/2/2016,492.80,,,12/28/2016,,12/27/2016,,,,,4.28%,492.80,21.10,1.445,46,436.86,598.28,6%,193%,1.46%,4.83%,5.70%,299.96%,317.65%,87.2,3.53%,-6.40%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2016,6/3/2016,490.90,,,1/3/2017,,1/3/2017,,,,,4.30%,490.90,21.10,1.445,46,436.86,598.28,5%,194%,1.46%,4.83%,5.72%,301.51%,319.27%,87.2,3.53%,-6.76%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2016,6/6/2016,491.60,,,1/9/2017,,1/9/2017,,,,,4.29%,491.60,21.10,1.445,46,436.86,598.28,5%,194%,1.46%,4.83%,5.72%,300.94%,318.67%,87.2,3.53%,-6.63%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2016,6/7/2016,494.00,,,1/16/2017,,1/17/2017,,,,,4.27%,494.00,21.10,1.445,46,436.86,598.28,6%,193%,1.46%,4.83%,5.69%,298.99%,316.64%,87.2,3.53%,-6.17%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2016,6/8/2016,492.90,,,1/23/2017,,1/23/2017,,,,,4.28%,492.90,21.10,1.445,46,436.86,598.28,6%,193%,1.46%,4.83%,5.70%,299.88%,317.57%,87.2,3.53%,-6.38%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2016,6/9/2016,485.50,,,1/30/2017,,1/30/2017,,,,,4.35%,485.50,21.10,1.445,46,436.86,598.28,5%,198%,1.46%,4.83%,5.79%,305.97%,323.93%,87.2,3.53%,-7.79%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2016,6/10/2016,479.50,,,2/6/2017,,2/6/2017,,,,,4.40%,479.50,21.10,1.445,46,436.86,598.28,4%,201%,1.46%,4.83%,5.86%,311.05%,329.24%,87.2,3.53%,-8.93%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2016,6/13/2016,476.30,,,2/13/2017,,2/13/2017,,,,,4.43%,476.30,21.10,1.445,46,436.86,598.28,4%,203%,1.46%,4.83%,5.90%,313.81%,332.12%,87.2,3.53%,-9.53%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2016,6/14/2016,475.00,,,2/20/2017,,2/21/2017,,,,,4.44%,475.00,21.10,1.445,46,436.86,598.28,4%,204%,1.46%,4.83%,5.92%,314.95%,333.31%,87.2,3.53%,-9.78%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2016,6/15/2016,477.60,,,2/27/2017,,2/27/2017,,,,,4.42%,477.60,21.10,1.445,46,436.86,598.28,4%,203%,1.46%,4.83%,5.88%,312.69%,330.95%,87.2,3.53%,-9.29%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2016,6/16/2016,475.40,,,3/6/2017,,3/6/2017,,,,,4.44%,475.40,21.10,1.445,46,436.86,598.28,4%,204%,1.46%,4.83%,5.91%,314.60%,332.94%,87.2,3.53%,-9.71%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2016,6/17/2016,478.80,,,3/13/2017,,3/13/2017,,,,,4.41%,478.80,21.10,1.445,46,436.86,598.28,4%,202%,1.46%,4.83%,5.87%,311.65%,329.87%,87.2,3.53%,-9.06%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2016,6/20/2016,494.80,,,3/20/2017,,3/20/2017,,,,,4.26%,494.80,21.10,1.445,46,436.86,598.28,6%,192%,1.46%,4.83%,5.68%,298.34%,315.97%,87.2,3.53%,-6.02%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2016,6/21/2016,496.00,,,3/27/2017,,3/27/2017,,,,,4.25%,496.00,21.10,1.445,46,436.86,598.28,6%,191%,1.46%,4.83%,5.67%,297.38%,314.96%,87.2,3.53%,-5.79%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2016,6/22/2016,502.50,,,4/3/2017,,4/3/2017,,,,,4.20%,502.50,21.10,1.445,46,436.86,598.28,7%,188%,1.46%,4.83%,5.59%,292.24%,309.59%,87.2,3.53%,-4.56%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2016,6/23/2016,504.00,,,4/10/2017,,4/10/2017,,,,,4.19%,504.00,21.10,1.445,46,436.86,598.28,7%,187%,1.46%,4.83%,5.58%,291.07%,308.37%,87.2,3.53%,-4.27%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2016,6/24/2016,480.80,,,4/18/2017,,4/17/2017,,,,,4.39%,480.80,21.10,1.445,46,436.86,598.28,4%,201%,1.46%,4.83%,5.84%,309.94%,328.08%,87.2,3.53%,-8.68%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2016,6/27/2016,468.90,,,4/24/2017,,4/24/2017,,,,,4.50%,468.90,21.10,1.445,46,436.86,598.28,3%,208%,1.46%,4.83%,5.99%,320.35%,338.94%,87.2,3.53%,-10.94%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2016,6/28/2016,483.40,,,5/2/2017,,5/1/2017,,,,,4.36%,483.40,21.10,1.445,46,436.86,598.28,5%,199%,1.46%,4.83%,5.81%,307.74%,325.78%,87.2,3.53%,-8.19%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2016,6/29/2016,505.50,,,5/8/2017,,5/8/2017,,,,,4.17%,505.50,21.10,1.445,46,436.86,598.28,7%,186%,1.46%,4.83%,5.56%,289.91%,307.16%,87.2,3.53%,-3.99%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2016,6/30/2016,524.00,,,5/15/2017,,5/15/2017,,,,,4.03%,524.00,21.10,1.445,46,436.86,598.28,9%,176%,1.46%,4.83%,5.36%,276.15%,292.79%,87.2,3.53%,-0.47%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2016,7/1/2016,530.00,,,5/22/2017,,5/22/2017,,,,,3.98%,530.00,21.10,1.445,46,436.86,598.28,9%,173%,1.46%,4.83%,5.30%,271.89%,288.34%,87.2,3.53%,0.00%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2016,7/4/2016,528.50,,,5/30/2017,,5/30/2017,,,,,3.99%,528.50,21.10,1.445,46,436.86,598.28,9%,174%,1.46%,4.83%,5.32%,272.94%,289.44%,87.2,3.53%,-0.28%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2016,7/5/2016,533.00,,,6/5/2017,,6/5/2017,,,,,3.96%,533.00,21.10,1.445,46,436.86,598.28,10%,171%,1.46%,4.83%,5.27%,269.79%,286.15%,87.2,3.53%,0.00%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2016,7/6/2016,526.50,,,6/12/2017,,6/12/2017,,,,,4.01%,526.50,21.10,1.445,46,436.86,598.28,9%,175%,1.46%,4.83%,5.34%,274.36%,290.92%,87.2,3.53%,-1.22%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2016,7/7/2016,530.00,,,6/19/2017,,6/19/2017,,,,,3.98%,530.00,21.10,1.445,46,436.86,598.28,9%,173%,1.46%,4.83%,5.30%,271.89%,288.34%,87.2,3.53%,-0.56%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2016,7/8/2016,537.50,,,6/26/2017,,6/26/2017,,,,,3.93%,537.50,21.10,1.445,46,436.86,598.28,10%,169%,1.46%,4.83%,5.23%,266.70%,282.92%,87.2,3.53%,0.00%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2016,7/11/2016,545.50,,,7/3/2017,,7/3/2017,,,,,3.87%,545.50,21.10,1.445,46,436.86,598.28,11%,165%,1.46%,4.83%,5.15%,261.32%,277.31%,87.2,3.53%,0.00%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2016,7/12/2016,541.00,,,7/10/2017,,7/10/2017,,,,,3.90%,541.00,21.10,1.445,46,436.86,598.28,10%,167%,1.46%,4.83%,5.19%,264.33%,280.44%,87.2,3.53%,-0.82%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2016,7/13/2016,542.00,,,7/17/2017,,7/17/2017,,,,,3.89%,542.00,21.10,1.445,46,436.86,598.28,10%,167%,1.46%,4.83%,5.18%,263.65%,279.74%,87.2,3.53%,-0.64%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2016,7/14/2016,539.50,,,7/24/2017,,7/24/2017,,,,,3.91%,539.50,21.10,1.445,46,436.86,598.28,10%,168%,1.46%,4.83%,5.21%,265.34%,281.50%,87.2,3.53%,-1.10%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2016,7/15/2016,537.00,,,7/31/2017,,7/31/2017,,,,,3.93%,537.00,21.10,1.445,46,436.86,598.28,10%,169%,1.46%,4.83%,5.23%,267.04%,283.28%,87.2,3.53%,-1.56%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2016,7/18/2016,534.00,,,8/7/2017,,8/7/2017,,,,,3.95%,534.00,21.10,1.445,46,436.86,598.28,10%,171%,1.46%,4.83%,5.26%,269.10%,285.43%,87.2,3.53%,-2.11%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2016,7/19/2016,540.50,,,8/14/2017,,8/14/2017,,,,,3.90%,540.50,21.10,1.445,46,436.86,598.28,10%,167%,1.46%,4.83%,5.20%,264.66%,280.80%,87.2,3.53%,-0.92%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2016,7/20/2016,542.00,,,8/21/2017,,8/21/2017,,,,,3.89%,542.00,21.10,1.445,46,436.86,598.28,10%,167%,1.46%,4.83%,5.18%,263.65%,279.74%,87.2,3.53%,-0.64%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2016,7/21/2016,536.00,,,8/29/2017,,8/28/2017,,,,,3.94%,536.00,21.10,1.445,46,436.86,598.28,10%,170%,1.46%,4.83%,5.24%,267.72%,283.99%,87.2,3.53%,-1.74%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2016,7/22/2016,532.50,,,9/4/2017,,9/5/2017,,,,,3.96%,532.50,21.10,1.445,46,436.86,598.28,9%,171%,1.46%,4.83%,5.28%,270.14%,286.52%,87.2,3.53%,-2.38%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2016,7/25/2016,533.00,,,9/11/2017,,9/11/2017,,,,,3.96%,533.00,21.10,1.445,46,436.86,598.28,10%,171%,1.46%,4.83%,5.27%,269.79%,286.15%,87.2,3.53%,-2.29%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2016,7/26/2016,534.50,,,9/18/2017,,9/18/2017,,,,,3.95%,534.50,21.10,1.445,46,436.86,598.28,10%,170%,1.46%,4.83%,5.26%,268.76%,285.07%,87.2,3.53%,-2.02%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2016,7/27/2016,539.50,,,9/25/2017,,9/25/2017,,,,,3.91%,539.50,21.10,1.445,46,436.86,598.28,10%,168%,1.46%,4.83%,5.21%,265.34%,281.50%,87.2,3.53%,-1.10%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2016,7/28/2016,538.00,,,10/2/2017,,10/2/2017,,,,,3.92%,538.00,21.10,1.445,46,436.86,598.28,10%,169%,1.46%,4.83%,5.22%,266.36%,282.57%,87.2,3.53%,-1.37%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2016,7/29/2016,534.00,,,10/9/2017,,10/9/2017,,,,,3.95%,534.00,21.10,1.445,46,436.86,598.28,10%,171%,1.46%,4.83%,5.26%,269.10%,285.43%,87.2,3.53%,-2.11%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2016,8/1/2016,531.00,,,10/16/2017,,10/16/2017,,,,,3.97%,531.00,21.10,1.445,46,436.86,598.28,9%,172%,1.46%,4.83%,5.29%,271.19%,287.61%,87.2,3.53%,-2.66%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2016,8/2/2016,526.50,,,10/23/2017,,10/23/2017,,,,,4.01%,526.50,21.10,1.445,46,436.86,598.28,9%,175%,1.46%,4.83%,5.34%,274.36%,290.92%,87.2,3.53%,-3.48%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2016,8/3/2016,523.00,,,10/30/2017,,10/30/2017,,,,,4.03%,523.00,21.10,1.445,46,436.86,598.28,9%,176%,1.46%,4.83%,5.37%,276.86%,293.54%,87.2,3.53%,-4.12%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2016,8/4/2016,528.00,,,11/6/2017,,11/6/2017,,,,,4.00%,528.00,21.10,1.445,46,436.86,598.28,9%,174%,1.46%,4.83%,5.32%,273.30%,289.81%,87.2,3.53%,-3.21%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2016,8/5/2016,531.00,,,11/13/2017,,11/13/2017,,,,,3.97%,531.00,21.10,1.445,46,436.86,598.28,9%,172%,1.46%,4.83%,5.29%,271.19%,287.61%,87.2,3.53%,-2.66%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2016,8/8/2016,525.50,,,11/20/2017,,11/20/2017,,,,,4.02%,525.50,21.10,1.445,46,436.86,598.28,9%,175%,1.46%,4.83%,5.35%,275.07%,291.67%,87.2,3.53%,-3.67%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2016,8/9/2016,525.00,,,11/27/2017,,11/27/2017,,,,,4.02%,525.00,21.10,1.445,46,436.86,598.28,9%,175%,1.46%,4.83%,5.35%,275.43%,292.04%,87.2,3.53%,-3.76%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2016,8/10/2016,521.50,,,12/4/2017,,12/4/2017,,,,,4.05%,521.50,21.10,1.445,46,436.86,598.28,8%,177%,1.46%,4.83%,5.39%,277.95%,294.67%,87.2,3.53%,-4.40%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2016,8/11/2016,527.00,,,12/11/2017,,12/11/2017,,,,,4.00%,527.00,21.10,1.445,46,436.86,598.28,9%,174%,1.46%,4.83%,5.33%,274.00%,290.55%,87.2,3.53%,-3.39%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2016,8/12/2016,531.50,,,12/18/2017,,12/18/2017,,,,,3.97%,531.50,21.10,1.445,46,436.86,598.28,9%,172%,1.46%,4.83%,5.29%,270.84%,287.24%,87.2,3.53%,-2.57%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2016,8/15/2016,533.50,,,12/27/2017,,12/26/2017,,,,,3.96%,533.50,21.10,1.445,46,436.86,598.28,10%,171%,1.46%,4.83%,5.27%,269.45%,285.79%,87.2,3.53%,-2.20%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2016,8/16/2016,521.50,,,1/2/2018,,1/2/2018,,,,,4.05%,521.50,21.10,1.445,46,436.86,598.28,8%,177%,1.46%,4.83%,5.39%,277.95%,294.67%,87.2,3.53%,-4.40%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2016,8/17/2016,522.50,,,1/8/2018,,1/8/2018,,,,,4.04%,522.50,21.10,1.445,46,436.86,598.28,8%,177%,1.46%,4.83%,5.38%,277.22%,293.91%,87.2,3.53%,-4.22%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2016,8/18/2016,527.50,,,1/15/2018,,1/16/2018,,,,,4.00%,527.50,21.10,1.445,46,436.86,598.28,9%,174%,1.46%,4.83%,5.33%,273.65%,290.18%,87.2,3.53%,-3.30%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2016,8/19/2016,529.00,,,1/22/2018,,1/22/2018,,,,,3.99%,529.00,21.10,1.445,46,436.86,598.28,9%,173%,1.46%,4.83%,5.31%,272.59%,289.07%,87.2,3.53%,-3.02%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2016,8/22/2016,528.50,,,1/29/2018,,1/29/2018,,,,,3.99%,528.50,21.10,1.445,46,436.86,598.28,9%,174%,1.46%,4.83%,5.32%,272.94%,289.44%,87.2,3.53%,-3.12%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2016,8/23/2016,532.00,,,2/5/2018,,2/5/2018,,,,,3.97%,532.00,21.10,1.445,46,436.86,598.28,9%,172%,1.46%,4.83%,5.28%,270.49%,286.88%,87.2,3.53%,-2.47%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2016,8/24/2016,530.50,,,2/12/2018,,2/12/2018,,,,,3.98%,530.50,21.10,1.445,46,436.86,598.28,9%,172%,1.46%,4.83%,5.30%,271.54%,287.97%,87.2,3.53%,-2.75%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2016,8/25/2016,528.50,,,2/19/2018,,2/20/2018,,,,,3.99%,528.50,21.10,1.445,46,436.86,598.28,9%,174%,1.46%,4.83%,5.32%,272.94%,289.44%,87.2,3.53%,-3.12%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2016,8/26/2016,540.50,,,2/26/2018,,2/26/2018,,,,,3.90%,540.50,21.10,1.445,46,436.86,598.28,10%,167%,1.46%,4.83%,5.20%,264.66%,280.80%,87.2,3.53%,-0.92%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2016,8/30/2016,538.00,,,3/5/2018,,3/5/2018,,,,,3.92%,538.00,21.10,1.445,46,436.86,598.28,10%,169%,1.46%,4.83%,5.22%,266.36%,282.57%,87.2,3.53%,-1.37%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2016,8/31/2016,538.50,,,3/12/2018,,3/12/2018,,,,,3.92%,538.50,21.10,1.445,46,436.86,598.28,10%,168%,1.46%,4.83%,5.22%,266.02%,282.21%,87.2,3.53%,-1.28%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2016,9/1/2016,539.50,,,3/19/2018,,3/19/2018,,,,,3.91%,539.50,21.10,1.445,46,436.86,598.28,10%,168%,1.46%,4.83%,5.21%,265.34%,281.50%,87.2,3.53%,-1.10%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2016,9/2/2016,548.00,,,3/26/2018,,3/26/2018,,,,,3.85%,548.00,21.10,1.445,46,436.86,598.28,11%,164%,1.46%,4.83%,5.13%,259.67%,275.58%,87.2,3.53%,0.00%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2016,9/5/2016,555.50,,,4/3/2018,,4/2/2018,,,,,3.80%,555.50,21.10,1.445,46,436.86,598.28,12%,160%,1.46%,4.83%,5.06%,254.82%,270.51%,87.2,3.53%,0.00%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2016,9/6/2016,550.00,,,4/9/2018,,4/9/2018,,,,,3.84%,550.00,21.10,1.445,46,436.86,598.28,11%,163%,1.46%,4.83%,5.11%,258.36%,274.22%,87.2,3.53%,-0.99%,,,,,,,,,,,,
