,,,,,,,,,,,,,,,,,TRAIL 12M,AÑO DE INICIO,TICKER,Nombre,,,,,,,,,,RATING,UPSIDE,PRECIO ACTUAL,PRECIO COMPRA,MEDIANA MAXIMA,PRECIO MAXIMO,BANDA MAXIMA,YIELD MAXIMO,YIELD OVERVALUED,YIELD MEDIO,YOC MAXIMO,G/P MAXIMAS,G/P MAXIMAS CON DIV,RATING MAXIMO,,,,COTIZACIÓN,,,SI,,,MAXIMO,MINIMO,ANCHO,DIVISION,MARCAS
,,,,,,,,,,,,,,,,,NO,2016,REL LN,RELX PLC,,,,,,,,,,36%,40%,$2.682,00,$   2.077,71,$  2.467,79,$       4.135,00,$  3.766,30,3.08%,1.48%,2.21%,4.96%,138.19%,151.81%,122%,,,,,,,NO,,,2.88%,1.36%,1.52%,0.02%,76
,,,,,,,,,,,,,,,,,CONFIANZA,EXTRA,YOC,FECHA COMPRA,,,,,,,,,,PRECIO MEDIANA,UPSIDE MEDIANA,YIELD ACTUAL,PRECIO VENTA,MEDIANA MINIMA,PRECIO MINIMO,BANDA MINIMA,YIELD MINIMO,YIELD UNDERVALUED,MEDIANA YIELD,YOC MINIMO,G/P MINIMAS,G/P MINIMAS CON DIV,RATING MINIMO,,,,3Y CAGR,0.00%,,RELX PLC - Max. DrawDown (%),,,,,,,
,,,,,,,,,,,,,,,,,90%,NO,2.69%,11/10/2017,,,,,,,,,,$  2.467,79,-8%,2.08%,$  3.766,30,$   1.436,97,$        1.126,00,$   1.209,83,1.35%,2.69%,2.27%,1.35%,-35.14%,-35.14%,-16%,,,,5Y CAGR,3.22%,,RELX PLC - Returns (%),,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10Y CAGR,5.56%,,RELX PLC - Yield On Cost (YOC),,,,,,,
,,,,,,,,,,,,,,,,,,YEAR,Date,Close,RSM POSITIVO,RSM NEGATIVO,Date,Close,Date,Close,RSD,MA(RSD),MRS = (( RSD(today) /ma(RSD(today). n)) - 1 ) * 100,YIELD,PRICE,DPS,CHANEL O,CHANEL U,CHANEL M,RATING,UPSIDE,OVERVALUED,UNDERVALUED,YOC,PRECIO,DIVIDENDOS,DIVIDENDOS DESDE COMPRA,MEDIANA YIELD,MAX. DRAWDOWN,,AÑO,DIVIDENDOS,% YoY,RELX PLC - Rating: 36% - Upside: 40%,,,Nº,INTERVALOS,FRECUENCIA,F. ACUMULADA,% TOTAL
,,,,,,,,,,,,,,,,,,2023,9/8/2023,2.722,00,,,,,,,,,,2.05%,2.722,00,55.90,3.766,30,2.077,71,2.467,79,38%,38%,1.48%,2.69%,2.05%,-1.47%,-1.47%,0,2.27%,0.00%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2023,9/11/2023,2.712,00,,,,,,,,,,2.06%,2.712,00,55.90,3.766,30,2.077,71,2.467,79,38%,39%,1.48%,2.69%,2.06%,-1.11%,-1.11%,0,2.27%,-0.37%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2023,9/12/2023,2.718,00,,,,,,,,,,2.06%,2.718,00,55.90,3.766,30,2.077,71,2.467,79,38%,39%,1.48%,2.69%,2.06%,-1.32%,-1.32%,0,2.27%,-0.15%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2023,9/13/2023,2.744,00,,,,,,,,,,2.04%,2.744,00,55.90,3.766,30,2.077,71,2.467,79,39%,37%,1.48%,2.69%,2.04%,-2.26%,-2.26%,0,2.27%,0.00%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2023,9/14/2023,2.777,00,,,,,,,,,,2.01%,2.777,00,55.90,3.766,30,2.077,71,2.467,79,41%,36%,1.48%,2.69%,2.01%,-3.42%,-3.42%,0,2.27%,0.00%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2023,9/15/2023,2.800,00,,,,,,,,,,2.00%,2.800,00,55.90,3.766,30,2.077,71,2.467,79,43%,35%,1.48%,2.69%,2.00%,-4.21%,-4.21%,0,2.27%,0.00%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2023,9/18/2023,2.788,00,,,,,,,,,,2.01%,2.788,00,55.90,3.766,30,2.077,71,2.467,79,42%,35%,1.48%,2.69%,2.01%,-3.80%,-3.80%,0,2.27%,-0.43%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2023,9/19/2023,2.782,00,,,,,,,,,,2.01%,2.782,00,55.90,3.766,30,2.077,71,2.467,79,42%,35%,1.48%,2.69%,2.01%,-3.59%,-3.59%,0,2.27%,-0.64%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2023,9/20/2023,2.828,00,,,,,,,,,,1.98%,2.828,00,55.90,3.766,30,2.077,71,2.467,79,44%,33%,1.48%,2.69%,1.98%,-5.16%,-5.16%,0,2.27%,0.00%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2023,9/21/2023,2.790,00,,,,,,,,,,2.00%,2.790,00,55.90,3.766,30,2.077,71,2.467,79,42%,35%,1.48%,2.69%,2.00%,-3.87%,-3.87%,0,2.27%,-1.34%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2023,9/22/2023,2.782,00,,,,,,,,,,2.01%,2.782,00,55.90,3.766,30,2.077,71,2.467,79,42%,35%,1.48%,2.69%,2.01%,-3.59%,-3.59%,0,2.27%,-1.63%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2023,9/25/2023,2.773,00,,,,,,,,,,2.02%,2.773,00,55.90,3.766,30,2.077,71,2.467,79,41%,36%,1.48%,2.69%,2.02%,-3.28%,-3.28%,0,2.27%,-1.94%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2023,9/26/2023,2.755,00,,,,,,,,,,2.03%,2.755,00,55.90,3.766,30,2.077,71,2.467,79,40%,37%,1.48%,2.69%,2.03%,-2.65%,-2.65%,0,2.27%,-2.58%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2023,9/27/2023,2.741,00,,,,,,,,,,2.04%,2.741,00,55.90,3.766,30,2.077,71,2.467,79,39%,37%,1.48%,2.69%,2.04%,-2.15%,-2.15%,0,2.27%,-3.08%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2023,9/28/2023,2.764,00,,,,,,,,,,2.02%,2.764,00,55.90,3.766,30,2.077,71,2.467,79,41%,36%,1.48%,2.69%,2.02%,-2.97%,-2.97%,0,2.27%,-2.26%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2023,9/29/2023,2.775,00,,,,,,,,,,2.01%,2.775,00,55.90,3.766,30,2.077,71,2.467,79,41%,36%,1.48%,2.69%,2.01%,-3.35%,-3.35%,0,2.27%,-1.87%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2023,10/2/2023,2.756,00,,,,,,,,,,2.03%,2.756,00,55.90,3.766,30,2.077,71,2.467,79,40%,37%,1.48%,2.69%,2.03%,-2.69%,-2.69%,0,2.27%,-2.55%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2023,10/3/2023,2.760,00,,,,,,,,,,2.03%,2.760,00,55.90,3.766,30,2.077,71,2.467,79,40%,36%,1.48%,2.69%,2.03%,-2.83%,-2.83%,0,2.27%,-2.40%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2023,10/4/2023,2.818,00,,,,,,,,,,1.98%,2.818,00,55.90,3.766,30,2.077,71,2.467,79,44%,34%,1.48%,2.69%,1.98%,-4.83%,-4.83%,0,2.27%,-0.35%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2023,10/5/2023,2.852,00,,,,,,,,,,1.96%,2.852,00,55.90,3.766,30,2.077,71,2.467,79,46%,32%,1.48%,2.69%,1.96%,-5.96%,-5.96%,0,2.27%,0.00%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2023,10/6/2023,2.863,00,,,,,,,,,,1.95%,2.863,00,55.90,3.766,30,2.077,71,2.467,79,47%,32%,1.48%,2.69%,1.95%,-6.32%,-6.32%,0,2.27%,0.00%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2023,10/9/2023,2.858,00,,,,,,,,,,1.96%,2.858,00,55.90,3.766,30,2.077,71,2.467,79,46%,32%,1.48%,2.69%,1.96%,-6.16%,-6.16%,0,2.27%,-0.17%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2023,10/10/2023,2.905,00,,,,,,,,,,1.92%,2.905,00,55.90,3.766,30,2.077,71,2.467,79,49%,30%,1.48%,2.69%,1.92%,-7.68%,-7.68%,0,2.27%,0.00%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2023,10/11/2023,2.900,00,,,,,,,,,,1.93%,2.900,00,55.90,3.766,30,2.077,71,2.467,79,49%,30%,1.48%,2.69%,1.93%,-7.52%,-7.52%,0,2.27%,-0.17%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2023,10/12/2023,2.922,00,,,,,,,,,,1.91%,2.922,00,55.90,3.766,30,2.077,71,2.467,79,50%,29%,1.48%,2.69%,1.91%,-8.21%,-8.21%,0,2.27%,0.00%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2023,10/13/2023,2.913,00,,,,,,,,,,1.92%,2.913,00,55.90,3.766,30,2.077,71,2.467,79,49%,29%,1.48%,2.69%,1.92%,-7.93%,-7.93%,0,2.27%,-0.31%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2023,10/16/2023,2.893,00,,,,,,,,,,1.93%,2.893,00,55.90,3.766,30,2.077,71,2.467,79,48%,30%,1.48%,2.69%,1.93%,-7.29%,-7.29%,0,2.27%,-0.99%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2023,10/17/2023,2.905,00,,,,,,,,,,1.92%,2.905,00,55.90,3.766,30,2.077,71,2.467,79,49%,30%,1.48%,2.69%,1.92%,-7.68%,-7.68%,0,2.27%,-0.58%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2023,10/18/2023,2.888,00,,,,,,,,,,1.94%,2.888,00,55.90,3.766,30,2.077,71,2.467,79,48%,30%,1.48%,2.69%,1.94%,-7.13%,-7.13%,0,2.27%,-1.16%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2023,10/19/2023,2.880,00,,,,,,,,,,1.94%,2.880,00,55.90,3.766,30,2.077,71,2.467,79,48%,31%,1.48%,2.69%,1.94%,-6.88%,-6.88%,0,2.27%,-1.44%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2023,10/20/2023,2.832,00,,,,,,,,,,1.97%,2.832,00,55.90,3.766,30,2.077,71,2.467,79,45%,33%,1.48%,2.69%,1.97%,-5.30%,-5.30%,0,2.27%,-3.08%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2023,10/23/2023,2.853,00,,,,,,,,,,1.96%,2.853,00,55.90,3.766,30,2.077,71,2.467,79,46%,32%,1.48%,2.69%,1.96%,-5.99%,-5.99%,0,2.27%,-2.36%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2023,10/24/2023,2.829,00,,,,,,,,,,1.98%,2.829,00,55.90,3.766,30,2.077,71,2.467,79,44%,33%,1.48%,2.69%,1.98%,-5.20%,-5.20%,0,2.27%,-3.18%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2023,10/25/2023,2.861,00,,,,,,,,,,1.95%,2.861,00,55.90,3.766,30,2.077,71,2.467,79,46%,32%,1.48%,2.69%,1.95%,-6.26%,-6.26%,0,2.27%,-2.09%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2023,10/26/2023,2.846,00,,,,,,,,,,1.96%,2.846,00,55.90,3.766,30,2.077,71,2.467,79,45%,32%,1.48%,2.69%,1.96%,-5.76%,-5.76%,0,2.27%,-2.60%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2023,10/27/2023,2.817,00,,,,,,,,,,1.98%,2.817,00,55.90,3.766,30,2.077,71,2.467,79,44%,34%,1.48%,2.69%,1.98%,-4.79%,-4.79%,0,2.27%,-3.59%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2023,10/30/2023,2.856,00,,,,,,,,,,1.96%,2.856,00,55.90,3.766,30,2.077,71,2.467,79,46%,32%,1.48%,2.69%,1.96%,-6.09%,-6.09%,0,2.27%,-2.26%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2023,10/31/2023,2.868,00,,,,,,,,,,1.95%,2.868,00,55.90,3.766,30,2.077,71,2.467,79,47%,31%,1.48%,2.69%,1.95%,-6.49%,-6.49%,0,2.27%,-1.85%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2023,11/1/2023,2.862,00,,,,,,,,,,1.95%,2.862,00,55.90,3.766,30,2.077,71,2.467,79,46%,32%,1.48%,2.69%,1.95%,-6.29%,-6.29%,0,2.27%,-2.05%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2023,11/2/2023,2.889,00,,,,,,,,,,1.93%,2.889,00,55.90,3.766,30,2.077,71,2.467,79,48%,30%,1.48%,2.69%,1.93%,-7.17%,-7.17%,0,2.27%,-1.13%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2023,11/3/2023,2.835,00,,,,,,,,,,1.97%,2.835,00,55.90,3.766,30,2.077,71,2.467,79,45%,33%,1.48%,2.69%,1.97%,-5.40%,-5.40%,0,2.27%,-2.98%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2023,11/6/2023,2.855,00,,,,,,,,,,1.96%,2.855,00,55.90,3.766,30,2.077,71,2.467,79,46%,32%,1.48%,2.69%,1.96%,-6.06%,-6.06%,0,2.27%,-2.29%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2023,11/7/2023,2.893,00,,,,,,,,,,1.93%,2.893,00,55.90,3.766,30,2.077,71,2.467,79,48%,30%,1.48%,2.69%,1.93%,-7.29%,-7.29%,0,2.27%,-0.99%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2023,11/8/2023,2.913,00,,,,,,,,,,1.92%,2.913,00,55.90,3.766,30,2.077,71,2.467,79,49%,29%,1.48%,2.69%,1.92%,-7.93%,-7.93%,0,2.27%,-0.31%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2023,11/9/2023,2.956,00,,,,,,,,,,1.89%,2.956,00,55.90,3.766,30,2.077,71,2.467,79,52%,27%,1.48%,2.69%,1.89%,-9.27%,-9.27%,0,2.27%,0.00%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2023,11/10/2023,2.955,00,,,,,,,,,,1.89%,2.955,00,55.90,3.766,30,2.077,71,2.467,79,52%,27%,1.48%,2.69%,1.89%,-9.24%,-9.24%,0,2.27%,-0.03%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2023,11/13/2023,2.959,00,,,,,,,,,,1.89%,2.959,00,55.90,3.766,30,2.077,71,2.467,79,52%,27%,1.48%,2.69%,1.89%,-9.36%,-9.36%,0,2.27%,0.00%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2023,11/14/2023,2.896,00,,,,,,,,,,1.93%,2.896,00,55.90,3.766,30,2.077,71,2.467,79,48%,30%,1.48%,2.69%,1.93%,-7.39%,-7.39%,0,2.27%,-2.13%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2023,11/15/2023,2.924,00,,,,,,,,,,1.91%,2.924,00,55.90,3.766,30,2.077,71,2.467,79,50%,29%,1.48%,2.69%,1.91%,-8.28%,-8.28%,0,2.27%,-1.18%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2023,11/16/2023,2.952,00,,,,,,,,,,1.89%,2.952,00,55.90,3.766,30,2.077,71,2.467,79,52%,28%,1.48%,2.69%,1.89%,-9.15%,-9.15%,0,2.27%,-0.24%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2023,11/17/2023,2.984,00,,,,,,,,,,1.87%,2.984,00,55.90,3.766,30,2.077,71,2.467,79,54%,26%,1.48%,2.69%,1.87%,-10.12%,-10.12%,0,2.27%,0.00%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2023,11/20/2023,2.984,00,,,,,,,,,,1.87%,2.984,00,55.90,3.766,30,2.077,71,2.467,79,54%,26%,1.48%,2.69%,1.87%,-10.12%,-10.12%,0,2.27%,0.00%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2023,11/21/2023,3.006,00,,,,,,,,,,1.86%,3.006,00,55.90,3.766,30,2.077,71,2.467,79,55%,25%,1.48%,2.69%,1.86%,-10.78%,-10.78%,0,2.27%,0.00%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2023,11/22/2023,3.040,00,,,,,,,,,,1.84%,3.040,00,55.90,3.766,30,2.077,71,2.467,79,57%,24%,1.48%,2.69%,1.84%,-11.78%,-11.78%,0,2.27%,0.00%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2023,11/23/2023,3.060,00,,,,,,,,,,1.83%,3.060,00,55.90,3.766,30,2.077,71,2.467,79,58%,23%,1.48%,2.69%,1.83%,-12.35%,-12.35%,0,2.27%,0.00%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2023,11/24/2023,3.049,00,,,,,,,,,,1.83%,3.049,00,55.90,3.766,30,2.077,71,2.467,79,58%,24%,1.48%,2.69%,1.83%,-12.04%,-12.04%,0,2.27%,-0.36%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2023,11/27/2023,3.072,00,,,,,,,,,,1.82%,3.072,00,55.90,3.766,30,2.077,71,2.467,79,59%,23%,1.48%,2.69%,1.82%,-12.70%,-12.70%,0,2.27%,0.00%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2023,11/28/2023,3.065,00,,,,,,,,,,1.82%,3.065,00,55.90,3.766,30,2.077,71,2.467,79,58%,23%,1.48%,2.69%,1.82%,-12.50%,-12.50%,0,2.27%,-0.23%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2023,11/29/2023,3.046,00,,,,,,,,,,1.84%,3.046,00,55.90,3.766,30,2.077,71,2.467,79,57%,24%,1.48%,2.69%,1.84%,-11.95%,-11.95%,0,2.27%,-0.85%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2023,11/30/2023,3.040,00,,,,,,,,,,1.84%,3.040,00,55.90,3.766,30,2.077,71,2.467,79,57%,24%,1.48%,2.69%,1.84%,-11.78%,-11.78%,0,2.27%,-1.04%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2023,12/1/2023,3.048,00,,,,,,,,,,1.83%,3.048,00,55.90,3.766,30,2.077,71,2.467,79,57%,24%,1.48%,2.69%,1.83%,-12.01%,-12.01%,0,2.27%,-0.78%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2023,12/4/2023,3.047,00,,,,,,,,,,1.83%,3.047,00,55.90,3.766,30,2.077,71,2.467,79,57%,24%,1.48%,2.69%,1.83%,-11.98%,-11.98%,0,2.27%,-0.81%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2023,12/5/2023,3.072,00,,,,,,,,,,1.82%,3.072,00,55.90,3.766,30,2.077,71,2.467,79,59%,23%,1.48%,2.69%,1.82%,-12.70%,-12.70%,0,2.27%,0.00%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2023,12/6/2023,3.092,00,,,,,,,,,,1.81%,3.092,00,55.90,3.766,30,2.077,71,2.467,79,60%,22%,1.48%,2.69%,1.81%,-13.26%,-13.26%,0,2.27%,0.00%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2023,12/7/2023,3.090,00,,,,,,,,,,1.81%,3.090,00,55.90,3.766,30,2.077,71,2.467,79,60%,22%,1.48%,2.69%,1.81%,-13.20%,-13.20%,0,2.27%,-0.06%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2023,12/8/2023,3.107,00,,,,,,,,,,1.80%,3.107,00,55.90,3.766,30,2.077,71,2.467,79,61%,21%,1.48%,2.69%,1.80%,-13.68%,-13.68%,0,2.27%,0.00%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2023,12/11/2023,3.117,00,,,,,,,,,,1.79%,3.117,00,55.90,3.766,30,2.077,71,2.467,79,62%,21%,1.48%,2.69%,1.79%,-13.96%,-13.96%,0,2.27%,0.00%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2023,12/12/2023,3.159,00,,,,,,,,,,1.77%,3.159,00,55.90,3.766,30,2.077,71,2.467,79,64%,19%,1.48%,2.69%,1.77%,-15.10%,-15.10%,0,2.27%,0.00%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2023,12/13/2023,3.169,00,,,,,,,,,,1.76%,3.169,00,55.90,3.766,30,2.077,71,2.467,79,65%,19%,1.48%,2.69%,1.76%,-15.37%,-15.37%,0,2.27%,0.00%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2023,12/14/2023,3.063,00,,,,,,,,,,1.83%,3.063,00,55.90,3.766,30,2.077,71,2.467,79,58%,23%,1.48%,2.69%,1.83%,-12.44%,-12.44%,0,2.27%,-3.34%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2023,12/15/2023,3.024,00,,,,,,,,,,1.85%,3.024,00,55.90,3.766,30,2.077,71,2.467,79,56%,25%,1.48%,2.69%,1.85%,-11.31%,-11.31%,0,2.27%,-4.58%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2023,12/18/2023,3.060,00,,,,,,,,,,1.83%,3.060,00,55.90,3.766,30,2.077,71,2.467,79,58%,23%,1.48%,2.69%,1.83%,-12.35%,-12.35%,0,2.27%,-3.44%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2023,12/19/2023,3.070,00,,,,,,,,,,1.82%,3.070,00,55.90,3.766,30,2.077,71,2.467,79,59%,23%,1.48%,2.69%,1.82%,-12.64%,-12.64%,0,2.27%,-3.12%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2023,12/20/2023,3.086,00,,,,,,,,,,1.81%,3.086,00,55.90,3.766,30,2.077,71,2.467,79,60%,22%,1.48%,2.69%,1.81%,-13.09%,-13.09%,0,2.27%,-2.62%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2023,12/21/2023,3.077,00,,,,,,,,,,1.82%,3.077,00,55.90,3.766,30,2.077,71,2.467,79,59%,22%,1.48%,2.69%,1.82%,-12.84%,-12.84%,0,2.27%,-2.90%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2023,12/22/2023,3.075,00,,,,,,,,,,1.82%,3.075,00,55.90,3.766,30,2.077,71,2.467,79,59%,22%,1.48%,2.69%,1.82%,-12.78%,-12.78%,0,2.27%,-2.97%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2023,12/26/2023,,,,,,,,,,,1.82%,3.075,00,55.90,3.766,30,2.077,71,2.467,79,59%,22%,1.48%,2.69%,1.82%,-12.78%,-12.78%,0,2.27%,-2.97%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2023,12/27/2023,3.088,00,,,,,,,,,,1.81%,3.088,00,55.90,3.766,30,2.077,71,2.467,79,60%,22%,1.48%,2.69%,1.81%,-13.15%,-13.15%,0,2.27%,-2.56%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2023,12/28/2023,3.093,00,,,,,,,,,,1.81%,3.093,00,55.90,3.766,30,2.077,71,2.467,79,60%,22%,1.48%,2.69%,1.81%,-13.29%,-13.29%,0,2.27%,-2.40%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2023,12/29/2023,3.110,00,,,,,,,,,,1.80%,3.110,00,55.90,3.766,30,2.077,71,2.467,79,61%,21%,1.48%,2.69%,1.80%,-13.76%,-13.76%,0,2.27%,-1.86%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2024,1/2/2024,3.067,00,,,,,,,,,,1.82%,3.067,00,55.90,3.766,30,2.077,71,2.467,79,59%,23%,1.48%,2.69%,1.82%,-12.55%,-12.55%,0,2.27%,-3.22%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2024,1/3/2024,3.062,00,,,,,,,,,,1.83%,3.062,00,55.90,3.766,30,2.077,71,2.467,79,58%,23%,1.48%,2.69%,1.83%,-12.41%,-12.41%,0,2.27%,-3.38%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2024,1/4/2024,3.107,00,,,,,,,,,,1.80%,3.107,00,55.90,3.766,30,2.077,71,2.467,79,61%,21%,1.48%,2.69%,1.80%,-13.68%,-13.68%,0,2.27%,-1.96%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2024,1/5/2024,3.100,00,,,,,,,,,,1.80%,3.100,00,55.90,3.766,30,2.077,71,2.467,79,61%,21%,1.48%,2.69%,1.80%,-13.48%,-13.48%,0,2.27%,-2.18%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2024,1/8/2024,3.139,00,,,,,,,,,,1.78%,3.139,00,55.90,3.766,30,2.077,71,2.467,79,63%,20%,1.48%,2.69%,1.78%,-14.56%,-14.56%,0,2.27%,-0.95%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2024,1/9/2024,3.116,00,,,,,,,,,,1.79%,3.116,00,55.90,3.766,30,2.077,71,2.467,79,61%,21%,1.48%,2.69%,1.79%,-13.93%,-13.93%,0,2.27%,-1.67%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2024,1/10/2024,3.162,00,,,,,,,,,,1.77%,3.162,00,55.90,3.766,30,2.077,71,2.467,79,64%,19%,1.48%,2.69%,1.77%,-15.18%,-15.18%,0,2.27%,-0.22%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2024,1/11/2024,3.160,00,,,,,,,,,,1.77%,3.160,00,55.90,3.766,30,2.077,71,2.467,79,64%,19%,1.48%,2.69%,1.77%,-15.13%,-15.13%,0,2.27%,-0.28%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2024,1/12/2024,3.228,00,,,,,,,,,,1.73%,3.228,00,55.90,3.766,30,2.077,71,2.467,79,68%,17%,1.48%,2.69%,1.73%,-16.91%,-16.91%,0,2.27%,0.00%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2024,1/15/2024,3.202,00,,,,,,,,,,1.75%,3.202,00,55.90,3.766,30,2.077,71,2.467,79,67%,18%,1.48%,2.69%,1.75%,-16.24%,-16.24%,0,2.27%,-0.81%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2024,1/16/2024,3.224,00,,,,,,,,,,1.73%,3.224,00,55.90,3.766,30,2.077,71,2.467,79,68%,17%,1.48%,2.69%,1.73%,-16.81%,-16.81%,0,2.27%,-0.12%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2024,1/17/2024,3.221,00,,,,,,,,,,1.74%,3.221,00,55.90,3.766,30,2.077,71,2.467,79,68%,17%,1.48%,2.69%,1.74%,-16.73%,-16.73%,0,2.27%,-0.22%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2024,1/18/2024,3.264,00,,,,,,,,,,1.71%,3.264,00,55.90,3.766,30,2.077,71,2.467,79,70%,15%,1.48%,2.69%,1.71%,-17.83%,-17.83%,0,2.27%,0.00%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2024,1/19/2024,3.280,00,,,,,,,,,,1.70%,3.280,00,55.90,3.766,30,2.077,71,2.467,79,71%,15%,1.48%,2.69%,1.70%,-18.23%,-18.23%,0,2.27%,0.00%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2024,1/22/2024,3.272,00,,,,,,,,,,1.71%,3.272,00,55.90,3.766,30,2.077,71,2.467,79,71%,15%,1.48%,2.69%,1.71%,-18.03%,-18.03%,0,2.27%,-0.24%,,,,,,,,,,,,
