,,,,,,,,,,,,,,,,,TRAIL 12M,AÑO DE INICIO,TICKER,Nombre,,,,,,,,,,RATING,UPSIDE,PRECIO ACTUAL,PRECIO COMPRA,MEDIANA MAXIMA,PRECIO MAXIMO,BANDA MAXIMA,YIELD MAXIMO,YIELD OVERVALUED,YIELD MEDIO,YOC MAXIMO,G/P MAXIMAS,G/P MAXIMAS CON DIV,RATING MAXIMO,,,,COTIZACIÓN,,,SI,,,MAXIMO,MINIMO,ANCHO,DIVISION,MARCAS
,,,,,,,,,,,,,,,,,NO,2016,RIO LN,Rio Tinto GBP,,,,,,,,,,90%,6%,$6.832,00,$  3.042,49,$  8.563,94,$      8.308,00,$  12.150,18,11.78%,4.35%,6.55%,20.48%,333.09%,382.36%,156%,,,,,,,NO,,,11.26%,3.47%,7.79%,0.10%,78
,,,,,,,,,,,,,,,,,CONFIANZA,EXTRA,YOC,FECHA COMPRA,,,,,,,,,,PRECIO MEDIANA,UPSIDE MEDIANA,YIELD ACTUAL,PRECIO VENTA,MEDIANA MINIMA,PRECIO MINIMO,BANDA MINIMA,YIELD MINIMO,YIELD UNDERVALUED,MEDIANA YIELD,YOC MINIMO,G/P MINIMAS,G/P MINIMAS CON DIV,RATING MINIMO,,,,3Y CAGR,-0.74%,,Rio Tinto GBP - Max. DrawDown (%),,,,,,,
,,,,,,,,,,,,,,,,,90%,NO,10.38%,11/10/2017,,,,,,,,,,$   5.120,03,-25%,4.62%,$   7.264,10,$   1.750,72,$       1.577,50,$   1.040,33,3.28%,10.38%,6.17%,3.89%,-17.77%,-17.77%,-9%,,,,5Y CAGR,-8.51%,,Rio Tinto GBP - Returns (%),,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10Y CAGR,11.33%,,Rio Tinto GBP - Yield On Cost (YOC),,,,,,,
,,,,,,,,,,,,,,,,,,YEAR,Date,Close,RSM POSITIVO,RSM NEGATIVO,Date,Close,Date,Close,RSD,MA(RSD),MRS = (( RSD(today) /ma(RSD(today). n)) - 1 ) * 100,YIELD,PRICE,DPS,CHANEL O,CHANEL U,CHANEL M,RATING,UPSIDE,OVERVALUED,UNDERVALUED,YOC,PRECIO,DIVIDENDOS,DIVIDENDOS DESDE COMPRA,MEDIANA YIELD,MAX. DRAWDOWN,,AÑO,DIVIDENDOS,% YoY,Rio Tinto GBP - Rating: 90% - Upside: 6%,,,Nº,INTERVALOS,FRECUENCIA,F. ACUMULADA,% TOTAL
,,,,,,,,,,,,,,,,,,2018,5/31/2018,4.240,00,,,,,,,,,,5.34%,4.240,00,226.25,5.202,95,2.179,20,3.667,25,68%,23%,4.35%,10.38%,7.62%,61.13%,72.58%,485.53,6.17%,-3.96%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2018,6/1/2018,4.292,00,,,,,,,,,,5.27%,4.292,00,226.25,5.202,95,2.179,20,3.667,25,70%,21%,4.35%,10.38%,7.53%,59.18%,70.49%,485.53,6.17%,-2.79%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2018,6/4/2018,4.317,50,,,,,,,,,,5.24%,4.317,50,226.25,5.202,95,2.179,20,3.667,25,71%,21%,4.35%,10.38%,7.48%,58.24%,69.49%,485.53,6.17%,-2.21%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2018,6/5/2018,4.348,50,,,,,,,,,,5.20%,4.348,50,226.25,5.202,95,2.179,20,3.667,25,72%,20%,4.35%,10.38%,7.43%,57.11%,68.28%,485.53,6.17%,-1.51%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2018,6/6/2018,4.492,00,,,,,,,,,,5.04%,4.492,00,226.25,5.202,95,2.179,20,3.667,25,76%,16%,4.35%,10.38%,7.19%,52.09%,62.90%,485.53,6.17%,0.00%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2018,6/7/2018,4.450,00,,,,,,,,,,5.08%,4.450,00,226.25,5.202,95,2.179,20,3.667,25,75%,17%,4.35%,10.38%,7.26%,53.53%,64.44%,485.53,6.17%,-0.93%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2018,6/8/2018,4.420,00,,,,,,,,,,5.12%,4.420,00,226.25,5.202,95,2.179,20,3.667,25,74%,18%,4.35%,10.38%,7.31%,54.57%,65.55%,485.53,6.17%,-1.60%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2018,6/11/2018,4.419,00,,,,,,,,,,5.12%,4.419,00,226.25,5.202,95,2.179,20,3.667,25,74%,18%,4.35%,10.38%,7.31%,54.61%,65.59%,485.53,6.17%,-1.63%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2018,6/12/2018,4.384,50,,,,,,,,,,5.16%,4.384,50,226.25,5.202,95,2.179,20,3.667,25,73%,19%,4.35%,10.38%,7.37%,55.82%,66.90%,485.53,6.17%,-2.39%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2018,6/13/2018,4.397,00,,,,,,,,,,5.15%,4.397,00,226.25,5.202,95,2.179,20,3.667,25,73%,18%,4.35%,10.38%,7.35%,55.38%,66.42%,485.53,6.17%,-2.11%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2018,6/14/2018,4.402,00,,,,,,,,,,5.14%,4.402,00,226.25,5.202,95,2.179,20,3.667,25,74%,18%,4.35%,10.38%,7.34%,55.20%,66.23%,485.53,6.17%,-2.00%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2018,6/15/2018,4.219,50,,,,,,,,,,5.36%,4.219,50,226.25,5.202,95,2.179,20,3.667,25,67%,23%,4.35%,10.38%,7.66%,61.91%,73.42%,485.53,6.17%,-6.07%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2018,6/18/2018,4.258,00,,,,,,,,,,5.31%,4.258,00,226.25,5.202,95,2.179,20,3.667,25,69%,22%,4.35%,10.38%,7.59%,60.45%,71.85%,485.53,6.17%,-5.21%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2018,6/19/2018,4.120,00,,,,,,,,,,5.49%,4.120,00,226.25,5.202,95,2.179,20,3.667,25,64%,26%,4.35%,10.38%,7.84%,65.83%,77.61%,485.53,6.17%,-8.28%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2018,6/20/2018,4.121,50,,,,,,,,,,5.49%,4.121,50,226.25,5.202,95,2.179,20,3.667,25,64%,26%,4.35%,10.38%,7.84%,65.76%,77.55%,485.53,6.17%,-8.25%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2018,6/21/2018,4.102,50,,,,,,,,,,5.51%,4.102,50,226.25,5.202,95,2.179,20,3.667,25,64%,27%,4.35%,10.38%,7.87%,66.53%,78.37%,485.53,6.17%,-8.67%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2018,6/22/2018,4.182,00,,,,,,,,,,5.41%,4.182,00,226.25,5.202,95,2.179,20,3.667,25,66%,24%,4.35%,10.38%,7.72%,63.37%,74.98%,485.53,6.17%,-6.90%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2018,6/25/2018,4.042,50,,,,,,,,,,5.60%,4.042,50,226.25,5.202,95,2.179,20,3.667,25,62%,29%,4.35%,10.38%,7.99%,69.00%,81.01%,485.53,6.17%,-10.01%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2018,6/26/2018,4.106,00,,,,,,,,,,5.51%,4.106,00,226.25,5.202,95,2.179,20,3.667,25,64%,27%,4.35%,10.38%,7.87%,66.39%,78.22%,485.53,6.17%,-8.59%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2018,6/27/2018,4.186,50,,,,,,,,,,5.40%,4.186,50,226.25,5.202,95,2.179,20,3.667,25,66%,24%,4.35%,10.38%,7.72%,63.19%,74.79%,485.53,6.17%,-6.80%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2018,6/28/2018,4.184,00,,,,,,,,,,5.41%,4.184,00,226.25,5.202,95,2.179,20,3.667,25,66%,24%,4.35%,10.38%,7.72%,63.29%,74.89%,485.53,6.17%,-6.86%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2018,6/29/2018,4.201,00,,,,,,,,,,5.39%,4.201,00,226.25,5.202,95,2.179,20,3.667,25,67%,24%,4.35%,10.38%,7.69%,62.63%,74.19%,485.53,6.17%,-6.48%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2018,7/2/2018,4.065,50,,,,,,,,,,5.57%,4.065,50,226.25,5.202,95,2.179,20,3.667,25,62%,28%,4.35%,10.38%,7.95%,68.05%,79.99%,485.53,6.17%,-9.49%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2018,7/3/2018,4.058,50,,,,,,,,,,5.57%,4.058,50,226.25,5.202,95,2.179,20,3.667,25,62%,28%,4.35%,10.38%,7.96%,68.34%,80.30%,485.53,6.17%,-9.65%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2018,7/4/2018,3.966,00,,,,,,,,,,5.70%,3.966,00,226.25,5.202,95,2.179,20,3.667,25,59%,31%,4.35%,10.38%,8.14%,72.26%,84.51%,485.53,6.17%,-11.71%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2018,7/5/2018,4.037,50,,,,,,,,,,5.60%,4.037,50,226.25,5.202,95,2.179,20,3.667,25,61%,29%,4.35%,10.38%,8.00%,69.21%,81.24%,485.53,6.17%,-10.12%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2018,7/6/2018,4.071,00,,,,,,,,,,5.56%,4.071,00,226.25,5.202,95,2.179,20,3.667,25,63%,28%,4.35%,10.38%,7.93%,67.82%,79.75%,485.53,6.17%,-9.37%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2018,7/9/2018,4.161,00,,,,,,,,,,5.44%,4.161,00,226.25,5.202,95,2.179,20,3.667,25,66%,25%,4.35%,10.38%,7.76%,64.19%,75.86%,485.53,6.17%,-7.37%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2018,7/10/2018,4.146,00,,,,,,,,,,5.46%,4.146,00,226.25,5.202,95,2.179,20,3.667,25,65%,25%,4.35%,10.38%,7.79%,64.79%,76.50%,485.53,6.17%,-7.70%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2018,7/11/2018,4.022,00,,,,,,,,,,5.63%,4.022,00,226.25,5.202,95,2.179,20,3.667,25,61%,29%,4.35%,10.38%,8.03%,69.87%,81.94%,485.53,6.17%,-10.46%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2018,7/12/2018,4.018,50,,,,,,,,,,5.63%,4.018,50,226.25,5.202,95,2.179,20,3.667,25,61%,29%,4.35%,10.38%,8.04%,70.01%,82.10%,485.53,6.17%,-10.54%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2018,7/13/2018,4.039,50,,,,,,,,,,5.60%,4.039,50,226.25,5.202,95,2.179,20,3.667,25,62%,29%,4.35%,10.38%,8.00%,69.13%,81.15%,485.53,6.17%,-10.07%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2018,7/16/2018,4.004,00,,,,,,,,,,5.65%,4.004,00,226.25,5.202,95,2.179,20,3.667,25,60%,30%,4.35%,10.38%,8.07%,70.63%,82.76%,485.53,6.17%,-10.86%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2018,7/17/2018,4.072,50,,,,,,,,,,5.56%,4.072,50,226.25,5.202,95,2.179,20,3.667,25,63%,28%,4.35%,10.38%,7.93%,67.76%,79.68%,485.53,6.17%,-9.34%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2018,7/18/2018,4.120,00,,,,,,,,,,5.49%,4.120,00,226.25,5.202,95,2.179,20,3.667,25,64%,26%,4.35%,10.38%,7.84%,65.83%,77.61%,485.53,6.17%,-8.28%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2018,7/19/2018,4.071,00,,,,,,,,,,5.56%,4.071,00,226.25,5.202,95,2.179,20,3.667,25,63%,28%,4.35%,10.38%,7.93%,67.82%,79.75%,485.53,6.17%,-9.37%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2018,7/20/2018,4.087,00,,,,,,,,,,5.54%,4.087,00,226.25,5.202,95,2.179,20,3.667,25,63%,27%,4.35%,10.38%,7.90%,67.16%,79.04%,485.53,6.17%,-9.02%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2018,7/23/2018,4.063,50,,,,,,,,,,5.57%,4.063,50,226.25,5.202,95,2.179,20,3.667,25,62%,28%,4.35%,10.38%,7.95%,68.13%,80.08%,485.53,6.17%,-9.54%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2018,7/24/2018,4.256,50,,,,,,,,,,5.32%,4.256,50,226.25,5.202,95,2.179,20,3.667,25,69%,22%,4.35%,10.38%,7.59%,60.51%,71.91%,485.53,6.17%,-5.24%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2018,7/25/2018,4.169,50,,,,,,,,,,5.43%,4.169,50,226.25,5.202,95,2.179,20,3.667,25,66%,25%,4.35%,10.38%,7.75%,63.86%,75.50%,485.53,6.17%,-7.18%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2018,7/26/2018,4.161,00,,,,,,,,,,5.44%,4.161,00,226.25,5.202,95,2.179,20,3.667,25,66%,25%,4.35%,10.38%,7.76%,64.19%,75.86%,485.53,6.17%,-7.37%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2018,7/27/2018,4.162,00,,,,,,,,,,5.44%,4.162,00,226.25,5.202,95,2.179,20,3.667,25,66%,25%,4.35%,10.38%,7.76%,64.15%,75.82%,485.53,6.17%,-7.35%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2018,7/30/2018,4.149,50,,,,,,,,,,5.45%,4.149,50,226.25,5.202,95,2.179,20,3.667,25,65%,25%,4.35%,10.38%,7.78%,64.65%,76.35%,485.53,6.17%,-7.62%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2018,7/31/2018,4.196,50,,,,,,,,,,5.39%,4.196,50,226.25,5.202,95,2.179,20,3.667,25,67%,24%,4.35%,10.38%,7.70%,62.80%,74.37%,485.53,6.17%,-6.58%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2018,8/1/2018,4.054,00,,,,,,,,,,5.58%,4.054,00,226.25,5.202,95,2.179,20,3.667,25,62%,28%,4.35%,10.38%,7.97%,68.52%,80.50%,485.53,6.17%,-9.75%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2018,8/2/2018,3.908,00,,,,,,,,,,5.79%,3.908,00,226.25,5.202,95,2.179,20,3.667,25,57%,33%,4.35%,10.38%,8.27%,74.82%,87.24%,485.53,6.17%,-13.00%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2018,8/3/2018,3.992,00,,,,,,,,,,5.67%,3.992,00,226.25,5.202,95,2.179,20,3.667,25,60%,30%,4.35%,10.38%,8.09%,71.14%,83.30%,485.53,6.17%,-11.13%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2018,8/6/2018,3.923,00,,,,,,,,,,5.77%,3.923,00,226.25,5.202,95,2.179,20,3.667,25,58%,33%,4.35%,10.38%,8.23%,74.15%,86.53%,485.53,6.17%,-12.67%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2018,8/7/2018,3.962,00,,,,,,,,,,5.71%,3.962,00,226.25,5.202,95,2.179,20,3.667,25,59%,31%,4.35%,10.38%,8.15%,72.44%,84.69%,485.53,6.17%,-11.80%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2018,8/8/2018,3.952,00,,,,,,,,,,5.72%,3.952,00,226.25,5.202,95,2.179,20,3.667,25,59%,32%,4.35%,10.38%,8.17%,72.87%,85.16%,485.53,6.17%,-12.02%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2018,8/9/2018,3.881,50,,,,,,,,,,5.83%,3.881,50,226.25,5.202,95,2.179,20,3.667,25,56%,34%,4.35%,10.38%,8.32%,76.01%,88.52%,485.53,6.17%,-13.59%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2018,8/10/2018,3.803,00,,,,,,,,,,5.95%,3.803,00,226.25,5.202,95,2.179,20,3.667,25,54%,37%,4.35%,10.38%,8.49%,79.65%,92.41%,485.53,6.17%,-15.34%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2018,8/13/2018,3.823,50,,,,,,,,,,5.92%,3.823,50,226.25,5.202,95,2.179,20,3.667,25,54%,36%,4.35%,10.38%,8.45%,78.68%,91.38%,485.53,6.17%,-14.88%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2018,8/14/2018,3.775,00,,,,,,,,,,5.99%,3.775,00,226.25,5.202,95,2.179,20,3.667,25,53%,38%,4.35%,10.38%,8.56%,80.98%,93.84%,485.53,6.17%,-15.96%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2018,8/15/2018,3.649,50,,,,,,,,,,6.20%,3.649,50,226.25,5.202,95,2.179,20,3.667,25,49%,43%,4.35%,10.38%,8.85%,87.20%,100.51%,485.53,6.17%,-18.76%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2018,8/16/2018,3.689,50,,,,,,,,,,6.13%,3.689,50,226.25,5.202,95,2.179,20,3.667,25,50%,41%,4.35%,10.38%,8.76%,85.17%,98.33%,485.53,6.17%,-17.87%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2018,8/17/2018,3.706,00,,,,,,,,,,6.10%,3.706,00,226.25,5.202,95,2.179,20,3.667,25,50%,40%,4.35%,10.38%,8.72%,84.35%,97.45%,485.53,6.17%,-17.50%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2018,8/20/2018,3.717,50,,,,,,,,,,6.09%,3.717,50,226.25,5.202,95,2.179,20,3.667,25,51%,40%,4.35%,10.38%,8.69%,83.78%,96.84%,485.53,6.17%,-17.24%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2018,8/21/2018,3.667,00,,,,,,,,,,6.17%,3.667,00,226.25,5.202,95,2.179,20,3.667,25,49%,42%,4.35%,10.38%,8.81%,86.31%,99.55%,485.53,6.17%,-18.37%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2018,8/22/2018,3.697,00,,,,,,,,,,6.12%,3.697,00,226.25,5.202,95,2.179,20,3.667,25,50%,41%,4.35%,10.38%,8.74%,84.80%,97.93%,485.53,6.17%,-17.70%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2018,8/23/2018,3.661,50,,,,,,,,,,6.18%,3.661,50,226.25,5.202,95,2.179,20,3.667,25,49%,42%,4.35%,10.38%,8.82%,86.59%,99.85%,485.53,6.17%,-18.49%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2018,8/24/2018,3.719,00,,,,,,,,,,6.08%,3.719,00,226.25,5.202,95,2.179,20,3.667,25,51%,40%,4.35%,10.38%,8.69%,83.71%,96.76%,485.53,6.17%,-17.21%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2018,8/28/2018,3.768,00,,,,,,,,,,6.00%,3.768,00,226.25,5.202,95,2.179,20,3.667,25,53%,38%,4.35%,10.38%,8.57%,81.32%,94.20%,485.53,6.17%,-16.12%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2018,8/29/2018,3.727,50,,,,,,,,,,6.07%,3.727,50,226.25,5.202,95,2.179,20,3.667,25,51%,40%,4.35%,10.38%,8.67%,83.29%,96.31%,485.53,6.17%,-17.02%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2018,8/30/2018,3.687,50,,,,,,,,,,6.14%,3.687,50,226.25,5.202,95,2.179,20,3.667,25,50%,41%,4.35%,10.38%,8.76%,85.27%,98.44%,485.53,6.17%,-17.91%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2018,8/31/2018,3.659,00,,,,,,,,,,6.18%,3.659,00,226.25,5.202,95,2.179,20,3.667,25,49%,42%,4.35%,10.38%,8.83%,86.72%,99.99%,485.53,6.17%,-18.54%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2018,9/3/2018,3.650,00,,,,,,,,,,6.20%,3.650,00,226.25,5.202,95,2.179,20,3.667,25,49%,43%,4.35%,10.38%,8.85%,87.18%,100.48%,485.53,6.17%,-18.74%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2018,9/4/2018,3.574,00,,,,,,,,,,6.33%,3.574,00,226.25,5.202,95,2.179,20,3.667,25,46%,46%,4.35%,10.38%,9.04%,91.16%,104.74%,485.53,6.17%,-20.44%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2018,9/5/2018,3.564,50,,,,,,,,,,6.35%,3.564,50,226.25,5.202,95,2.179,20,3.667,25,46%,46%,4.35%,10.38%,9.06%,91.67%,105.29%,485.53,6.17%,-20.65%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2018,9/6/2018,3.544,50,,,,,,,,,,6.38%,3.544,50,226.25,5.202,95,2.179,20,3.667,25,45%,47%,4.35%,10.38%,9.11%,92.75%,106.45%,485.53,6.17%,-21.09%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2018,9/7/2018,3.509,50,,,,,,,,,,6.45%,3.509,50,226.25,5.202,95,2.179,20,3.667,25,44%,48%,4.35%,10.38%,9.20%,94.67%,108.51%,485.53,6.17%,-21.87%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2018,9/10/2018,3.515,50,,,,,,,,,,6.44%,3.515,50,226.25,5.202,95,2.179,20,3.667,25,44%,48%,4.35%,10.38%,9.19%,94.34%,108.15%,485.53,6.17%,-21.74%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2018,9/11/2018,3.486,00,,,,,,,,,,6.49%,3.486,00,226.25,5.202,95,2.179,20,3.667,25,43%,49%,4.35%,10.38%,9.27%,95.98%,109.91%,485.53,6.17%,-22.40%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2018,9/12/2018,3.534,50,,,,,,,,,,6.40%,3.534,50,226.25,5.202,95,2.179,20,3.667,25,45%,47%,4.35%,10.38%,9.14%,93.29%,107.03%,485.53,6.17%,-21.32%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2018,9/13/2018,3.560,00,,,,,,,,,,6.36%,3.560,00,226.25,5.202,95,2.179,20,3.667,25,46%,46%,4.35%,10.38%,9.07%,91.91%,105.55%,485.53,6.17%,-20.75%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2018,9/14/2018,3.596,50,,,,,,,,,,6.29%,3.596,50,226.25,5.202,95,2.179,20,3.667,25,47%,45%,4.35%,10.38%,8.98%,89.96%,103.46%,485.53,6.17%,-19.94%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2018,9/17/2018,3.605,00,,,,,,,,,,6.28%,3.605,00,226.25,5.202,95,2.179,20,3.667,25,47%,44%,4.35%,10.38%,8.96%,89.51%,102.98%,485.53,6.17%,-19.75%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2018,9/18/2018,3.615,50,,,,,,,,,,6.26%,3.615,50,226.25,5.202,95,2.179,20,3.667,25,48%,44%,4.35%,10.38%,8.93%,88.96%,102.39%,485.53,6.17%,-19.51%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2018,9/19/2018,3.722,50,,,,,,,,,,6.08%,3.722,50,226.25,5.202,95,2.179,20,3.667,25,51%,40%,4.35%,10.38%,8.68%,83.53%,96.58%,485.53,6.17%,-17.13%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2018,9/20/2018,3.817,00,,,,,,,,,,5.93%,3.817,00,226.25,5.202,95,2.179,20,3.667,25,54%,36%,4.35%,10.38%,8.46%,78.99%,91.71%,485.53,6.17%,-15.03%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2018,9/21/2018,3.921,00,,,,,,,,,,5.77%,3.921,00,226.25,5.202,95,2.179,20,3.667,25,58%,33%,4.35%,10.38%,8.24%,74.24%,86.62%,485.53,6.17%,-12.71%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2018,9/24/2018,3.909,00,,,,,,,,,,5.79%,3.909,00,226.25,5.202,95,2.179,20,3.667,25,57%,33%,4.35%,10.38%,8.26%,74.78%,87.20%,485.53,6.17%,-12.98%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2018,9/25/2018,3.957,00,,,,,,,,,,5.72%,3.957,00,226.25,5.202,95,2.179,20,3.667,25,59%,31%,4.35%,10.38%,8.16%,72.66%,84.93%,485.53,6.17%,-11.91%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2018,9/26/2018,3.886,00,,,,,,,,,,5.82%,3.886,00,226.25,5.202,95,2.179,20,3.667,25,56%,34%,4.35%,10.38%,8.31%,75.81%,88.30%,485.53,6.17%,-13.49%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2018,9/27/2018,3.877,50,,,,,,,,,,5.83%,3.877,50,226.25,5.202,95,2.179,20,3.667,25,56%,34%,4.35%,10.38%,8.33%,76.20%,88.72%,485.53,6.17%,-13.68%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2018,9/28/2018,3.880,00,,,,,,,,,,5.83%,3.880,00,226.25,5.202,95,2.179,20,3.667,25,56%,34%,4.35%,10.38%,8.33%,76.08%,88.60%,485.53,6.17%,-13.62%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2018,10/1/2018,3.843,00,,,,,,,,,,5.89%,3.843,00,226.25,5.202,95,2.179,20,3.667,25,55%,35%,4.35%,10.38%,8.41%,77.78%,90.41%,485.53,6.17%,-14.45%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2018,10/2/2018,3.890,50,,,,,,,,,,5.82%,3.890,50,226.25,5.202,95,2.179,20,3.667,25,57%,34%,4.35%,10.38%,8.30%,75.61%,88.09%,485.53,6.17%,-13.39%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2018,10/3/2018,3.917,50,,,,,,,,,,5.78%,3.917,50,226.25,5.202,95,2.179,20,3.667,25,57%,33%,4.35%,10.38%,8.25%,74.40%,86.79%,485.53,6.17%,-12.79%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2018,10/4/2018,3.901,50,,,,,,,,,,5.80%,3.901,50,226.25,5.202,95,2.179,20,3.667,25,57%,33%,4.35%,10.38%,8.28%,75.11%,87.56%,485.53,6.17%,-13.15%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2018,10/5/2018,3.744,50,,,,,,,,,,6.04%,3.744,50,226.25,5.202,95,2.179,20,3.667,25,52%,39%,4.35%,10.38%,8.63%,82.45%,95.42%,485.53,6.17%,-16.64%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2018,10/8/2018,3.733,50,,,,,,,,,,6.06%,3.733,50,226.25,5.202,95,2.179,20,3.667,25,51%,39%,4.35%,10.38%,8.65%,82.99%,96.00%,485.53,6.17%,-16.89%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2018,10/9/2018,3.793,50,,,,,,,,,,5.96%,3.793,50,226.25,5.202,95,2.179,20,3.667,25,53%,37%,4.35%,10.38%,8.52%,80.10%,92.90%,485.53,6.17%,-15.55%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2018,10/10/2018,3.646,00,,,,,,,,,,6.21%,3.646,00,226.25,5.202,95,2.179,20,3.667,25,49%,43%,4.35%,10.38%,8.86%,87.38%,100.70%,485.53,6.17%,-18.83%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2018,10/11/2018,3.629,00,,,,,,,,,,6.23%,3.629,00,226.25,5.202,95,2.179,20,3.667,25,48%,43%,4.35%,10.38%,8.90%,88.26%,101.64%,485.53,6.17%,-19.21%,,,,,,,,,,,,
