,,,,,,,,,,,,,,,,,TRAIL 12M,AÑO DE INICIO,TICKER,Nombre,,,,,,,,,,RATING,UPSIDE,PRECIO ACTUAL,PRECIO COMPRA,MEDIANA MAXIMA,PRECIO MAXIMO,BANDA MAXIMA,YIELD MAXIMO,YIELD OVERVALUED,YIELD MEDIO,YOC MAXIMO,G/P MAXIMAS,G/P MAXIMAS CON DIV,RATING MAXIMO,,,,COTIZACIÓN,,,SI,,,MAXIMO,MINIMO,ANCHO,DIVISION,MARCAS
,,,,,,,,,,,,,,,,,NO,2016,CKN LN,Clarkson PLC,,,,,,,,,,118%,-7%,$4.782,00,$  2.723,59,$   3.417,35,$      4.962,00,$  4.462,29,3.98%,2.11%,2.76%,5.56%,182.79%,199.23%,129%,,,,,,,NO,,,3.82%,1.95%,1.87%,0.03%,62
,,,,,,,,,,,,,,,,,,2016,4/20/2016,2.417,00,,,6/6/2016,,6/6/2016,,,,,2.57%,2.417,00,62.00,2.943,21,1.796,41,2.254,00,54%,22%,2.11%,3.45%,3.89%,97.85%,109.35%,278,2.75%,0.00%,,,,,,98%,,75,,,,
,,,,,,,,,,,,,,,,,,2016,4/21/2016,2.373,00,,,6/13/2016,,6/13/2016,,,,,2.61%,2.373,00,62.00,2.943,21,1.796,41,2.254,00,50%,24%,2.11%,3.45%,3.96%,101.52%,113.23%,278,2.75%,-1.82%,,,,,,99%,,76,,,,
,,,,,,,,,,,,,,,,,,2016,4/22/2016,2.462,00,,,6/20/2016,,6/20/2016,,,,,2.52%,2.462,00,62.00,2.943,21,1.796,41,2.254,00,58%,20%,2.11%,3.45%,3.82%,94.23%,105.52%,278,2.75%,0.00%,,,,,,100%,,77,,,,
,,,,,,,,,,,,,,,,,,2016,4/25/2016,2.464,00,,,6/27/2016,,6/27/2016,,,,,2.52%,2.464,00,62.00,2.943,21,1.796,41,2.254,00,58%,19%,2.11%,3.45%,3.81%,94.07%,105.36%,278,2.75%,0.00%,,,,,,,,78,,,,
,,,,,,,,,,,,,,,,,,2016,4/26/2016,2.474,00,,,7/4/2016,,7/5/2016,,,,,2.51%,2.474,00,62.00,2.943,21,1.796,41,2.254,00,59%,19%,2.11%,3.45%,3.80%,93.29%,104.53%,278,2.75%,0.00%,,,,,,,,79,,,,
,,,,,,,,,,,,,,,,,,2016,4/27/2016,2.499,00,,,7/11/2016,,7/11/2016,,,,,2.48%,2.499,00,62.00,2.943,21,1.796,41,2.254,00,61%,18%,2.11%,3.45%,3.76%,91.36%,102.48%,278,2.75%,0.00%,,,,,,,,80,,,,
,,,,,,,,,,,,,,,,,,2016,4/28/2016,2.450,00,,,7/18/2016,,7/18/2016,,,,,2.53%,2.450,00,62.00,2.943,21,1.796,41,2.254,00,57%,20%,2.11%,3.45%,3.84%,95.18%,106.53%,278,2.75%,-1.96%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2016,4/29/2016,2.389,00,,,7/25/2016,,7/25/2016,,,,,2.60%,2.389,00,62.00,2.943,21,1.796,41,2.254,00,52%,23%,2.11%,3.45%,3.93%,100.17%,111.80%,278,2.75%,-4.40%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2016,5/3/2016,2.300,00,,,8/1/2016,,8/1/2016,,,,,2.70%,2.300,00,62.00,2.943,21,1.796,41,2.254,00,44%,28%,2.11%,3.45%,4.09%,107.91%,120.00%,278,2.75%,-7.96%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2016,5/4/2016,2.318,00,,,8/8/2016,,8/8/2016,,,,,2.67%,2.318,00,62.00,2.943,21,1.796,41,2.254,00,45%,27%,2.11%,3.45%,4.06%,106.30%,118.29%,278,2.75%,-7.24%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2016,5/5/2016,2.268,00,,,8/15/2016,,8/15/2016,,,,,2.73%,2.268,00,62.00,2.943,21,1.796,41,2.254,00,41%,30%,2.11%,3.45%,4.14%,110.85%,123.10%,278,2.75%,-9.24%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2016,5/6/2016,2.199,00,,,8/22/2016,,8/22/2016,,,,,2.82%,2.199,00,62.00,2.943,21,1.796,41,2.254,00,35%,34%,2.11%,3.45%,4.27%,117.46%,130.10%,278,2.75%,-12.00%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2016,5/9/2016,2.259,00,,,8/30/2016,,8/29/2016,,,,,2.74%,2.259,00,62.00,2.943,21,1.796,41,2.254,00,40%,30%,2.11%,3.45%,4.16%,111.69%,123.99%,278,2.75%,-9.60%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2016,5/10/2016,2.300,00,,,9/5/2016,,9/6/2016,,,,,2.70%,2.300,00,62.00,2.943,21,1.796,41,2.254,00,44%,28%,2.11%,3.45%,4.09%,107.91%,120.00%,278,2.75%,-7.96%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2016,5/11/2016,2.300,00,,,9/12/2016,,9/12/2016,,,,,2.70%,2.300,00,62.00,2.943,21,1.796,41,2.254,00,44%,28%,2.11%,3.45%,4.09%,107.91%,120.00%,278,2.75%,-7.96%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2016,5/12/2016,2.259,00,,,9/19/2016,,9/19/2016,,,,,2.74%,2.259,00,62.00,2.943,21,1.796,41,2.254,00,40%,30%,2.11%,3.45%,4.16%,111.69%,123.99%,278,2.75%,-9.60%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2016,5/13/2016,2.268,00,,,9/26/2016,,9/26/2016,,,,,2.73%,2.268,00,62.00,2.943,21,1.796,41,2.254,00,41%,30%,2.11%,3.45%,4.14%,110.85%,123.10%,278,2.75%,-9.24%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2016,5/16/2016,2.239,00,,,10/3/2016,,10/3/2016,,,,,2.77%,2.239,00,62.00,2.943,21,1.796,41,2.254,00,39%,31%,2.11%,3.45%,4.20%,113.58%,125.99%,278,2.75%,-10.40%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2016,5/17/2016,2.273,00,,,10/10/2016,,10/10/2016,,,,,2.73%,2.273,00,62.00,2.943,21,1.796,41,2.254,00,42%,29%,2.11%,3.45%,4.14%,110.38%,122.61%,278,2.75%,-9.04%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2016,5/18/2016,2.294,00,,,10/17/2016,,10/17/2016,,,,,2.70%,2.294,00,62.00,2.943,21,1.796,41,2.254,00,43%,28%,2.11%,3.45%,4.10%,108.46%,120.58%,278,2.75%,-8.20%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2016,5/19/2016,2.315,00,,,10/24/2016,,10/24/2016,,,,,2.68%,2.315,00,62.00,2.943,21,1.796,41,2.254,00,45%,27%,2.11%,3.45%,4.06%,106.57%,118.57%,278,2.75%,-7.36%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2016,5/20/2016,2.253,00,,,10/31/2016,,10/31/2016,,,,,2.75%,2.253,00,62.00,2.943,21,1.796,41,2.254,00,40%,31%,2.11%,3.45%,4.17%,112.25%,124.59%,278,2.75%,-9.84%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2016,5/23/2016,2.321,00,,,11/7/2016,,11/7/2016,,,,,2.67%,2.321,00,62.00,2.943,21,1.796,41,2.254,00,46%,27%,2.11%,3.45%,4.05%,106.03%,118.01%,278,2.75%,-7.12%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2016,5/24/2016,2.342,00,,,11/14/2016,,11/14/2016,,,,,2.65%,2.342,00,62.00,2.943,21,1.796,41,2.254,00,48%,26%,2.11%,3.45%,4.01%,104.18%,116.05%,278,2.75%,-6.28%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2016,5/25/2016,2.449,00,,,11/21/2016,,11/21/2016,,,,,2.53%,2.449,00,62.00,2.943,21,1.796,41,2.254,00,57%,20%,2.11%,3.45%,3.84%,95.26%,106.61%,278,2.75%,-2.00%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2016,5/26/2016,2.388,00,,,11/28/2016,,11/28/2016,,,,,2.60%,2.388,00,62.00,2.943,21,1.796,41,2.254,00,52%,23%,2.11%,3.45%,3.94%,100.25%,111.89%,278,2.75%,-4.44%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2016,5/27/2016,2.320,00,,,12/5/2016,,12/5/2016,,,,,2.67%,2.320,00,62.00,2.943,21,1.796,41,2.254,00,46%,27%,2.11%,3.45%,4.05%,106.12%,118.10%,278,2.75%,-7.16%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2016,5/31/2016,2.254,00,,,12/12/2016,,12/12/2016,,,,,2.75%,2.254,00,62.00,2.943,21,1.796,41,2.254,00,40%,31%,2.11%,3.45%,4.17%,112.16%,124.49%,278,2.75%,-9.80%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2016,6/1/2016,2.294,00,,,12/19/2016,,12/19/2016,,,,,2.70%,2.294,00,62.00,2.943,21,1.796,41,2.254,00,43%,28%,2.11%,3.45%,4.10%,108.46%,120.58%,278,2.75%,-8.20%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2016,6/2/2016,2.266,00,,,12/28/2016,,12/27/2016,,,,,2.74%,2.266,00,62.00,2.943,21,1.796,41,2.254,00,41%,30%,2.11%,3.45%,4.15%,111.03%,123.30%,278,2.75%,-9.32%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2016,6/3/2016,2.266,00,,,1/3/2017,,1/3/2017,,,,,2.74%,2.266,00,62.00,2.943,21,1.796,41,2.254,00,41%,30%,2.11%,3.45%,4.15%,111.03%,123.30%,278,2.75%,-9.32%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2016,6/6/2016,2.273,00,,,1/9/2017,,1/9/2017,,,,,2.73%,2.273,00,62.00,2.943,21,1.796,41,2.254,00,42%,29%,2.11%,3.45%,4.14%,110.38%,122.61%,278,2.75%,-9.04%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2016,6/7/2016,2.285,00,,,1/16/2017,,1/17/2017,,,,,2.71%,2.285,00,62.00,2.943,21,1.796,41,2.254,00,43%,29%,2.11%,3.45%,4.11%,109.28%,121.44%,278,2.75%,-8.56%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2016,6/8/2016,2.250,00,,,1/23/2017,,1/23/2017,,,,,2.76%,2.250,00,62.00,2.943,21,1.796,41,2.254,00,40%,31%,2.11%,3.45%,4.18%,112.53%,124.89%,278,2.75%,-9.96%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2016,6/9/2016,2.249,00,,,1/30/2017,,1/30/2017,,,,,2.76%,2.249,00,62.00,2.943,21,1.796,41,2.254,00,39%,31%,2.11%,3.45%,4.18%,112.63%,124.99%,278,2.75%,-10.00%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2016,6/10/2016,2.255,00,,,2/6/2017,,2/6/2017,,,,,2.75%,2.255,00,62.00,2.943,21,1.796,41,2.254,00,40%,31%,2.11%,3.45%,4.17%,112.06%,124.39%,278,2.75%,-9.76%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2016,6/13/2016,2.248,00,,,2/13/2017,,2/13/2017,,,,,2.76%,2.248,00,62.00,2.943,21,1.796,41,2.254,00,39%,31%,2.11%,3.45%,4.18%,112.72%,125.09%,278,2.75%,-10.04%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2016,6/14/2016,2.240,00,,,2/20/2017,,2/21/2017,,,,,2.77%,2.240,00,62.00,2.943,21,1.796,41,2.254,00,39%,31%,2.11%,3.45%,4.20%,113.48%,125.89%,278,2.75%,-10.36%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2016,6/15/2016,2.125,00,,,2/27/2017,,2/27/2017,,,,,2.92%,2.125,00,62.00,2.943,21,1.796,41,2.254,00,29%,39%,2.11%,3.45%,4.42%,125.04%,138.12%,278,2.75%,-14.97%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2016,6/16/2016,2.047,00,,,3/6/2017,,3/6/2017,,,,,3.03%,2.047,00,62.00,2.943,21,1.796,41,2.254,00,22%,44%,2.11%,3.45%,4.59%,133.61%,147.19%,278,2.75%,-18.09%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2016,6/17/2016,2.192,00,,,3/13/2017,,3/13/2017,,,,,2.83%,2.192,00,62.00,2.943,21,1.796,41,2.254,00,34%,34%,2.11%,3.45%,4.29%,118.16%,130.84%,278,2.75%,-12.28%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2016,6/20/2016,2.209,00,,,3/20/2017,,3/20/2017,,,,,2.81%,2.209,00,62.00,2.943,21,1.796,41,2.254,00,36%,33%,2.11%,3.45%,4.26%,116.48%,129.06%,278,2.75%,-11.60%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2016,6/21/2016,2.205,00,,,3/27/2017,,3/27/2017,,,,,2.81%,2.205,00,62.00,2.943,21,1.796,41,2.254,00,36%,33%,2.11%,3.45%,4.26%,116.87%,129.48%,278,2.75%,-11.76%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2016,6/22/2016,2.187,00,,,4/3/2017,,4/3/2017,,,,,2.83%,2.187,00,62.00,2.943,21,1.796,41,2.254,00,34%,35%,2.11%,3.45%,4.30%,118.66%,131.37%,278,2.75%,-12.48%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2016,6/23/2016,2.308,00,,,4/10/2017,,4/10/2017,,,,,2.69%,2.308,00,62.00,2.943,21,1.796,41,2.254,00,45%,28%,2.11%,3.45%,4.07%,107.19%,119.24%,278,2.75%,-7.64%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2016,6/24/2016,2.245,00,,,4/18/2017,,4/17/2017,,,,,2.76%,2.245,00,62.00,2.943,21,1.796,41,2.254,00,39%,31%,2.11%,3.45%,4.19%,113.01%,125.39%,278,2.75%,-10.16%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2016,6/27/2016,1.995,00,,,4/24/2017,,4/24/2017,,,,,3.11%,1.995,00,62.00,2.943,21,1.796,41,2.254,00,17%,48%,2.11%,3.45%,4.71%,139.70%,153.63%,278,2.75%,-20.17%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2016,6/28/2016,2.025,00,,,5/2/2017,,5/1/2017,,,,,3.06%,2.025,00,62.00,2.943,21,1.796,41,2.254,00,20%,45%,2.11%,3.45%,4.64%,136.15%,149.88%,278,2.75%,-18.97%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2016,6/29/2016,2.185,00,,,5/8/2017,,5/8/2017,,,,,2.84%,2.185,00,62.00,2.943,21,1.796,41,2.254,00,34%,35%,2.11%,3.45%,4.30%,118.86%,131.58%,278,2.75%,-12.57%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2016,6/30/2016,2.207,00,,,5/15/2017,,5/15/2017,,,,,2.81%,2.207,00,62.00,2.943,21,1.796,41,2.254,00,36%,33%,2.11%,3.45%,4.26%,116.67%,129.27%,278,2.75%,-11.68%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2016,7/1/2016,2.205,00,,,5/22/2017,,5/22/2017,,,,,2.81%,2.205,00,62.00,2.943,21,1.796,41,2.254,00,36%,33%,2.11%,3.45%,4.26%,116.87%,129.48%,278,2.75%,-11.76%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2016,7/4/2016,1.850,00,,,5/30/2017,,5/30/2017,,,,,3.35%,1.850,00,62.00,2.943,21,1.796,41,2.254,00,5%,59%,2.11%,3.45%,5.08%,158.49%,173.51%,278,2.75%,-25.97%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2016,7/5/2016,1.795,00,,,6/5/2017,,6/5/2017,,,,,3.45%,1.795,00,62.00,2.943,21,1.796,41,2.254,00,0%,64%,2.11%,3.45%,5.24%,166.41%,181.89%,278,2.75%,-28.17%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2016,7/6/2016,1.691,00,,,6/12/2017,,6/12/2017,,,,,3.67%,1.691,00,62.00,2.943,21,1.796,41,2.254,00,-9%,74%,2.11%,3.45%,5.56%,182.79%,199.23%,278,2.75%,-32.33%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2016,7/7/2016,1.775,00,,,6/19/2017,,6/19/2017,,,,,3.49%,1.775,00,62.00,2.943,21,1.796,41,2.254,00,-2%,66%,2.11%,3.45%,5.30%,169.41%,185.07%,278,2.75%,-28.97%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2016,7/8/2016,1.765,00,,,6/26/2017,,6/26/2017,,,,,3.51%,1.765,00,62.00,2.943,21,1.796,41,2.254,00,-3%,67%,2.11%,3.45%,5.33%,170.93%,186.69%,278,2.75%,-29.37%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2016,7/11/2016,1.835,00,,,7/3/2017,,7/3/2017,,,,,3.38%,1.835,00,62.00,2.943,21,1.796,41,2.254,00,3%,60%,2.11%,3.45%,5.12%,160.60%,175.75%,278,2.75%,-26.57%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2016,7/12/2016,1.820,00,,,7/10/2017,,7/10/2017,,,,,3.41%,1.820,00,62.00,2.943,21,1.796,41,2.254,00,2%,62%,2.11%,3.45%,5.16%,162.75%,178.02%,278,2.75%,-27.17%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2016,7/13/2016,1.816,00,,,7/17/2017,,7/17/2017,,,,,3.41%,1.816,00,62.00,2.943,21,1.796,41,2.254,00,2%,62%,2.11%,3.45%,5.18%,163.33%,178.63%,278,2.75%,-27.33%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2016,7/14/2016,1.835,00,,,7/24/2017,,7/24/2017,,,,,3.38%,1.835,00,62.00,2.943,21,1.796,41,2.254,00,3%,60%,2.11%,3.45%,5.12%,160.60%,175.75%,278,2.75%,-26.57%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2016,7/15/2016,1.800,00,,,7/31/2017,,7/31/2017,,,,,3.44%,1.800,00,62.00,2.943,21,1.796,41,2.254,00,0%,64%,2.11%,3.45%,5.22%,165.67%,181.11%,278,2.75%,-27.97%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2016,7/18/2016,1.804,00,,,8/7/2017,,8/7/2017,,,,,3.44%,1.804,00,62.00,2.943,21,1.796,41,2.254,00,1%,63%,2.11%,3.45%,5.21%,165.08%,180.49%,278,2.75%,-27.81%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2016,7/19/2016,1.810,00,,,8/14/2017,,8/14/2017,,,,,3.43%,1.810,00,62.00,2.943,21,1.796,41,2.254,00,1%,63%,2.11%,3.45%,5.19%,164.20%,179.56%,278,2.75%,-27.57%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2016,7/20/2016,1.819,00,,,8/21/2017,,8/21/2017,,,,,3.41%,1.819,00,62.00,2.943,21,1.796,41,2.254,00,2%,62%,2.11%,3.45%,5.17%,162.89%,178.17%,278,2.75%,-27.21%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2016,7/21/2016,1.815,00,,,8/29/2017,,8/28/2017,,,,,3.42%,1.815,00,62.00,2.943,21,1.796,41,2.254,00,2%,62%,2.11%,3.45%,5.18%,163.47%,178.79%,278,2.75%,-27.37%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2016,7/22/2016,1.810,00,,,9/4/2017,,9/5/2017,,,,,3.43%,1.810,00,62.00,2.943,21,1.796,41,2.254,00,1%,63%,2.11%,3.45%,5.19%,164.20%,179.56%,278,2.75%,-27.57%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2016,7/25/2016,1.815,00,,,9/11/2017,,9/11/2017,,,,,3.42%,1.815,00,62.00,2.943,21,1.796,41,2.254,00,2%,62%,2.11%,3.45%,5.18%,163.47%,178.79%,278,2.75%,-27.37%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2016,7/26/2016,1.809,00,,,9/18/2017,,9/18/2017,,,,,3.43%,1.809,00,62.00,2.943,21,1.796,41,2.254,00,1%,63%,2.11%,3.45%,5.20%,164.34%,179.71%,278,2.75%,-27.61%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2016,7/27/2016,1.829,00,,,9/25/2017,,9/25/2017,,,,,3.39%,1.829,00,62.00,2.943,21,1.796,41,2.254,00,3%,61%,2.11%,3.45%,5.14%,161.45%,176.65%,278,2.75%,-26.81%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2016,7/28/2016,1.862,00,,,10/2/2017,,10/2/2017,,,,,3.33%,1.862,00,62.00,2.943,21,1.796,41,2.254,00,6%,58%,2.11%,3.45%,5.05%,156.82%,171.75%,278,2.75%,-25.49%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2016,7/29/2016,1.843,00,,,10/9/2017,,10/9/2017,,,,,3.36%,1.843,00,62.00,2.943,21,1.796,41,2.254,00,4%,60%,2.11%,3.45%,5.10%,159.47%,174.55%,278,2.75%,-26.25%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2016,8/1/2016,1.838,00,,,10/16/2017,,10/16/2017,,,,,3.37%,1.838,00,62.00,2.943,21,1.796,41,2.254,00,4%,60%,2.11%,3.45%,5.11%,160.17%,175.30%,278,2.75%,-26.45%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2016,8/2/2016,1.880,00,,,10/23/2017,,10/23/2017,,,,,3.30%,1.880,00,62.00,2.943,21,1.796,41,2.254,00,7%,57%,2.11%,3.45%,5.00%,154.36%,169.15%,278,2.75%,-24.77%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2016,8/3/2016,1.898,00,,,10/30/2017,,10/30/2017,,,,,3.27%,1.898,00,62.00,2.943,21,1.796,41,2.254,00,9%,55%,2.11%,3.45%,4.95%,151.95%,166.60%,278,2.75%,-24.05%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2016,8/4/2016,1.873,00,,,11/6/2017,,11/6/2017,,,,,3.31%,1.873,00,62.00,2.943,21,1.796,41,2.254,00,7%,57%,2.11%,3.45%,5.02%,155.31%,170.15%,278,2.75%,-25.05%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2016,8/5/2016,1.899,00,,,11/13/2017,,11/13/2017,,,,,3.26%,1.899,00,62.00,2.943,21,1.796,41,2.254,00,9%,55%,2.11%,3.45%,4.95%,151.82%,166.46%,278,2.75%,-24.01%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2016,8/8/2016,1.969,00,,,11/20/2017,,11/20/2017,,,,,3.15%,1.969,00,62.00,2.943,21,1.796,41,2.254,00,15%,49%,2.11%,3.45%,4.77%,142.86%,156.98%,278,2.75%,-21.21%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2016,8/9/2016,2.040,00,,,11/27/2017,,11/27/2017,,,,,3.04%,2.040,00,62.00,2.943,21,1.796,41,2.254,00,21%,44%,2.11%,3.45%,4.61%,134.41%,148.04%,278,2.75%,-18.37%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2016,8/10/2016,2.000,00,,,12/4/2017,,12/4/2017,,,,,3.10%,2.000,00,62.00,2.943,21,1.796,41,2.254,00,18%,47%,2.11%,3.45%,4.70%,139.10%,153.00%,278,2.75%,-19.97%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2016,8/11/2016,2.001,00,,,12/11/2017,,12/11/2017,,,,,3.10%,2.001,00,62.00,2.943,21,1.796,41,2.254,00,18%,47%,2.11%,3.45%,4.70%,138.98%,152.87%,278,2.75%,-19.93%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2016,8/12/2016,2.035,00,,,12/18/2017,,12/18/2017,,,,,3.05%,2.035,00,62.00,2.943,21,1.796,41,2.254,00,21%,45%,2.11%,3.45%,4.62%,134.99%,148.65%,278,2.75%,-18.57%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2016,8/15/2016,2.140,00,,,12/27/2017,,12/26/2017,,,,,2.90%,2.140,00,62.00,2.943,21,1.796,41,2.254,00,30%,38%,2.11%,3.45%,4.39%,123.46%,136.45%,278,2.75%,-14.37%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2016,8/16/2016,2.146,00,,,1/2/2018,,1/2/2018,,,,,2.89%,2.146,00,62.00,2.943,21,1.796,41,2.254,00,30%,37%,2.11%,3.45%,4.38%,122.83%,135.79%,278,2.75%,-14.13%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2016,8/17/2016,2.150,00,,,1/8/2018,,1/8/2018,,,,,2.88%,2.150,00,62.00,2.943,21,1.796,41,2.254,00,31%,37%,2.11%,3.45%,4.37%,122.42%,135.35%,278,2.75%,-13.97%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2016,8/18/2016,2.302,00,,,1/15/2018,,1/16/2018,,,,,2.69%,2.302,00,62.00,2.943,21,1.796,41,2.254,00,44%,28%,2.11%,3.45%,4.08%,107.73%,119.81%,278,2.75%,-7.88%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2016,8/19/2016,2.265,00,,,1/22/2018,,1/22/2018,,,,,2.74%,2.265,00,62.00,2.943,21,1.796,41,2.254,00,41%,30%,2.11%,3.45%,4.15%,111.13%,123.40%,278,2.75%,-9.36%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2016,8/22/2016,2.220,00,,,1/29/2018,,1/29/2018,,,,,2.79%,2.220,00,62.00,2.943,21,1.796,41,2.254,00,37%,33%,2.11%,3.45%,4.23%,115.41%,127.93%,278,2.75%,-11.16%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2016,8/23/2016,2.247,00,,,2/5/2018,,2/5/2018,,,,,2.76%,2.247,00,62.00,2.943,21,1.796,41,2.254,00,39%,31%,2.11%,3.45%,4.18%,112.82%,125.19%,278,2.75%,-10.08%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2016,8/24/2016,2.235,00,,,2/12/2018,,2/12/2018,,,,,2.77%,2.235,00,62.00,2.943,21,1.796,41,2.254,00,38%,32%,2.11%,3.45%,4.21%,113.96%,126.40%,278,2.75%,-10.56%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2016,8/25/2016,2.213,00,,,2/19/2018,,2/20/2018,,,,,2.80%,2.213,00,62.00,2.943,21,1.796,41,2.254,00,36%,33%,2.11%,3.45%,4.25%,116.09%,128.65%,278,2.75%,-11.44%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2016,8/26/2016,2.200,00,,,2/26/2018,,2/26/2018,,,,,2.82%,2.200,00,62.00,2.943,21,1.796,41,2.254,00,35%,34%,2.11%,3.45%,4.27%,117.36%,130.00%,278,2.75%,-11.96%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2016,8/30/2016,2.200,00,,,3/5/2018,,3/5/2018,,,,,2.82%,2.200,00,62.00,2.943,21,1.796,41,2.254,00,35%,34%,2.11%,3.45%,4.27%,117.36%,130.00%,278,2.75%,-11.96%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2016,8/31/2016,2.190,00,,,3/12/2018,,3/12/2018,,,,,2.83%,2.190,00,62.00,2.943,21,1.796,41,2.254,00,34%,34%,2.11%,3.45%,4.29%,118.36%,131.05%,278,2.75%,-12.36%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2016,9/1/2016,2.220,00,,,3/19/2018,,3/19/2018,,,,,2.79%,2.220,00,62.00,2.943,21,1.796,41,2.254,00,37%,33%,2.11%,3.45%,4.23%,115.41%,127.93%,278,2.75%,-11.16%,,,,,,,,,,,,
