,,,,,,,,,,,,,,,,,TRAIL 12M,AÑO DE INICIO,TICKER,Nombre,,,,,,,,,,RATING,UPSIDE,PRECIO ACTUAL,PRECIO COMPRA,MEDIANA MAXIMA,PRECIO MAXIMO,BANDA MAXIMA,YIELD MAXIMO,YIELD OVERVALUED,YIELD MEDIO,YOC MAXIMO,G/P MAXIMAS,G/P MAXIMAS CON DIV,RATING MAXIMO,,,,COTIZACIÓN,,,SI,,,MAXIMO,MINIMO,ANCHO,DIVISION,MARCAS
,,,,,,,,,,,,,,,,,NO,2016,ITRK LN,Intertek Group PLC,,,,,,,,,,48%,33%,$5.820,00,$  4.049,97,$   5.516,65,$      6.440,00,$   7.724,51,3.05%,1.41%,2.03%,4.16%,121.46%,132.96%,132%,,,,,,,NO,,,2.94%,1.25%,1.69%,0.03%,56
,,,,,,,,,,,,,,,,,,2018,1/16/2018,5.230,00,,,11/11/2024,,11/11/2024,,,,,1.52%,5.230,00,79.70,5.632,60,2.953,18,4.022,67,85%,8%,1.41%,2.70%,2.09%,11.28%,14.74%,181.1,1.98%,-3.59%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2018,1/17/2018,5.262,00,,,11/18/2024,,11/18/2024,,,,,1.51%,5.262,00,79.70,5.632,60,2.953,18,4.022,67,86%,7%,1.41%,2.70%,2.08%,10.60%,14.05%,181.1,1.98%,-3.00%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2018,1/18/2018,5.224,00,,,11/25/2024,,11/25/2024,,,,,1.53%,5.224,00,79.70,5.632,60,2.953,18,4.022,67,85%,8%,1.41%,2.70%,2.09%,11.41%,14.88%,181.1,1.98%,-3.71%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2018,1/19/2018,5.274,00,,,12/2/2024,,12/2/2024,,,,,1.51%,5.274,00,79.70,5.632,60,2.953,18,4.022,67,87%,7%,1.41%,2.70%,2.07%,10.35%,13.79%,181.1,1.98%,-2.78%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2018,1/22/2018,5.230,00,,,12/9/2024,,12/9/2024,,,,,1.52%,5.230,00,79.70,5.632,60,2.953,18,4.022,67,85%,8%,1.41%,2.70%,2.09%,11.28%,14.74%,181.1,1.98%,-3.59%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2018,1/23/2018,5.178,00,,,12/16/2024,,12/16/2024,,,,,1.54%,5.178,00,79.70,5.632,60,2.953,18,4.022,67,83%,9%,1.41%,2.70%,2.11%,12.40%,15.90%,181.1,1.98%,-4.55%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2018,1/24/2018,5.048,00,,,12/23/2024,,12/23/2024,,,,,1.58%,5.048,00,79.70,5.632,60,2.953,18,4.022,67,78%,12%,1.41%,2.70%,2.17%,15.29%,18.88%,181.1,1.98%,-6.95%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2018,1/25/2018,5.030,00,,,12/30/2024,,12/30/2024,,,,,1.58%,5.030,00,79.70,5.632,60,2.953,18,4.022,67,78%,12%,1.41%,2.70%,2.17%,15.71%,19.31%,181.1,1.98%,-7.28%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2018,1/26/2018,5.070,00,,,1/6/2025,,1/6/2025,,,,,1.57%,5.070,00,79.70,5.632,60,2.953,18,4.022,67,79%,11%,1.41%,2.70%,2.16%,14.79%,18.36%,181.1,1.98%,-6.54%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2018,1/29/2018,5.050,00,,,1/13/2025,,1/13/2025,,,,,1.58%,5.050,00,79.70,5.632,60,2.953,18,4.022,67,78%,12%,1.41%,2.70%,2.16%,15.25%,18.83%,181.1,1.98%,-6.91%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2018,1/30/2018,5.034,00,,,1/20/2025,,1/21/2025,,,,,1.58%,5.034,00,79.70,5.632,60,2.953,18,4.022,67,78%,12%,1.41%,2.70%,2.17%,15.61%,19.21%,181.1,1.98%,-7.21%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2018,1/31/2018,5.024,00,,,1/27/2025,,1/27/2025,,,,,1.59%,5.024,00,79.70,5.632,60,2.953,18,4.022,67,77%,12%,1.41%,2.70%,2.18%,15.84%,19.45%,181.1,1.98%,-7.39%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2018,2/1/2018,4.993,00,,,2/3/2025,,2/3/2025,,,,,1.60%,4.993,00,79.70,5.632,60,2.953,18,4.022,67,76%,13%,1.41%,2.70%,2.19%,16.56%,20.19%,181.1,1.98%,-7.96%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2018,2/2/2018,4.972,00,,,2/10/2025,,2/10/2025,,,,,1.60%,4.972,00,79.70,5.632,60,2.953,18,4.022,67,75%,13%,1.41%,2.70%,2.20%,17.06%,20.70%,181.1,1.98%,-8.35%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2018,2/5/2018,4.926,00,,,2/17/2025,,2/18/2025,,,,,1.62%,4.926,00,79.70,5.632,60,2.953,18,4.022,67,74%,14%,1.41%,2.70%,2.22%,18.15%,21.83%,181.1,1.98%,-9.20%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2018,2/6/2018,4.801,00,,,2/24/2025,,2/24/2025,,,,,1.66%,4.801,00,79.70,5.632,60,2.953,18,4.022,67,69%,17%,1.41%,2.70%,2.28%,21.22%,25.00%,181.1,1.98%,-11.50%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2018,2/7/2018,4.895,00,,,3/3/2025,,3/3/2025,,,,,1.63%,4.895,00,79.70,5.632,60,2.953,18,4.022,67,72%,15%,1.41%,2.70%,2.23%,18.90%,22.60%,181.1,1.98%,-9.77%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2018,2/8/2018,4.795,00,,,3/10/2025,,3/10/2025,,,,,1.66%,4.795,00,79.70,5.632,60,2.953,18,4.022,67,69%,17%,1.41%,2.70%,2.28%,21.38%,25.15%,181.1,1.98%,-11.61%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2018,2/9/2018,4.774,00,,,3/17/2025,,3/17/2025,,,,,1.67%,4.774,00,79.70,5.632,60,2.953,18,4.022,67,68%,18%,1.41%,2.70%,2.29%,21.91%,25.70%,181.1,1.98%,-12.00%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2018,2/12/2018,4.847,00,,,3/24/2025,,3/24/2025,,,,,1.64%,4.847,00,79.70,5.632,60,2.953,18,4.022,67,71%,16%,1.41%,2.70%,2.26%,20.07%,23.81%,181.1,1.98%,-10.65%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2018,2/13/2018,4.809,00,,,3/31/2025,,3/31/2025,,,,,1.66%,4.809,00,79.70,5.632,60,2.953,18,4.022,67,69%,17%,1.41%,2.70%,2.27%,21.02%,24.79%,181.1,1.98%,-11.35%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2018,2/14/2018,4.851,00,,,4/7/2025,,4/7/2025,,,,,1.64%,4.851,00,79.70,5.632,60,2.953,18,4.022,67,71%,16%,1.41%,2.70%,2.25%,19.98%,23.71%,181.1,1.98%,-10.58%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2018,2/15/2018,4.959,00,,,4/14/2025,,4/14/2025,,,,,1.61%,4.959,00,79.70,5.632,60,2.953,18,4.022,67,75%,14%,1.41%,2.70%,2.20%,17.36%,21.01%,181.1,1.98%,-8.59%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2018,2/16/2018,4.993,00,,,4/22/2025,,4/21/2025,,,,,1.60%,4.993,00,79.70,5.632,60,2.953,18,4.022,67,76%,13%,1.41%,2.70%,2.19%,16.56%,20.19%,181.1,1.98%,-7.96%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2018,2/19/2018,4.905,00,,,4/28/2025,,4/28/2025,,,,,1.62%,4.905,00,79.70,5.632,60,2.953,18,4.022,67,73%,15%,1.41%,2.70%,2.23%,18.65%,22.35%,181.1,1.98%,-9.59%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2018,2/20/2018,4.973,00,,,5/5/2025,,5/5/2025,,,,,1.60%,4.973,00,79.70,5.632,60,2.953,18,4.022,67,75%,13%,1.41%,2.70%,2.20%,17.03%,20.67%,181.1,1.98%,-8.33%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2018,2/21/2018,5.012,00,,,5/12/2025,,5/12/2025,,,,,1.59%,5.012,00,79.70,5.632,60,2.953,18,4.022,67,77%,12%,1.41%,2.70%,2.18%,16.12%,19.73%,181.1,1.98%,-7.61%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2018,2/22/2018,4.939,00,,,5/19/2025,,5/19/2025,,,,,1.61%,4.939,00,79.70,5.632,60,2.953,18,4.022,67,74%,14%,1.41%,2.70%,2.21%,17.84%,21.50%,181.1,1.98%,-8.96%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2018,2/23/2018,4.932,00,,,5/26/2025,,5/27/2025,,,,,1.62%,4.932,00,79.70,5.632,60,2.953,18,4.022,67,74%,14%,1.41%,2.70%,2.22%,18.00%,21.68%,181.1,1.98%,-9.09%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2018,2/26/2018,4.910,00,,,6/2/2025,,6/2/2025,,,,,1.62%,4.910,00,79.70,5.632,60,2.953,18,4.022,67,73%,15%,1.41%,2.70%,2.23%,18.53%,22.22%,181.1,1.98%,-9.49%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2018,2/27/2018,4.925,00,,,6/9/2025,,6/9/2025,,,,,1.62%,4.925,00,79.70,5.632,60,2.953,18,4.022,67,74%,14%,1.41%,2.70%,2.22%,18.17%,21.85%,181.1,1.98%,-9.22%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2018,2/28/2018,4.913,00,,,6/16/2025,,6/16/2025,,,,,1.62%,4.913,00,79.70,5.632,60,2.953,18,4.022,67,73%,15%,1.41%,2.70%,2.22%,18.46%,22.15%,181.1,1.98%,-9.44%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2018,3/1/2018,4.854,00,,,6/23/2025,,6/23/2025,,,,,1.64%,4.854,00,79.70,5.632,60,2.953,18,4.022,67,71%,16%,1.41%,2.70%,2.25%,19.90%,23.63%,181.1,1.98%,-10.53%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2018,3/2/2018,4.873,00,,,6/30/2025,,6/30/2025,,,,,1.64%,4.873,00,79.70,5.632,60,2.953,18,4.022,67,72%,16%,1.41%,2.70%,2.24%,19.43%,23.15%,181.1,1.98%,-10.18%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2018,3/5/2018,4.868,00,,,7/7/2025,,7/7/2025,,,,,1.64%,4.868,00,79.70,5.632,60,2.953,18,4.022,67,71%,16%,1.41%,2.70%,2.25%,19.56%,23.28%,181.1,1.98%,-10.27%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2018,3/6/2018,5.092,00,,,7/14/2025,,7/14/2025,,,,,1.57%,5.092,00,79.70,5.632,60,2.953,18,4.022,67,80%,11%,1.41%,2.70%,2.15%,14.30%,17.85%,181.1,1.98%,-6.14%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2018,3/7/2018,4.991,00,,,7/21/2025,,7/21/2025,,,,,1.60%,4.991,00,79.70,5.632,60,2.953,18,4.022,67,76%,13%,1.41%,2.70%,2.19%,16.61%,20.24%,181.1,1.98%,-8.00%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2018,3/8/2018,5.050,00,,,7/28/2025,,7/28/2025,,,,,1.58%,5.050,00,79.70,5.632,60,2.953,18,4.022,67,78%,12%,1.41%,2.70%,2.16%,15.25%,18.83%,181.1,1.98%,-6.91%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2018,3/9/2018,5.052,00,,,8/4/2025,,8/4/2025,,,,,1.58%,5.052,00,79.70,5.632,60,2.953,18,4.022,67,78%,11%,1.41%,2.70%,2.16%,15.20%,18.79%,181.1,1.98%,-6.88%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2018,3/12/2018,5.040,00,,,8/11/2025,,8/11/2025,,,,,1.58%,5.040,00,79.70,5.632,60,2.953,18,4.022,67,78%,12%,1.41%,2.70%,2.17%,15.48%,19.07%,181.1,1.98%,-7.10%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2018,3/13/2018,4.950,00,,,8/18/2025,,8/18/2025,,,,,1.61%,4.950,00,79.70,5.632,60,2.953,18,4.022,67,75%,14%,1.41%,2.70%,2.21%,17.58%,21.23%,181.1,1.98%,-8.76%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2018,3/14/2018,4.915,00,,,8/25/2025,,8/25/2025,,,,,1.62%,4.915,00,79.70,5.632,60,2.953,18,4.022,67,73%,15%,1.41%,2.70%,2.22%,18.41%,22.10%,181.1,1.98%,-9.40%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2018,3/15/2018,4.964,00,,,9/1/2025,,9/2/2025,,,,,1.61%,4.964,00,79.70,5.632,60,2.953,18,4.022,67,75%,13%,1.41%,2.70%,2.20%,17.24%,20.89%,181.1,1.98%,-8.50%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2018,3/16/2018,4.953,00,,,9/8/2025,,9/8/2025,,,,,1.61%,4.953,00,79.70,5.632,60,2.953,18,4.022,67,75%,14%,1.41%,2.70%,2.21%,17.50%,21.16%,181.1,1.98%,-8.70%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2018,3/19/2018,4.924,00,,,9/15/2025,,9/15/2025,,,,,1.62%,4.924,00,79.70,5.632,60,2.953,18,4.022,67,74%,14%,1.41%,2.70%,2.22%,18.20%,21.87%,181.1,1.98%,-9.24%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2018,3/20/2018,4.989,00,,,9/22/2025,,9/22/2025,,,,,1.60%,4.989,00,79.70,5.632,60,2.953,18,4.022,67,76%,13%,1.41%,2.70%,2.19%,16.66%,20.29%,181.1,1.98%,-8.04%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2018,3/21/2018,4.955,00,,,9/29/2025,,9/29/2025,,,,,1.61%,4.955,00,79.70,5.632,60,2.953,18,4.022,67,75%,14%,1.41%,2.70%,2.21%,17.46%,21.11%,181.1,1.98%,-8.66%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2018,3/22/2018,4.825,00,,,10/6/2025,,10/6/2025,,,,,1.65%,4.825,00,79.70,5.632,60,2.953,18,4.022,67,70%,17%,1.41%,2.70%,2.27%,20.62%,24.38%,181.1,1.98%,-11.06%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2018,3/23/2018,4.707,00,,,10/13/2025,,10/13/2025,,,,,1.69%,4.707,00,79.70,5.632,60,2.953,18,4.022,67,65%,20%,1.41%,2.70%,2.32%,23.65%,27.49%,181.1,1.98%,-13.24%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2018,3/26/2018,4.666,00,,,10/20/2025,,10/20/2025,,,,,1.71%,4.666,00,79.70,5.632,60,2.953,18,4.022,67,64%,21%,1.41%,2.70%,2.34%,24.73%,28.61%,181.1,1.98%,-13.99%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2018,3/27/2018,4.737,00,,,10/27/2025,,10/27/2025,,,,,1.68%,4.737,00,79.70,5.632,60,2.953,18,4.022,67,67%,19%,1.41%,2.70%,2.31%,22.86%,26.69%,181.1,1.98%,-12.68%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2018,3/28/2018,4.683,00,,,11/3/2025,,11/3/2025,,,,,1.70%,4.683,00,79.70,5.632,60,2.953,18,4.022,67,65%,20%,1.41%,2.70%,2.33%,24.28%,28.15%,181.1,1.98%,-13.68%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2018,3/29/2018,4.660,00,,,11/10/2025,,11/10/2025,,,,,1.71%,4.660,00,79.70,5.632,60,2.953,18,4.022,67,64%,21%,1.41%,2.70%,2.35%,24.89%,28.78%,181.1,1.98%,-14.10%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2018,4/3/2018,4.631,00,,,11/17/2025,,11/17/2025,,,,,1.72%,4.631,00,79.70,5.632,60,2.953,18,4.022,67,63%,22%,1.41%,2.70%,2.36%,25.67%,29.59%,181.1,1.98%,-14.64%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2018,4/4/2018,4.554,00,,,11/24/2025,,11/24/2025,,,,,1.75%,4.554,00,79.70,5.632,60,2.953,18,4.022,67,60%,24%,1.41%,2.70%,2.40%,27.80%,31.78%,181.1,1.98%,-16.06%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2018,4/5/2018,4.651,00,,,12/1/2025,,12/1/2025,,,,,1.71%,4.651,00,79.70,5.632,60,2.953,18,4.022,67,63%,21%,1.41%,2.70%,2.35%,25.13%,29.03%,181.1,1.98%,-14.27%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2018,4/6/2018,4.658,00,,,12/8/2025,,12/8/2025,,,,,1.71%,4.658,00,79.70,5.632,60,2.953,18,4.022,67,64%,21%,1.41%,2.70%,2.35%,24.95%,28.83%,181.1,1.98%,-14.14%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2018,4/9/2018,4.670,00,,,12/15/2025,,12/15/2025,,,,,1.71%,4.670,00,79.70,5.632,60,2.953,18,4.022,67,64%,21%,1.41%,2.70%,2.34%,24.63%,28.50%,181.1,1.98%,-13.92%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2018,4/10/2018,4.720,00,,,12/22/2025,,12/22/2025,,,,,1.69%,4.720,00,79.70,5.632,60,2.953,18,4.022,67,66%,19%,1.41%,2.70%,2.32%,23.31%,27.14%,181.1,1.98%,-13.00%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2018,4/11/2018,4.805,00,,,12/29/2025,,12/29/2025,,,,,1.66%,4.805,00,79.70,5.632,60,2.953,18,4.022,67,69%,17%,1.41%,2.70%,2.27%,21.12%,24.89%,181.1,1.98%,-11.43%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2018,4/12/2018,4.810,00,,,1/5/2026,,1/5/2026,,,,,1.66%,4.810,00,79.70,5.632,60,2.953,18,4.022,67,69%,17%,1.41%,2.70%,2.27%,21.00%,24.76%,181.1,1.98%,-11.34%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2018,4/13/2018,4.815,00,,,1/12/2026,,1/12/2026,,,,,1.66%,4.815,00,79.70,5.632,60,2.953,18,4.022,67,69%,17%,1.41%,2.70%,2.27%,20.87%,24.63%,181.1,1.98%,-11.24%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2018,4/16/2018,4.800,00,,,1/19/2026,,1/20/2026,,,,,1.66%,4.800,00,79.70,5.632,60,2.953,18,4.022,67,69%,17%,1.41%,2.70%,2.28%,21.25%,25.02%,181.1,1.98%,-11.52%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2018,4/17/2018,4.833,00,,,1/26/2026,,1/26/2026,,,,,1.65%,4.833,00,79.70,5.632,60,2.953,18,4.022,67,70%,17%,1.41%,2.70%,2.26%,20.42%,24.17%,181.1,1.98%,-10.91%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2018,4/18/2018,4.860,00,,,2/2/2026,,2/2/2026,,,,,1.64%,4.860,00,79.70,5.632,60,2.953,18,4.022,67,71%,16%,1.41%,2.70%,2.25%,19.75%,23.48%,181.1,1.98%,-10.41%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2018,4/19/2018,4.906,00,,,2/9/2026,,2/9/2026,,,,,1.62%,4.906,00,79.70,5.632,60,2.953,18,4.022,67,73%,15%,1.41%,2.70%,2.23%,18.63%,22.32%,181.1,1.98%,-9.57%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2018,4/20/2018,4.926,00,,,2/16/2026,,2/17/2026,,,,,1.62%,4.926,00,79.70,5.632,60,2.953,18,4.022,67,74%,14%,1.41%,2.70%,2.22%,18.15%,21.83%,181.1,1.98%,-9.20%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2018,4/23/2018,4.906,00,,,2/23/2026,,2/23/2026,,,,,1.62%,4.906,00,79.70,5.632,60,2.953,18,4.022,67,73%,15%,1.41%,2.70%,2.23%,18.63%,22.32%,181.1,1.98%,-9.57%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2018,4/24/2018,4.898,00,,,3/2/2026,,3/2/2026,,,,,1.63%,4.898,00,79.70,5.632,60,2.953,18,4.022,67,73%,15%,1.41%,2.70%,2.23%,18.82%,22.52%,181.1,1.98%,-9.71%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2018,4/25/2018,4.760,00,,,3/9/2026,,3/9/2026,,,,,1.67%,4.760,00,79.70,5.632,60,2.953,18,4.022,67,67%,18%,1.41%,2.70%,2.30%,22.27%,26.07%,181.1,1.98%,-12.26%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2018,4/26/2018,4.860,00,,,3/16/2026,,3/16/2026,,,,,1.64%,4.860,00,79.70,5.632,60,2.953,18,4.022,67,71%,16%,1.41%,2.70%,2.25%,19.75%,23.48%,181.1,1.98%,-10.41%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2018,4/27/2018,4.898,00,,,3/23/2026,,3/23/2026,,,,,1.63%,4.898,00,79.70,5.632,60,2.953,18,4.022,67,73%,15%,1.41%,2.70%,2.23%,18.82%,22.52%,181.1,1.98%,-9.71%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2018,4/30/2018,4.901,00,,,3/30/2026,,3/30/2026,,,,,1.63%,4.901,00,79.70,5.632,60,2.953,18,4.022,67,73%,15%,1.41%,2.70%,2.23%,18.75%,22.45%,181.1,1.98%,-9.66%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2018,5/1/2018,4.913,00,,,4/7/2026,,4/6/2026,,,,,1.62%,4.913,00,79.70,5.632,60,2.953,18,4.022,67,73%,15%,1.41%,2.70%,2.22%,18.46%,22.15%,181.1,1.98%,-9.44%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2018,5/2/2018,4.937,00,,,4/13/2026,,4/13/2026,,,,,1.61%,4.937,00,79.70,5.632,60,2.953,18,4.022,67,74%,14%,1.41%,2.70%,2.21%,17.89%,21.55%,181.1,1.98%,-9.00%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2018,5/3/2018,4.985,00,,,4/20/2026,,4/20/2026,,,,,1.60%,4.985,00,79.70,5.632,60,2.953,18,4.022,67,76%,13%,1.41%,2.70%,2.19%,16.75%,20.38%,181.1,1.98%,-8.11%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2018,5/4/2018,5.010,00,,,4/27/2026,,4/27/2026,,,,,1.59%,5.010,00,79.70,5.632,60,2.953,18,4.022,67,77%,12%,1.41%,2.70%,2.18%,16.17%,19.78%,181.1,1.98%,-7.65%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2018,5/8/2018,5.032,00,,,5/4/2026,,5/4/2026,,,,,1.58%,5.032,00,79.70,5.632,60,2.953,18,4.022,67,78%,12%,1.41%,2.70%,2.17%,15.66%,19.26%,181.1,1.98%,-7.24%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2018,5/9/2018,5.058,00,,,5/11/2026,,5/11/2026,,,,,1.58%,5.058,00,79.70,5.632,60,2.953,18,4.022,67,79%,11%,1.41%,2.70%,2.16%,15.07%,18.65%,181.1,1.98%,-6.76%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2018,5/10/2018,5.100,00,,,5/18/2026,,5/18/2026,,,,,1.56%,5.100,00,79.70,5.632,60,2.953,18,4.022,67,80%,10%,1.41%,2.70%,2.14%,14.12%,17.67%,181.1,1.98%,-5.99%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2018,5/11/2018,5.106,00,,,5/25/2026,,5/26/2026,,,,,1.56%,5.106,00,79.70,5.632,60,2.953,18,4.022,67,80%,10%,1.41%,2.70%,2.14%,13.98%,17.53%,181.1,1.98%,-5.88%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2018,5/14/2018,5.056,00,,,6/1/2026,,6/1/2026,,,,,1.58%,5.056,00,79.70,5.632,60,2.953,18,4.022,67,78%,11%,1.41%,2.70%,2.16%,15.11%,18.69%,181.1,1.98%,-6.80%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2018,5/15/2018,5.092,00,,,6/8/2026,,6/8/2026,,,,,1.57%,5.092,00,79.70,5.632,60,2.953,18,4.022,67,80%,11%,1.41%,2.70%,2.15%,14.30%,17.85%,181.1,1.98%,-6.14%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2018,5/16/2018,5.138,00,,,6/15/2026,,6/15/2026,,,,,1.55%,5.138,00,79.70,5.632,60,2.953,18,4.022,67,82%,10%,1.41%,2.70%,2.13%,13.27%,16.80%,181.1,1.98%,-5.29%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2018,5/17/2018,5.104,00,,,6/22/2026,,6/22/2026,,,,,1.56%,5.104,00,79.70,5.632,60,2.953,18,4.022,67,80%,10%,1.41%,2.70%,2.14%,14.03%,17.58%,181.1,1.98%,-5.92%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2018,5/18/2018,5.142,00,,,6/29/2026,,6/29/2026,,,,,1.55%,5.142,00,79.70,5.632,60,2.953,18,4.022,67,82%,10%,1.41%,2.70%,2.13%,13.19%,16.71%,181.1,1.98%,-5.22%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2018,5/21/2018,5.222,00,,,7/6/2026,,7/6/2026,,,,,1.53%,5.222,00,79.70,5.632,60,2.953,18,4.022,67,85%,8%,1.41%,2.70%,2.09%,11.45%,14.92%,181.1,1.98%,-3.74%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2018,5/22/2018,5.256,00,,,7/13/2026,,7/13/2026,,,,,1.52%,5.256,00,79.70,5.632,60,2.953,18,4.022,67,86%,7%,1.41%,2.70%,2.08%,10.73%,14.18%,181.1,1.98%,-3.12%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2018,5/23/2018,5.174,00,,,7/20/2026,,7/20/2026,,,,,1.54%,5.174,00,79.70,5.632,60,2.953,18,4.022,67,83%,9%,1.41%,2.70%,2.11%,12.49%,15.99%,181.1,1.98%,-4.63%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2018,5/24/2018,5.350,00,,,,,,,,,,1.49%,5.350,00,79.70,5.632,60,2.953,18,4.022,67,89%,5%,1.41%,2.70%,2.04%,8.79%,12.17%,181.1,1.98%,-1.38%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2018,5/25/2018,5.434,00,,,,,,,,,,1.47%,5.434,00,79.70,5.632,60,2.953,18,4.022,67,93%,4%,1.41%,2.70%,2.01%,7.10%,10.44%,181.1,1.98%,0.00%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2018,5/29/2018,5.476,00,,,,,,,,,,1.46%,5.476,00,79.70,5.632,60,2.953,18,4.022,67,94%,3%,1.41%,2.70%,2.00%,6.28%,9.59%,181.1,1.98%,0.00%,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,2018,5/30/2018,5.498,00,,,,,,,,,,1.45%,5.498,00,79.70,5.632,60,2.953,18,4.022,67,95%,2%,1.41%,2.70%,1.99%,5.86%,9.15%,181.1,1.98%,0.00%,,,,,,,,,,,,
